#   Theta paroi en °  Angle Choc en °        Kp           Inverse Mach       Mach amont       Mach aval
16.39559564 18.00274913  0.16660653  0.85433816 50.00000000  6.91908210
16.47624297 18.09160314  0.16820485  0.85358443 50.00000000  6.88350624
16.55688021 18.18045714  0.16980994  0.85282988 50.00000000  6.84825720
16.63750732 18.26931115  0.17142179  0.85207452 50.00000000  6.81333038
16.71812428 18.35816516  0.17304037  0.85131833 50.00000000  6.77872129
16.79873206 18.44701917  0.17466580  0.85056131 50.00000000  6.74442549
16.87932965 18.53587318  0.17629793  0.84980345 50.00000000  6.71043865
16.95991700 18.62472718  0.17793676  0.84904476 50.00000000  6.67675649
17.04049407 18.71358119  0.17958227  0.84828523 50.00000000  6.64337484
17.12106085 18.80243520  0.18123444  0.84752486 50.00000000  6.61028958
17.20161749 18.89128921  0.18289328  0.84676364 50.00000000  6.57749667
17.28216454 18.98014322  0.18455884  0.84600155 50.00000000  6.54499215
17.36270118 19.06899722  0.18623102  0.84523862 50.00000000  6.51277212
17.44322740 19.15785123  0.18790979  0.84447482 50.00000000  6.48083277
17.52374315 19.24670524  0.18959515  0.84371017 50.00000000  6.44917032
17.60424840 19.33555925  0.19128708  0.84294464 50.00000000  6.41778108
17.68474331 19.42441326  0.19298558  0.84217824 50.00000000  6.38666144
17.76522837 19.51326726  0.19469070  0.84141096 50.00000000  6.35580783
17.84570281 19.60212127  0.19640234  0.84064279 50.00000000  6.32521674
17.92616662 19.69097528  0.19812049  0.83987375 50.00000000  6.29488473
18.00661975 19.77982929  0.19984512  0.83910381 50.00000000  6.26480843
18.08706216 19.86868330  0.20157622  0.83833298 50.00000000  6.23498450
18.16749383 19.95753730  0.20331378  0.83756126 50.00000000  6.20540968
18.24791552 20.04639131  0.20505787  0.83678862 50.00000000  6.17608076
18.32832639 20.13524532  0.20680839  0.83601507 50.00000000  6.14699458
18.40872639 20.22409933  0.20856531  0.83524062 50.00000000  6.11814803
18.48911549 20.31295334  0.21032862  0.83446525 50.00000000  6.08953808
18.56949363 20.40180734  0.21209830  0.83368896 50.00000000  6.06116170
18.64986078 20.49066135  0.21387433  0.83291174 50.00000000  6.03301596
18.73021726 20.57951536  0.21565675  0.83213359 50.00000000  6.00509796
18.81056308 20.66836937  0.21744554  0.83135451 50.00000000  5.97740483
18.89089777 20.75722338  0.21924064  0.83057448 50.00000000  5.94993377
18.97122131 20.84607738  0.22104202  0.82979351 50.00000000  5.92268203
19.05153363 20.93493139  0.22284967  0.82901160 50.00000000  5.89564688
19.13183471 21.02378540  0.22466357  0.82822873 50.00000000  5.86882566
19.21212450 21.11263941  0.22648370  0.82744491 50.00000000  5.84221573
19.29240341 21.20149342  0.22831012  0.82666011 50.00000000  5.81581452
19.37267118 21.29034742  0.23014277  0.82587435 50.00000000  5.78961948
19.45292752 21.37920143  0.23198159  0.82508761 50.00000000  5.76362810
19.53317239 21.46805544  0.23382659  0.82429990 50.00000000  5.73783793
19.61340573 21.55690945  0.23567773  0.82351121 50.00000000  5.71224654
19.69362750 21.64576346  0.23753500  0.82272153 50.00000000  5.68685154
19.77383766 21.73461746  0.23939839  0.82193086 50.00000000  5.66165059
19.85403643 21.82347147  0.24126791  0.82113919 50.00000000  5.63664137
19.93422385 21.91232548  0.24314355  0.82034651 50.00000000  5.61182162
20.01439951 22.00117949  0.24502525  0.81955283 50.00000000  5.58718909
20.09456335 22.09003350  0.24691300  0.81875814 50.00000000  5.56274158
20.17471533 22.17888750  0.24880676  0.81796242 50.00000000  5.53847692
20.25485540 22.26774151  0.25070654  0.81716569 50.00000000  5.51439297
20.33498350 22.35659552  0.25261230  0.81636793 50.00000000  5.49048763
20.41509958 22.44544953  0.25452403  0.81556914 50.00000000  5.46675883
20.49520403 22.53430354  0.25644177  0.81476930 50.00000000  5.44320453
20.57529651 22.62315754  0.25836546  0.81396842 50.00000000  5.41982271
20.65537682 22.71201155  0.26029507  0.81316649 50.00000000  5.39661141
20.73544490 22.80086556  0.26223057  0.81236351 50.00000000  5.37356867
20.81550070 22.88971957  0.26417195  0.81155947 50.00000000  5.35069257
20.89554417 22.97857358  0.26611919  0.81075437 50.00000000  5.32798123
20.97557525 23.06742758  0.26807227  0.80994819 50.00000000  5.30543278
21.05559390 23.15628159  0.27003117  0.80914094 50.00000000  5.28304539
21.13560026 23.24513560  0.27199591  0.80833261 50.00000000  5.26081725
21.21559437 23.33398961  0.27396647  0.80752319 50.00000000  5.23874658
21.29557587 23.42284362  0.27594280  0.80671267 50.00000000  5.21683163
21.37554470 23.51169762  0.27792488  0.80590106 50.00000000  5.19507066
21.45550081 23.60055163  0.27991268  0.80508835 50.00000000  5.17346198
21.53544414 23.68940564  0.28190619  0.80427453 50.00000000  5.15200390
21.61537463 23.77825965  0.28390540  0.80345959 50.00000000  5.13069478
21.69529223 23.86711366  0.28591027  0.80264354 50.00000000  5.10953298
21.77519687 23.95596766  0.28792080  0.80182636 50.00000000  5.08851689
21.85508862 24.04482167  0.28993697  0.80100804 50.00000000  5.06764494
21.93496763 24.13367568  0.29195881  0.80018859 50.00000000  5.04691556
22.01483350 24.22252969  0.29398624  0.79936799 50.00000000  5.02632721
22.09468618 24.31138370  0.29601925  0.79854624 50.00000000  5.00587838
22.17452560 24.40023770  0.29805781  0.79772334 50.00000000  4.98556757
22.25435171 24.48909171  0.30010191  0.79689928 50.00000000  4.96539330
22.33416444 24.57794572  0.30215152  0.79607405 50.00000000  4.94535413
22.41396373 24.66679973  0.30420664  0.79524765 50.00000000  4.92544862
22.49374952 24.75565374  0.30626723  0.79442008 50.00000000  4.90567536
22.57352174 24.84450774  0.30833327  0.79359132 50.00000000  4.88603295
22.65328035 24.93336175  0.31040476  0.79276136 50.00000000  4.86652003
22.73302560 25.02221576  0.31248172  0.79193021 50.00000000  4.84713523
22.81275713 25.11106977  0.31456407  0.79109785 50.00000000  4.82787721
22.89247483 25.19992378  0.31665181  0.79026429 50.00000000  4.80874468
22.97217865 25.28877778  0.31874490  0.78942951 50.00000000  4.78973631
23.05186851 25.37763179  0.32084334  0.78859351 50.00000000  4.77085083
23.13154436 25.46648580  0.32294709  0.78775628 50.00000000  4.75208698
23.21120612 25.55533981  0.32505614  0.78691782 50.00000000  4.73344350
23.29085373 25.64419382  0.32717047  0.78607812 50.00000000  4.71491918
23.37048712 25.73304782  0.32929006  0.78523717 50.00000000  4.69651278
23.45010623 25.82190183  0.33141488  0.78439498 50.00000000  4.67822312
23.52971099 25.91075584  0.33354492  0.78355152 50.00000000  4.66004902
23.60930133 25.99960985  0.33568017  0.78270679 50.00000000  4.64198930
23.68887735 26.08846386  0.33782061  0.78186080 50.00000000  4.62404282
23.76843892 26.17731786  0.33996623  0.78101352 50.00000000  4.60620844
23.84798587 26.26617187  0.34211698  0.78016495 50.00000000  4.58848504
23.92751810 26.35502588  0.34427285  0.77931510 50.00000000  4.57087152
24.00703557 26.44387989  0.34643381  0.77846394 50.00000000  4.55336679
24.08653818 26.53273390  0.34859985  0.77761149 50.00000000  4.53596976
24.16602589 26.62158790  0.35077094  0.77675772 50.00000000  4.51867938
24.24549860 26.71044191  0.35294706  0.77590263 50.00000000  4.50149460
24.32495625 26.79929592  0.35512819  0.77504622 50.00000000  4.48441437
24.40439877 26.88814993  0.35731432  0.77418847 50.00000000  4.46743769
24.48382609 26.97700394  0.35950541  0.77332939 50.00000000  4.45056354
24.56323812 27.06585794  0.36170146  0.77246896 50.00000000  4.43379093
24.64263480 27.15471195  0.36390243  0.77160718 50.00000000  4.41711886
24.72201606 27.24356596  0.36610831  0.77074404 50.00000000  4.40054638
24.80138181 27.33241997  0.36831907  0.76987953 50.00000000  4.38407252
24.88073197 27.42127398  0.37053470  0.76901365 50.00000000  4.36769634
24.96006649 27.51012798  0.37275518  0.76814639 50.00000000  4.35141691
25.03938542 27.59898199  0.37498050  0.76727774 50.00000000  4.33523329
25.11868856 27.68783600  0.37721062  0.76640770 50.00000000  4.31914459
25.19797581 27.77669001  0.37944552  0.76553625 50.00000000  4.30314990
25.27724708 27.86554402  0.38168518  0.76466340 50.00000000  4.28724833
25.35650231 27.95439802  0.38392958  0.76378912 50.00000000  4.27143900
25.43574141 28.04325203  0.38617869  0.76291343 50.00000000  4.25572106
25.51496429 28.13210604  0.38843249  0.76203630 50.00000000  4.24009364
25.59417089 28.22096005  0.39069097  0.76115774 50.00000000  4.22455590
25.67336112 28.30981406  0.39295409  0.76027773 50.00000000  4.20910700
25.75253490 28.39866806  0.39522184  0.75939627 50.00000000  4.19374613
25.83169215 28.48752207  0.39749420  0.75851335 50.00000000  4.17847246
25.91083279 28.57637608  0.39977115  0.75762896 50.00000000  4.16328520
25.98995672 28.66523009  0.40205265  0.75674309 50.00000000  4.14818354
26.06906388 28.75408410  0.40433870  0.75585575 50.00000000  4.13316670
26.14815418 28.84293810  0.40662927  0.75496691 50.00000000  4.11823392
26.22722753 28.93179211  0.40892433  0.75407657 50.00000000  4.10338441
26.30628384 29.02064612  0.41122387  0.75318473 50.00000000  4.08861743
26.38532304 29.10950013  0.41352786  0.75229137 50.00000000  4.07393222
26.46434504 29.19835414  0.41583628  0.75139649 50.00000000  4.05932806
26.54334975 29.28720814  0.41814912  0.75050009 50.00000000  4.04480420
26.62233708 29.37606215  0.42046633  0.74960214 50.00000000  4.03035992
26.70130695 29.46491616  0.42278791  0.74870265 50.00000000  4.01599452
26.78025927 29.55377017  0.42511384  0.74780161 50.00000000  4.00170729
26.85919394 29.64262418  0.42744408  0.74689901 50.00000000  3.98749753
26.93811089 29.73147818  0.42977862  0.74599483 50.00000000  3.97336455
27.01701002 29.82033219  0.43211744  0.74508908 50.00000000  3.95930768
27.09589125 29.90918620  0.43446050  0.74418175 50.00000000  3.94532624
27.17475447 29.99804021  0.43680780  0.74327282 50.00000000  3.93141957
27.25359960 30.08689422  0.43915930  0.74236229 50.00000000  3.91758700
27.33242656 30.17574822  0.44151499  0.74145015 50.00000000  3.90382791
27.41123523 30.26460223  0.44387484  0.74053639 50.00000000  3.89014163
27.49002554 30.35345624  0.44623883  0.73962101 50.00000000  3.87652753
27.56879739 30.44231025  0.44860693  0.73870399 50.00000000  3.86298500
27.64755069 30.53116426  0.45097913  0.73778532 50.00000000  3.84951341
27.72628533 30.62001826  0.45335540  0.73686501 50.00000000  3.83611214
27.80500123 30.70887227  0.45573572  0.73594303 50.00000000  3.82278060
27.88369829 30.79772628  0.45812006  0.73501939 50.00000000  3.80951818
27.96237641 30.88658029  0.46050840  0.73409407 50.00000000  3.79632428
28.04103550 30.97543430  0.46290073  0.73316706 50.00000000  3.78319834
28.11967546 31.06428830  0.46529700  0.73223835 50.00000000  3.77013976
28.19829618 31.15314231  0.46769721  0.73130795 50.00000000  3.75714797
28.27689758 31.24199632  0.47010133  0.73037583 50.00000000  3.74422241
28.35547955 31.33085033  0.47250934  0.72944199 50.00000000  3.73136252
28.43404199 31.41970434  0.47492120  0.72850641 50.00000000  3.71856775
28.51258480 31.50855834  0.47733691  0.72756910 50.00000000  3.70583754
28.59110788 31.59741235  0.47975644  0.72663004 50.00000000  3.69317136
28.66961113 31.68626636  0.48217975  0.72568923 50.00000000  3.68056867
28.74809444 31.77512037  0.48460684  0.72474664 50.00000000  3.66802894
28.82655771 31.86397438  0.48703767  0.72380229 50.00000000  3.65555166
28.90500084 31.95282838  0.48947222  0.72285614 50.00000000  3.64313629
28.98342373 32.04168239  0.49191048  0.72190821 50.00000000  3.63078233
29.06182626 32.13053640  0.49435240  0.72095846 50.00000000  3.61848927
29.14020833 32.21939041  0.49679798  0.72000691 50.00000000  3.60625661
29.21856984 32.30824442  0.49924719  0.71905354 50.00000000  3.59408385
29.29691074 32.39709842  0.50170001  0.71809833 50.00000000  3.58197051
29.37523096 32.48595243  0.50415643  0.71714128 50.00000000  3.56991610
29.45353030 32.57480644  0.50661641  0.71618237 50.00000000  3.55792014
29.53180865 32.66366045  0.50907992  0.71522161 50.00000000  3.54598215
29.61006590 32.75251446  0.51154694  0.71425898 50.00000000  3.53410167
29.68830194 32.84136846  0.51401745  0.71329446 50.00000000  3.52227823
29.76651665 32.93022247  0.51649142  0.71232806 50.00000000  3.51051137
29.84470993 33.01907648  0.51896883  0.71135976 50.00000000  3.49880063
29.92288166 33.10793049  0.52144965  0.71038955 50.00000000  3.48714557
30.00103173 33.19678450  0.52393386  0.70941742 50.00000000  3.47554574
30.07916002 33.28563850  0.52642143  0.70844336 50.00000000  3.46400070
30.15726642 33.37449251  0.52891235  0.70746736 50.00000000  3.45251001
30.23535082 33.46334652  0.53140659  0.70648941 50.00000000  3.44107325
30.31341309 33.55220053  0.53390411  0.70550950 50.00000000  3.42968998
30.39145313 33.64105454  0.53640491  0.70452762 50.00000000  3.41835978
30.46947094 33.72990854  0.53890897  0.70354376 50.00000000  3.40708224
30.54746639 33.81876255  0.54141628  0.70255791 50.00000000  3.39585694
30.62543926 33.90761656  0.54392678  0.70157005 50.00000000  3.38468346
30.70338942 33.99647057  0.54644045  0.70058018 50.00000000  3.37356142
30.78131675 34.08532458  0.54895728  0.69958829 50.00000000  3.36249040
30.85922113 34.17417858  0.55147722  0.69859437 50.00000000  3.35147000
30.93710243 34.26303259  0.55400026  0.69759840 50.00000000  3.34049984
31.01496054 34.35188660  0.55652638  0.69660038 50.00000000  3.32957953
31.09279533 34.44074061  0.55905554  0.69560030 50.00000000  3.31870867
31.17060667 34.52959462  0.56158774  0.69459814 50.00000000  3.30788690
