#    eta               f             df/deta       d2f/deta^2       d3f/deta^3            v Rex
#  0.00000000E+00    # beta 
 0.29400001E+00  0.14333002E-01  0.97592757E-01  0.33177350E+00 -0.23776552E-02  0.71796349E-02
 0.30000001E+00  0.14924232E-01  0.99583357E-01  0.33175896E+00 -0.24756238E-02  0.74753883E-02
 0.30600001E+00  0.15527405E-01  0.10157387E+00  0.33174382E+00 -0.25755604E-02  0.77771000E-02
 0.31200001E+00  0.16142521E-01  0.10356429E+00  0.33172808E+00 -0.26774638E-02  0.80847689E-02
 0.31800002E+00  0.16769579E-01  0.10555461E+00  0.33171172E+00 -0.27813330E-02  0.83983939E-02
 0.32400002E+00  0.17408579E-01  0.10754483E+00  0.33169473E+00 -0.28871670E-02  0.87179739E-02
 0.33000002E+00  0.18059520E-01  0.10953495E+00  0.33167710E+00 -0.29949646E-02  0.90435075E-02
 0.33600002E+00  0.18722402E-01  0.11152496E+00  0.33165882E+00 -0.31047248E-02  0.93749935E-02
 0.34200002E+00  0.19397223E-01  0.11351486E+00  0.33163987E+00 -0.32164462E-02  0.97124307E-02
 0.34800002E+00  0.20083983E-01  0.11550464E+00  0.33162025E+00 -0.33301277E-02  0.10055818E-01
 0.35400002E+00  0.20782681E-01  0.11749431E+00  0.33159994E+00 -0.34457679E-02  0.10405153E-01
 0.36000002E+00  0.21493317E-01  0.11948385E+00  0.33157893E+00 -0.35633656E-02  0.10760435E-01
 0.36600002E+00  0.22215890E-01  0.12147326E+00  0.33155721E+00 -0.36829193E-02  0.11121663E-01
 0.37200002E+00  0.22950399E-01  0.12346254E+00  0.33153477E+00 -0.38044277E-02  0.11488834E-01
 0.37800002E+00  0.23696844E-01  0.12545168E+00  0.33151159E+00 -0.39278892E-02  0.11861947E-01
 0.38400002E+00  0.24455223E-01  0.12744068E+00  0.33148767E+00 -0.40533024E-02  0.12241001E-01
 0.39000002E+00  0.25225535E-01  0.12942954E+00  0.33146299E+00 -0.41806656E-02  0.12625994E-01
 0.39600002E+00  0.26007780E-01  0.13141825E+00  0.33143753E+00 -0.43099773E-02  0.13016924E-01
 0.40200002E+00  0.26801957E-01  0.13340680E+00  0.33141130E+00 -0.44412358E-02  0.13413789E-01
 0.40800002E+00  0.27608065E-01  0.13539519E+00  0.33138428E+00 -0.45744393E-02  0.13816587E-01
 0.41400002E+00  0.28426103E-01  0.13738342E+00  0.33135644E+00 -0.47095862E-02  0.14225317E-01
 0.42000002E+00  0.29256069E-01  0.13937147E+00  0.33132780E+00 -0.48466745E-02  0.14639976E-01
 0.42600002E+00  0.30097964E-01  0.14135936E+00  0.33129832E+00 -0.49857025E-02  0.15060562E-01
 0.43200002E+00  0.30951785E-01  0.14334706E+00  0.33126801E+00 -0.51266681E-02  0.15487074E-01
 0.43800002E+00  0.31817532E-01  0.14533458E+00  0.33123684E+00 -0.52695694E-02  0.15919509E-01
 0.44400002E+00  0.32695204E-01  0.14732191E+00  0.33120481E+00 -0.54144044E-02  0.16357864E-01
 0.45000002E+00  0.33584798E-01  0.14930905E+00  0.33117191E+00 -0.55611709E-02  0.16802138E-01
 0.45600002E+00  0.34486316E-01  0.15129598E+00  0.33113812E+00 -0.57098668E-02  0.17252328E-01
 0.46200002E+00  0.35399754E-01  0.15328271E+00  0.33110343E+00 -0.58604900E-02  0.17708431E-01
 0.46800002E+00  0.36325112E-01  0.15526923E+00  0.33106783E+00 -0.60130381E-02  0.18170446E-01
 0.47400002E+00  0.37262388E-01  0.15725554E+00  0.33103132E+00 -0.61675087E-02  0.18638370E-01
 0.48000002E+00  0.38211582E-01  0.15924162E+00  0.33099387E+00 -0.63238997E-02  0.19112199E-01
 0.48600002E+00  0.39172692E-01  0.16122747E+00  0.33095547E+00 -0.64822084E-02  0.19591932E-01
 0.49200002E+00  0.40145716E-01  0.16321309E+00  0.33091612E+00 -0.66424323E-02  0.20077565E-01
 0.49800002E+00  0.41130653E-01  0.16519848E+00  0.33087581E+00 -0.68045690E-02  0.20569096E-01
 0.50400002E+00  0.42127501E-01  0.16718361E+00  0.33083451E+00 -0.69686157E-02  0.21066522E-01
 0.51000002E+00  0.43136260E-01  0.16916850E+00  0.33079223E+00 -0.71345699E-02  0.21569840E-01
