0.999954 0.601586
0.999686 0.512576
0.999200 0.462141
0.998508 0.425545
0.997617 0.396340
0.996532 0.371791
0.995258 0.350464
0.993797 0.331508
0.992153 0.314371
0.990329 0.298673
0.988328 0.284143
0.986151 0.270579
0.983803 0.257825
0.981284 0.245758
0.978597 0.234283
0.975745 0.223319
0.972729 0.212801
0.969551 0.202675
0.966215 0.192895
0.962721 0.183421
0.959072 0.174220
0.955271 0.165261
0.951318 0.156521
0.947217 0.147976
0.942970 0.139606
0.938578 0.131395
0.934045 0.123326
0.929371 0.115385
0.924560 0.107561
0.919613 0.099841
0.914534 0.092216
0.909323 0.084676
0.903984 0.077214
0.898518 0.069821
0.892929 0.062490
0.887218 0.055216
0.881387 0.047993
0.875440 0.040815
0.869379 0.033678
0.863205 0.026577
0.856922 0.019508
0.850532 0.012467
0.844037 0.005452
0.837440 -0.001541
0.830743 -0.008514
0.823949 -0.015471
0.817061 -0.022413
0.810080 -0.029343
0.803010 -0.036262
0.795853 -0.043172
0.788612 -0.050074
0.781288 -0.056971
0.773886 -0.063862
0.766407 -0.070750
0.758853 -0.077635
0.751229 -0.084518
0.743535 -0.091399
0.735775 -0.098279
0.727952 -0.105158
0.720068 -0.112037
0.712125 -0.118915
0.704126 -0.125793
0.696075 -0.132672
0.687973 -0.139549
0.679822 -0.146426
0.671627 -0.153302
0.663389 -0.160177
0.655111 -0.167050
0.646795 -0.173920
0.638445 -0.180787
0.630062 -0.187650
0.621650 -0.194508
0.613210 -0.201361
0.604746 -0.208207
0.596260 -0.215045
0.587755 -0.221874
0.579233 -0.228692
0.570696 -0.235500
0.562148 -0.242294
0.553590 -0.249074
0.545025 -0.255838
0.536457 -0.262585
0.527886 -0.269312
0.519316 -0.276018
0.510749 -0.282702
0.502188 -0.289360
0.493634 -0.295992
0.485091 -0.302595
0.476561 -0.309167
0.468046 -0.315706
0.459548 -0.322209
0.451071 -0.328674
0.442615 -0.335098
0.434184 -0.341479
0.425779 -0.347814
0.417404 -0.354101
0.409060 -0.360336
0.400749 -0.366516
0.392474 -0.372638
0.384237 -0.378700
0.376040 -0.384697
0.367886 -0.390626
0.359776 -0.396483
0.351712 -0.402266
0.343697 -0.407969
0.335733 -0.413588
0.327821 -0.419120
0.319964 -0.424560
0.312164 -0.429903
0.304423 -0.435145
0.296743 -0.440280
0.289125 -0.445303
0.281572 -0.450208
0.274085 -0.454991
0.266666 -0.459644
0.259318 -0.464161
0.252042 -0.468535
0.244840 -0.472760
0.237713 -0.476827
0.230664 -0.480729
0.223694 -0.484458
0.216805 -0.488003
0.209998 -0.491356
0.203275 -0.494507
0.196639 -0.497445
0.190089 -0.500158
0.183629 -0.502634
0.177259 -0.504859
0.170981 -0.506820
0.164796 -0.508501
0.158707 -0.509886
0.152714 -0.510956
0.146819 -0.511693
0.141023 -0.512076
0.135328 -0.512082
0.129735 -0.511687
0.124246 -0.510864
0.118861 -0.509583
0.113581 -0.507813
0.108409 -0.505520
0.103346 -0.502664
0.098391 -0.499203
0.093548 -0.495093
0.088816 -0.490280
0.084197 -0.484710
0.079692 -0.478320
0.075302 -0.471041
0.071028 -0.462797
0.066871 -0.453504
0.062832 -0.443067
0.058912 -0.431382
0.055111 -0.418332
0.051432 -0.403789
0.047873 -0.387609
0.044437 -0.369632
0.041124 -0.349681
0.037935 -0.327560
0.034871 -0.303051
0.031932 -0.275917
0.029118 -0.245897
0.026432 -0.212709
0.023872 -0.176052
0.021440 -0.135608
0.019137 -0.091049
0.016962 -0.042053
0.014917 0.011686
0.013001 0.070428
0.011216 0.134351
0.009561 0.203508
0.008038 0.277758
0.006645 0.356693
0.005385 0.439549
0.004256 0.525111
0.003259 0.611629
0.002395 0.696770
0.001664 0.777633
0.001065 0.850857
0.000599 0.912857
0.000266 0.960168
0.000067 0.989869
0.000000 1.000000
0.000067 0.989869
0.000266 0.960168
0.000599 0.912857
0.001065 0.850857
0.001664 0.777633
0.002395 0.696770
0.003259 0.611629
0.004256 0.525111
0.005385 0.439549
0.006645 0.356693
0.008038 0.277758
0.009561 0.203508
0.011216 0.134351
0.013001 0.070428
0.014917 0.011686
0.016962 -0.042053
0.019137 -0.091049
0.021440 -0.135608
0.023872 -0.176052
0.026432 -0.212709
0.029118 -0.245897
0.031932 -0.275917
0.034871 -0.303051
0.037935 -0.327560
0.041124 -0.349681
0.044437 -0.369632
0.047873 -0.387609
0.051432 -0.403789
0.055111 -0.418332
0.058912 -0.431382
0.062832 -0.443067
0.066871 -0.453504
0.071028 -0.462797
0.075302 -0.471041
0.079692 -0.478320
0.084197 -0.484710
0.088816 -0.490280
0.093548 -0.495093
0.098391 -0.499203
0.103346 -0.502664
0.108409 -0.505520
0.113581 -0.507813
0.118861 -0.509583
0.124246 -0.510864
0.129735 -0.511687
0.135328 -0.512082
0.141023 -0.512076
0.146819 -0.511693
0.152714 -0.510956
0.158707 -0.509886
0.164796 -0.508501
0.170981 -0.506820
0.177259 -0.504859
0.183629 -0.502634
0.190089 -0.500158
0.196639 -0.497445
0.203275 -0.494507
0.209998 -0.491356
0.216805 -0.488003
0.223694 -0.484458
0.230664 -0.480729
0.237713 -0.476827
0.244840 -0.472760
0.252042 -0.468535
0.259318 -0.464161
0.266666 -0.459644
0.274085 -0.454991
0.281572 -0.450208
0.289125 -0.445303
0.296743 -0.440280
0.304423 -0.435145
0.312164 -0.429903
0.319964 -0.424560
0.327821 -0.419120
0.335733 -0.413588
0.343697 -0.407969
0.351712 -0.402266
0.359776 -0.396483
0.367886 -0.390626
0.376040 -0.384697
0.384237 -0.378700
0.392474 -0.372638
0.400749 -0.366516
0.409060 -0.360336
0.417404 -0.354101
0.425779 -0.347814
0.434184 -0.341479
0.442615 -0.335098
0.451071 -0.328674
0.459548 -0.322209
0.468046 -0.315706
0.476561 -0.309167
0.485091 -0.302595
0.493634 -0.295992
0.502188 -0.289360
0.510749 -0.282702
0.519316 -0.276018
0.527886 -0.269312
0.536457 -0.262585
0.545025 -0.255838
0.553590 -0.249074
0.562148 -0.242294
0.570696 -0.235500
0.579233 -0.228692
0.587755 -0.221874
0.596260 -0.215045
0.604746 -0.208207
0.613210 -0.201361
0.621650 -0.194508
0.630062 -0.187650
0.638445 -0.180787
0.646795 -0.173920
0.655111 -0.167050
0.663389 -0.160177
0.671627 -0.153302
0.679822 -0.146426
0.687973 -0.139549
0.696075 -0.132672
0.704126 -0.125793
0.712125 -0.118915
0.720068 -0.112037
0.727952 -0.105158
0.735775 -0.098279
0.743535 -0.091399
0.751229 -0.084518
0.758853 -0.077635
0.766407 -0.070750
0.773886 -0.063862
0.781288 -0.056971
0.788612 -0.050074
0.795853 -0.043172
0.803010 -0.036262
0.810080 -0.029343
0.817061 -0.022413
0.823949 -0.015471
0.830743 -0.008514
0.837440 -0.001541
0.844037 0.005452
0.850532 0.012467
0.856922 0.019508
0.863205 0.026577
0.869379 0.033678
0.875440 0.040815
0.881387 0.047993
0.887218 0.055216
0.892929 0.062490
0.898518 0.069821
0.903984 0.077214
0.909323 0.084676
0.914534 0.092216
0.919613 0.099841
0.924560 0.107561
0.929371 0.115385
0.934045 0.123326
0.938578 0.131395
0.942970 0.139606
0.947217 0.147976
0.951318 0.156521
0.955271 0.165261
0.959072 0.174220
0.962721 0.183421
0.966215 0.192895
0.969551 0.202675
0.972729 0.212801
0.975745 0.223319
0.978597 0.234283
0.981284 0.245758
0.983803 0.257825
0.986151 0.270579
0.988328 0.284143
0.990329 0.298673
0.992153 0.314371
0.993797 0.331508
0.995258 0.350464
0.996532 0.371791
0.997617 0.396340
0.998508 0.425545
0.999200 0.462141
0.999686 0.512576
0.999954 0.601586
