#  Theta paroi en deg Angle Choc en deg       Kp           Inverse Mach       Mach amont       Mach aval
     0.00000000       40.49266149        0.00000000        0.35064935        1.54000000
     2.17573273       40.49414671        0.00959827        0.34605305        1.54000000        1.53995156
     2.56971447       40.49622480        0.01275731        0.34453940        1.54000000        1.53988379
     3.01586342       40.50008148        0.01674197        0.34262944        1.54000000        1.53975803
     3.50896128       40.50690249        0.02161404        0.34029296        1.54000000        1.53953565
     4.02361902       40.51787356        0.02718832        0.33761804        1.54000000        1.53917808
     4.54408216       40.53418042        0.03330233        0.33468185        1.54000000        1.53864685
     5.06313022       40.55700881        0.03985099        0.33153405        1.54000000        1.53790367
     5.57813889       40.58754445        0.04677243        0.32820355        1.54000000        1.53691050
     6.08869728       40.62697307        0.05403288        0.32470572        1.54000000        1.53562963
     6.59542030       40.67648041        0.06161666        0.32104715        1.54000000        1.53402378
     7.01316703       40.72598774        0.06814298        0.31789434        1.54000000        1.53242065
     7.37301791       40.77549508        0.07395845        0.31508132        1.54000000        1.53082022
     7.69180404       40.82500242        0.07925704        0.31251518        1.54000000        1.52922247
     7.97975441       40.87450976        0.08415974        0.31013798        1.54000000        1.52762740
     8.24358955       40.92401710        0.08874775        0.30791085        1.54000000        1.52603499
     8.48798151       40.97352444        0.09307854        0.30580625        1.54000000        1.52444522
     8.71632066       41.02303178        0.09719447        0.30380391        1.54000000        1.52285808
     8.93115172       41.07253911        0.10112778        0.30188837        1.54000000        1.52127356
     9.13443751       41.12204645        0.10490364        0.30004759        1.54000000        1.51969164
     9.32772645       41.17155379        0.10854211        0.29827194        1.54000000        1.51811232
     9.51226336       41.22106113        0.11205951        0.29655363        1.54000000        1.51653558
     9.68906520       41.27056847        0.11546926        0.29488622        1.54000000        1.51496140
     9.85897436       41.32007581        0.11878259        0.29326432        1.54000000        1.51338977
    10.02269718       41.36958315        0.12200898        0.29168340        1.54000000        1.51182069
    10.18083218       41.41909048        0.12515652        0.29013958        1.54000000        1.51025413
    10.33389132       41.46859782        0.12823217        0.28862951        1.54000000        1.50869009
    10.48231623       41.51810516        0.13124199        0.28715031        1.54000000        1.50712855
    10.62649075       41.56761250        0.13419126        0.28569943        1.54000000        1.50556951
    10.76675078       41.61711984        0.13708463        0.28427464        1.54000000        1.50401294
    10.90339202       41.66662718        0.13992621        0.28287397        1.54000000        1.50245884
