#  Theta paroi en deg Angle Choc en deg       Kp           Inverse Mach       Mach amont       Mach aval
     0.00000000       32.92073453        0.00000000        0.45652174        1.84000000
     2.06889939       32.92244691        0.00811970        0.45282909        1.84000000        1.83992988
     2.47159382       32.92484283        0.01097324        0.45153498        1.84000000        1.83983177
     2.91545077       32.92928937        0.01448437        0.44994513        1.84000000        1.83964973
     3.39950690       32.93715363        0.01871806        0.44803164        1.84000000        1.83932785
     3.90146902       32.94980267        0.02352314        0.44586444        1.84000000        1.83881035
     4.40774874       32.96860360        0.02877044        0.44350309        1.84000000        1.83804169
     4.91249237       32.99492348        0.03438046        0.44098439        1.84000000        1.83696667
     5.41396566       33.03012941        0.04031057        0.43832828        1.84000000        1.83553057
     5.91238751       33.07558846        0.04654199        0.43554384        1.84000000        1.83367942
     6.40885898       33.13266773        0.05307137        0.43263315        1.84000000        1.83136010
     6.81982936       33.18974699        0.05871241        0.43012385        1.84000000        1.82904635
     7.17525015       33.24682626        0.06375936        0.42788281        1.84000000        1.82673811
     7.49131536       33.30390552        0.06837627        0.42583585        1.84000000        1.82443534
     7.77785516       33.36098479        0.07266516        0.42393689        1.84000000        1.82213800
     8.04132215       33.41806405        0.07669431        0.42215506        1.84000000        1.81984605
     8.28619861       33.47514332        0.08051195        0.42046859        1.84000000        1.81755943
     8.51573516       33.53222259        0.08415355        0.41886145        1.84000000        1.81527812
     8.73237024       33.58930185        0.08764606        0.41732148        1.84000000        1.81300206
     8.93798381       33.64638112        0.09101046        0.41583921        1.84000000        1.81073122
     9.13405825       33.70346038        0.09426348        0.41440707        1.84000000        1.80846555
     9.32178483       33.76053965        0.09741868        0.41301896        1.84000000        1.80620502
     9.50213642       33.81761891        0.10048722        0.41166982        1.84000000        1.80394958
     9.67591864       33.87469818        0.10347840        0.41035547        1.84000000        1.80169919
     9.84380677       33.93177744        0.10640007        0.40907234        1.84000000        1.79945382
    10.00637287       33.98885671        0.10925892        0.40781742        1.84000000        1.79721342
    10.16410612       34.04593597        0.11206071        0.40658810        1.84000000        1.79497796
    10.31742842       34.10301524        0.11481043        0.40538213        1.84000000        1.79274740
    10.46670635       34.16009451        0.11751244        0.40419753        1.84000000        1.79052170
    10.61226062       34.21717377        0.12017055        0.40303258        1.84000000        1.78830082
    10.75437356       34.27425304        0.12278814        0.40188574        1.84000000        1.78608472
    10.89329508       34.33133230        0.12536824        0.40075565        1.84000000        1.78387338
    11.02924761       34.38841157        0.12791351        0.39964110        1.84000000        1.78166675
    11.16242995       34.44549083        0.13042636        0.39854098        1.84000000        1.77946480
    11.29302066       34.50257010        0.13290897        0.39745432        1.84000000        1.77726749
    11.42118072       34.55964936        0.13536328        0.39638023        1.84000000        1.77507479
    11.54705581       34.61672863        0.13779108        0.39531789        1.84000000        1.77288666
    11.67077822       34.67380789        0.14019399        0.39426656        1.84000000        1.77070307
    11.79246851       34.73088716        0.14257348        0.39322558        1.84000000        1.76852399
    11.91223680       34.78796643        0.14493091        0.39219432        1.84000000        1.76634937
    12.03018406       34.84504569        0.14726751        0.39117222        1.84000000        1.76417919
    12.14640305       34.90212496        0.14958444        0.39015876        1.84000000        1.76201342
    12.26097921       34.95920422        0.15188274        0.38915344        1.84000000        1.75985202
    12.37399145       35.01628349        0.15416339        0.38815583        1.84000000        1.75769495
    12.48551280       35.07336275        0.15642730        0.38716550        1.84000000        1.75554220
    12.59561097       35.13044202        0.15867530        0.38618207        1.84000000        1.75339372
    12.70434889       35.18752128        0.16090817        0.38520518        1.84000000        1.75124949
    12.81178515       35.24460055        0.16312665        0.38423449        1.84000000        1.74910947
    12.91797438       35.30167981        0.16533140        0.38326969        1.84000000        1.74697363
    13.02296764       35.35875908        0.16752307        0.38231049        1.84000000        1.74484195
    13.12681270       35.41583835        0.16970225        0.38135660        1.84000000        1.74271439
    13.22955433       35.47291761        0.17186949        0.38040777        1.84000000        1.74059092
    13.33123455       35.52999688        0.17402531        0.37946376        1.84000000        1.73847151
    13.43189287       35.58707614        0.17617022        0.37852433        1.84000000        1.73635614
    13.53156646       35.64415541        0.17830467        0.37758926        1.84000000        1.73424478
    13.63029035       35.70123467        0.18042909        0.37665836        1.84000000        1.73213739
    13.72809762       35.75831394        0.18254391        0.37573142        1.84000000        1.73003396
    13.82501949       35.81539320        0.18464950        0.37480827        1.84000000        1.72793444
    13.92108549       35.87247247        0.18674624        0.37388872        1.84000000        1.72583882
    14.01632360       35.92955173        0.18883447        0.37297262        1.84000000        1.72374706
    14.11076032       35.98663100        0.19091453        0.37205981        1.84000000        1.72165914
    14.20442080       36.04371027        0.19298671        0.37115013        1.84000000        1.71957504
    14.29732894       36.10078953        0.19505133        0.37024345        1.84000000        1.71749472
    14.38950741       36.15786880        0.19710866        0.36933963        1.84000000        1.71541816
    14.48097783       36.21494806        0.19915898        0.36843853        1.84000000        1.71334533
    14.57176077       36.27202733        0.20120252        0.36754005        1.84000000        1.71127621
    14.66187583       36.32910659        0.20323955        0.36664405        1.84000000        1.70921078
    14.75134170       36.38618586        0.20527028        0.36575043        1.84000000        1.70714900
    14.84017623       36.44326512        0.20729495        0.36485908        1.84000000        1.70509085
    14.92839648       36.50034439        0.20931375        0.36396989        1.84000000        1.70303631
    15.01601874       36.55742366        0.21132689        0.36308276        1.84000000        1.70098535
    15.10305859       36.61450292        0.21333456        0.36219761        1.84000000        1.69893795
    15.18953097       36.67158219        0.21533695        0.36131433        1.84000000        1.69689408
    15.27545019       36.72866145        0.21733423        0.36043285        1.84000000        1.69485373
    15.36082993       36.78574072        0.21932656        0.35955307        1.84000000        1.69281686
    15.44568336       36.84281998        0.22131411        0.35867492        1.84000000        1.69078346
    15.53002309       36.89989925        0.22329704        0.35779832        1.84000000        1.68875349
    15.61386123       36.95697851        0.22527549        0.35692319        1.84000000        1.68672695
    15.69720943       37.01405778        0.22724959        0.35604946        1.84000000        1.68470379
    15.78007888       37.07113704        0.22921950        0.35517706        1.84000000        1.68268402
    15.86248034       37.12821631        0.23118533        0.35430593        1.84000000        1.68066759
    15.94442418       37.18529558        0.23314721        0.35343599        1.84000000        1.67865449
    16.02592038       37.24237484        0.23510526        0.35256719        1.84000000        1.67664470
    16.10697854       37.29945411        0.23705960        0.35169946        1.84000000        1.67463819
    16.18760792       37.35653337        0.23901034        0.35083275        1.84000000        1.67263495
    16.26781746       37.41361264        0.24095759        0.34996700        1.84000000        1.67063495
    16.34761578       37.47069190        0.24290144        0.34910216        1.84000000        1.66863818
    16.42701120       37.52777117        0.24484201        0.34823816        1.84000000        1.66664460
    16.50601174       37.58485043        0.24677937        0.34737497        1.84000000        1.66465421
    16.58462517       37.64192970        0.24871363        0.34651252        1.84000000        1.66266697
    16.66285897       37.69900896        0.25064487        0.34565078        1.84000000        1.66068288
    16.74072039       37.75608823        0.25257317        0.34478969        1.84000000        1.65870191
    16.81821645       37.81316750        0.25449863        0.34392921        1.84000000        1.65672404
    16.89535392       37.87024676        0.25642132        0.34306930        1.84000000        1.65474925
    16.97213937       37.92732603        0.25834131        0.34220990        1.84000000        1.65277752
    17.04857915       37.98440529        0.26025868        0.34135099        1.84000000        1.65080883
    17.12467942       38.04148456        0.26217350        0.34049251        1.84000000        1.64884317
    17.20044613       38.09856382        0.26408584        0.33963444        1.84000000        1.64688052
    17.27588508       38.15564309        0.26599577        0.33877673        1.84000000        1.64492085
    17.35100185       38.21272235        0.26790334        0.33791934        1.84000000        1.64296415
    17.42580187       38.26980162        0.26980862        0.33706223        1.84000000        1.64101040
    17.50029045       38.32688088        0.27171168        0.33620538        1.84000000        1.63905958
    17.57447266       38.38396015        0.27361257        0.33534875        1.84000000        1.63711168
    17.64835350       38.44103942        0.27551133        0.33449230        1.84000000        1.63516667
    17.72193777       38.49811868        0.27740804        0.33363600        1.84000000        1.63322454
    17.79523016       38.55519795        0.27930274        0.33277982        1.84000000        1.63128528
    17.86823522       38.61227721        0.28119548        0.33192372        1.84000000        1.62934885
    17.94095738       38.66935648        0.28308631        0.33106768        1.84000000        1.62741526
    18.01340093       38.72643574        0.28497528        0.33021167        1.84000000        1.62548448
    18.08557005       38.78351501        0.28686243        0.32935566        1.84000000        1.62355649
    18.15746881       38.84059427        0.28874781        0.32849961        1.84000000        1.62163128
    18.22910117       38.89767354        0.29063146        0.32764351        1.84000000        1.61970882
