#  Theta paroi en deg Angle Choc en deg       Kp           Inverse Mach       Mach amont       Mach aval
     0.00000000        2.86598398        0.00000000        0.95000000       20.00000000
     0.41476585        2.86859800        0.00023642        0.94953421       20.00000000       19.99385322
     0.50405780        2.87225548        0.00032537        0.94936533       20.00000000       19.98526838
     0.60024462        2.87904333        0.00043246        0.94916631       20.00000000       19.96938370
     0.70642417        2.89104846        0.00056346        0.94892893       20.00000000       19.94143975
     0.82071077        2.91035779        0.00071882        0.94865554       20.00000000       19.89688712
     0.94266813        2.93905823        0.00090059        0.94834610       20.00000000       19.83153071
     1.07315043        2.97923669        0.00111308        0.94799738       20.00000000       19.74168553
     1.21366520        3.03298009        0.00136267        0.94760384       20.00000000       19.62430994
     1.36600260        3.10237534        0.00165771        0.94715827       20.00000000       19.47707979
     1.53205375        3.18950936        0.00200853        0.94665200       20.00000000       19.29837608
     1.68140127        3.27664337        0.00235039        0.94617932       20.00000000       19.12570487
     1.81985400        3.36377739        0.00268984        0.94572689       20.00000000       18.95831668
     1.95054766        3.45091140        0.00303035        0.94528739       20.00000000       18.79558182
     2.07538499        3.53804542        0.00337395        0.94485634       20.00000000       18.63696925
     2.19561618        3.62517944        0.00372197        0.94443077       20.00000000       18.48202963
     2.31211138        3.71231345        0.00407528        0.94400861       20.00000000       18.33038163
     2.42550355        3.79944747        0.00443448        0.94358836       20.00000000       18.18170080
     2.53626939        3.88658149        0.00480002        0.94316888       20.00000000       18.03571047
     2.64477795        3.97371550        0.00517222        0.94274933       20.00000000       17.89217424
     2.75132199        4.06084952        0.00555134        0.94232904       20.00000000       17.75088982
     2.85613789        4.14798353        0.00593756        0.94190747       20.00000000       17.61168382
     2.95942008        4.23511755        0.00633103        0.94148420       20.00000000       17.47440744
     3.06133042        4.32225157        0.00673187        0.94105890       20.00000000       17.33893289
     3.16200563        4.40938558        0.00714016        0.94063129       20.00000000       17.20515027
     3.26156212        4.49651960        0.00755599        0.94020115       20.00000000       17.07296504
     3.36010030        4.58365361        0.00797941        0.93976831       20.00000000       16.94229581
     3.45770710        4.67078763        0.00841047        0.93933262       20.00000000       16.81307243
     3.55445877        4.75792165        0.00884922        0.93889397       20.00000000       16.68523448
     3.65042226        4.84505566        0.00929569        0.93845226       20.00000000       16.55872980
     3.74565695        4.93218968        0.00974991        0.93800743       20.00000000       16.43351340
     3.84021568        5.01932369        0.01021189        0.93755943       20.00000000       16.30954642
     3.93414580        5.10645771        0.01068166        0.93710820       20.00000000       16.18679525
     4.02748976        5.19359173        0.01115923        0.93665373       20.00000000       16.06523081
     4.12028599        5.28072574        0.01164462        0.93619599       20.00000000       15.94482786
     4.21256917        5.36785976        0.01213783        0.93573497       20.00000000       15.82556450
     4.30437095        5.45499377        0.01263888        0.93527068       20.00000000       15.70742162
     4.39572012        5.54212779        0.01314776        0.93480312       20.00000000       15.59038254
     4.48664304        5.62926181        0.01366450        0.93433229       20.00000000       15.47443260
     4.57716385        5.71639582        0.01418909        0.93385821       20.00000000       15.35955888
     4.66730481        5.80352984        0.01472152        0.93338091       20.00000000       15.24574991
     4.75708639        5.89066385        0.01526182        0.93290040       20.00000000       15.13299543
     4.84652748        5.97779787        0.01580997        0.93241670       20.00000000       15.02128620
     4.93564562        6.06493189        0.01636598        0.93192985       20.00000000       14.91061382
     5.02445703        6.15206590        0.01692984        0.93143987       20.00000000       14.80097056
     5.11297681        6.23919992        0.01750156        0.93094680       20.00000000       14.69234926
     5.20121900        6.32633393        0.01808114        0.93045066       20.00000000       14.58474319
     5.28919671        6.41346795        0.01866857        0.92995149       20.00000000       14.47814597
     5.37692214        6.50060197        0.01926385        0.92944933       20.00000000       14.37255148
     5.46440674        6.58773598        0.01986698        0.92894421       20.00000000       14.26795379
     5.55166120        6.67487000        0.02047795        0.92843617       20.00000000       14.16434708
     5.63869558        6.76200401        0.02109677        0.92792524       20.00000000       14.06172565
     5.72551930        6.84913803        0.02172342        0.92741145       20.00000000       13.96008380
     5.81214120        6.93627205        0.02235791        0.92689486       20.00000000       13.85941585
     5.89856964        7.02340606        0.02300023        0.92637549       20.00000000       13.75971609
     5.98481247        7.11054008        0.02365037        0.92585338       20.00000000       13.66097875
     6.07087710        7.19767409        0.02430834        0.92532857       20.00000000       13.56319801
     6.15677050        7.28480811        0.02497413        0.92480109       20.00000000       13.46636793
     6.24249933        7.37194213        0.02564773        0.92427098       20.00000000       13.37048250
     6.32806978        7.45907614        0.02632913        0.92373828       20.00000000       13.27553559
     6.41348783        7.54621016        0.02701834        0.92320302       20.00000000       13.18152098
     6.49875905        7.63334417        0.02771534        0.92266525       20.00000000       13.08843230
     6.58388875        7.72047819        0.02842014        0.92212498       20.00000000       12.99626310
     6.66888200        7.80761221        0.02913272        0.92158227       20.00000000       12.90500677
