#  Theta paroi en deg Angle Choc en deg       Kp           Inverse Mach       Mach amont       Mach aval
     0.00000000       20.76953973        0.00000000        0.64539007        2.82000000
     1.66452010       20.77161665        0.00475870        0.64322113        2.82000000        2.81985368
     2.00868762       20.77452262        0.00651493        0.64242894        2.82000000        2.81964898
     2.37872886       20.77991576        0.00862394        0.64148337        2.82000000        2.81926921
     2.77784694       20.78945418        0.01113529        0.64036541        2.82000000        2.81859791
     3.19017897       20.80479599        0.01397006        0.63911368        2.82000000        2.81751916
     3.60643085       20.82759930        0.01706485        0.63775917        2.82000000        2.81591800
     4.02318219       20.85952224        0.02038633        0.63631903        2.82000000        2.81368096
     4.44008531       20.90222290        0.02392309        0.63480053        2.82000000        2.81069674
     4.85820793       20.95735941        0.02767800        0.63320476        2.82000000        2.80685696
     5.27922712       21.02658987        0.03166340        0.63152884        2.82000000        2.80205699
     5.63166169       21.09582033        0.03515401        0.63007554        2.82000000        2.79728041
     5.93960624       21.16505079        0.03831737        0.62876984        2.82000000        2.79252684
     6.21606571       21.23428125        0.04124637        0.62757017        2.82000000        2.78779589
     6.46892475       21.30351171        0.04399851        0.62645087        2.82000000        2.78308721
     6.70335390       21.37274217        0.04661211        0.62539482        2.82000000        2.77840043
     6.92294216       21.44197263        0.04911411        0.62438998        2.82000000        2.77373521
     7.13029067       21.51120309        0.05152428        0.62342752        2.82000000        2.76909119
     7.32734957       21.58043355        0.05385758        0.62250077        2.82000000        2.76446804
     7.51562162       21.64966401        0.05612563        0.62160454        2.82000000        2.75986543
     7.69629131       21.71889447        0.05833765        0.62073469        2.82000000        2.75528303
     7.87031008       21.78812493        0.06050110        0.61988790        2.82000000        2.75072054
     8.03845469       21.85735539        0.06262210        0.61906142        2.82000000        2.74617763
     8.20136816       21.92658585        0.06470573        0.61825297        2.82000000        2.74165400
     8.35958925       21.99581631        0.06675627        0.61746062        2.82000000        2.73714935
     8.51357426       22.06504677        0.06877736        0.61668274        2.82000000        2.73266339
     8.66371327       22.13427723        0.07077212        0.61591793        2.82000000        2.72819584
     8.81034259       22.20350769        0.07274324        0.61516496        2.82000000        2.72374641
     8.95375438       22.27273815        0.07469307        0.61442277        2.82000000        2.71931482
     9.09420418       22.34196861        0.07662366        0.61369043        2.82000000        2.71490081
     9.23191683       22.41119907        0.07853683        0.61296712        2.82000000        2.71050411
     9.36709139       22.48042954        0.08043416        0.61225211        2.82000000        2.70612446
     9.49990490       22.54966000        0.08231710        0.61154474        2.82000000        2.70176160
     9.63051563       22.61889046        0.08418692        0.61084442        2.82000000        2.69741530
     9.75906565       22.68812092        0.08604477        0.61015063        2.82000000        2.69308529
     9.88568307       22.75735138        0.08789167        0.60946289        2.82000000        2.68877134
    10.01048373       22.82658184        0.08972856        0.60878077        2.82000000        2.68447322
    10.13357288       22.89581230        0.09155630        0.60810388        2.82000000        2.68019069
    10.25504633       22.96504276        0.09337563        0.60743184        2.82000000        2.67592353
    10.37499167       23.03427322        0.09518729        0.60676434        2.82000000        2.67167151
    10.49348912       23.10350368        0.09699189        0.60610107        2.82000000        2.66743442
    10.61061241       23.17273414        0.09879004        0.60544175        2.82000000        2.66321204
    10.72642944       23.24196460        0.10058228        0.60478612        2.82000000        2.65900417
    10.84100288       23.31119506        0.10236911        0.60413394        2.82000000        2.65481059
    10.95439074       23.38042552        0.10415099        0.60348499        2.82000000        2.65063111
    11.06664682       23.44965598        0.10592834        0.60283906        2.82000000        2.64646552
    11.17782108       23.51888644        0.10770156        0.60219597        2.82000000        2.64231363
    11.28796006       23.58811690        0.10947101        0.60155553        2.82000000        2.63817526
    11.39710712       23.65734736        0.11123705        0.60091757        2.82000000        2.63405021
    11.50530280       23.72657782        0.11299998        0.60028194        2.82000000        2.62993829
    11.61258502       23.79580828        0.11476011        0.59964848        2.82000000        2.62583934
    11.71898931       23.86503874        0.11651770        0.59901707        2.82000000        2.62175317
    11.82454907       23.93426920        0.11827301        0.59838757        2.82000000        2.61767961
    11.92929560       24.00349966        0.12002630        0.59775985        2.82000000        2.61361848
    12.03325845       24.07273012        0.12177777        0.59713380        2.82000000        2.60956962
    12.13646540       24.14196058        0.12352766        0.59650932        2.82000000        2.60553287
    12.23894270       24.21119104        0.12527615        0.59588629        2.82000000        2.60150807
    12.34071514       24.28042150        0.12702343        0.59526462        2.82000000        2.59749504
    12.44180616       24.34965196        0.12876969        0.59464421        2.82000000        2.59349365
    12.54223798       24.41888242        0.13051507        0.59402498        2.82000000        2.58950374
    12.64203161       24.48811288        0.13225976        0.59340684        2.82000000        2.58552515
    12.74120703       24.55734334        0.13400388        0.59278972        2.82000000        2.58155774
    12.83978321       24.62657380        0.13574758        0.59217352        2.82000000        2.57760136
    12.93777815       24.69580426        0.13749099        0.59155819        2.82000000        2.57365588
    13.03520902       24.76503472        0.13923423        0.59094365        2.82000000        2.56972115
    13.13209215       24.83426518        0.14097743        0.59032984        2.82000000        2.56579703
    13.22844311       24.90349564        0.14272069        0.58971669        2.82000000        2.56188340
    13.32427675       24.97272610        0.14446413        0.58910414        2.82000000        2.55798012
    13.41960724       25.04195656        0.14620783        0.58849213        2.82000000        2.55408705
    13.51444813       25.11118703        0.14795189        0.58788061        2.82000000        2.55020408
    13.60881238       25.18041749        0.14969641        0.58726952        2.82000000        2.54633108
    13.70271237       25.24964795        0.15144147        0.58665881        2.82000000        2.54246791
