#  Theta paroi en deg Angle Choc en deg       Kp           Inverse Mach       Mach amont       Mach aval
     0.00000000       23.18497011        0.00000000        0.60629921        2.54000000
     1.76925572       23.18697456        0.00548241        0.60384329        2.54000000        2.53987725
     2.13200135       23.18977914        0.00749338        0.60295022        2.54000000        2.53970553
     2.52343749       23.19498411        0.00991723        0.60187918        2.54000000        2.53938692
     2.94622314       23.20418974        0.01280832        0.60060926        2.54000000        2.53882368
     3.38305837       23.21899628        0.01607282        0.59918498        2.54000000        2.53791846
     3.82370184       23.24100399        0.01963412        0.59764260        2.54000000        2.53657457
     4.26422161       23.27181315        0.02345001        0.59600281        2.54000000        2.53469643
     4.70399968       23.31302400        0.02750344        0.59427508        2.54000000        2.53218998
     5.14395421       23.36623681        0.03179366        0.59246177        2.54000000        2.52896326
     5.58567136       23.43305184        0.03633065        0.59056079        2.54000000        2.52492704
     5.95435264       23.49986687        0.04028949        0.58891556        2.54000000        2.52090763
     6.27564634       23.56668190        0.04386484        0.58744016        2.54000000        2.51690481
     6.56339968       23.63349693        0.04716476        0.58608697        2.54000000        2.51291834
     6.82600935       23.70031196        0.05025620        0.58482651        2.54000000        2.50894798
     7.06898242       23.76712699        0.05318381        0.58363913        2.54000000        2.50499352
     7.29614195       23.83394202        0.05597905        0.58251100        2.54000000        2.50105474
     7.51025889       23.90075705        0.05866497        0.58143196        2.54000000        2.49713142
     7.71341088       23.96757208        0.06125906        0.58039433        2.54000000        2.49322334
     7.90719908       24.03438711        0.06377491        0.57939213        2.54000000        2.48933030
     8.09288554       24.10120214        0.06622330        0.57842061        2.54000000        2.48545209
     8.27148413       24.16801717        0.06861296        0.57747592        2.54000000        2.48158852
     8.44382257       24.23483220        0.07095108        0.57655490        2.54000000        2.47773938
     8.61058617       24.30164723        0.07324360        0.57565492        2.54000000        2.47390447
     8.77234910       24.36846226        0.07549557        0.57477377        2.54000000        2.47008362
     8.92959769       24.43527729        0.07771124        0.57390955        2.54000000        2.46627662
     9.08274772       24.50209231        0.07989428        0.57306064        2.54000000        2.46248330
     9.23215767       24.56890734        0.08204787        0.57222563        2.54000000        2.45870348
     9.37813898       24.63572237        0.08417477        0.57140331        2.54000000        2.45493697
     9.52096403       24.70253740        0.08627739        0.57059258        2.54000000        2.45118360
     9.66087256       24.76935243        0.08835787        0.56979251        2.54000000        2.44744319
     9.79807676       24.83616746        0.09041811        0.56900224        2.54000000        2.44371559
     9.93276541       24.90298249        0.09245979        0.56822102        2.54000000        2.44000062
    10.06510725       24.96979752        0.09448442        0.56744818        2.54000000        2.43629812
    10.19525377       25.03661255        0.09649335        0.56668310        2.54000000        2.43260792
