#  Theta paroi en deg Angle Choc en deg       Kp           Inverse Mach       Mach amont       Mach aval
     0.00000000       14.85716554        0.00000000        0.74358974        3.90000000
     1.35344162       14.85941983        0.00299352        0.74205586        3.90000000        3.89974384
     1.63771410       14.86257397        0.00410923        0.74149284        3.90000000        3.89938553
     1.94134311       14.86842769        0.00543977        0.74082735        3.90000000        3.89872087
     2.26829577       14.87878071        0.00702077        0.74004481        3.90000000        3.89754636
     2.60660187       14.89543273        0.00880797        0.73917064        3.90000000        3.89565995
     2.94950057       14.92018348        0.01076792        0.73822433        3.90000000        3.89286224
     3.29488149       14.95483268        0.01288648        0.73721547        3.90000000        3.88895790
     3.64304042       15.00118003        0.01516366        0.73614676        3.90000000        3.88375744
     3.99536313       15.06102527        0.01760883        0.73501658        3.90000000        3.87707918
     4.35369310       15.13616811        0.02023794        0.73382062        3.90000000        3.86875131
     4.65660938       15.21131094        0.02257072        0.73277542        3.90000000        3.86048593
     4.92358883       15.28645378        0.02470969        0.73182968        3.90000000        3.85228149
     5.16513974       15.36159661        0.02671148        0.73095508        3.90000000        3.84413648
     5.38763119       15.43673944        0.02861105        0.73013417        3.90000000        3.83604945
     5.59523912       15.51188228        0.03043162        0.72935533        3.90000000        3.82801899
     5.79086160       15.58702511        0.03218948        0.72861042        3.90000000        3.82004373
     5.97659871       15.66216795        0.03389655        0.72789346        3.90000000        3.81212234
     6.15402472       15.73731078        0.03556181        0.72719995        3.90000000        3.80425354
     6.32435260       15.81245362        0.03719225        0.72652638        3.90000000        3.79643607
     6.48853826       15.88759645        0.03879336        0.72586997        3.90000000        3.78866874
     6.64734952       15.96273929        0.04036961        0.72522848        3.90000000        3.78095037
     6.80141303       16.03788212        0.04192462        0.72460006        3.90000000        3.77327982
     6.95124756       16.11302495        0.04346140        0.72398317        3.90000000        3.76565599
     7.09728771       16.18816779        0.04498250        0.72337654        3.90000000        3.75807781
     7.23990152       16.26331062        0.04649005        0.72277905        3.90000000        3.75054424
     7.37940354       16.33845346        0.04798589        0.72218977        3.90000000        3.74305427
     7.51606503       16.41359629        0.04947159        0.72160787        3.90000000        3.73560692
     7.65012150       16.48873913        0.05094852        0.72103265        3.90000000        3.72820125
     7.78177899       16.56388196        0.05241788        0.72046348        3.90000000        3.72083633
     7.91121882       16.63902480        0.05388072        0.71989981        3.90000000        3.71351126
     8.03860143       16.71416763        0.05533797        0.71934114        3.90000000        3.70622517
     8.16406954       16.78931046        0.05679044        0.71878705        3.90000000        3.69897723
     8.28775075       16.86445330        0.05823887        0.71823713        3.90000000        3.69176660
     8.40975958       16.93959613        0.05968392        0.71769103        3.90000000        3.68459249
     8.53019930       17.01473897        0.06112617        0.71714844        3.90000000        3.67745413
     8.64916331       17.08988180        0.06256615        0.71660906        3.90000000        3.67035076
     8.76673644       17.16502464        0.06400435        0.71607262        3.90000000        3.66328165
     8.88299597       17.24016747        0.06544119        0.71553890        3.90000000        3.65624610
     8.99801252       17.31531031        0.06687707        0.71500766        3.90000000        3.64924340
     9.11185077       17.39045314        0.06831236        0.71447870        3.90000000        3.64227288
     9.22457019       17.46559597        0.06974737        0.71395183        3.90000000        3.63533390
     9.33622556       17.54073881        0.07118241        0.71342688        3.90000000        3.62842581
     9.44686743       17.61588164        0.07261775        0.71290369        3.90000000        3.62154800
     9.55654265       17.69102448        0.07405365        0.71238212        3.90000000        3.61469986
     9.66529458       17.76616731        0.07549035        0.71186201        3.90000000        3.60788082
     9.77316360       17.84131015        0.07692804        0.71134325        3.90000000        3.60109030
     9.88018727       17.91645298        0.07836694        0.71082571        3.90000000        3.59432776
     9.98640062       17.99159582        0.07980723        0.71030928        3.90000000        3.58759264
    10.09183640       18.06673865        0.08124907        0.70979386        3.90000000        3.58088443
    10.19652527       18.14188148        0.08269263        0.70927933        3.90000000        3.57420262
    10.30049596       18.21702432        0.08413805        0.70876562        3.90000000        3.56754671
    10.40377543       18.29216715        0.08558547        0.70825263        3.90000000        3.56091622
    10.50638906       18.36730999        0.08703501        0.70774028        3.90000000        3.55431067
    10.60836073       18.44245282        0.08848679        0.70722850        3.90000000        3.54772962
    10.70971296       18.51759566        0.08994092        0.70671720        3.90000000        3.54117262
    10.81046700       18.59273849        0.09139751        0.70620631        3.90000000        3.53463922
    10.91064294       18.66788133        0.09285664        0.70569578        3.90000000        3.52812902
    11.01025978       18.74302416        0.09431841        0.70518554        3.90000000        3.52164160
    11.10933552       18.81816699        0.09578291        0.70467553        3.90000000        3.51517655
    11.20788725       18.89330983        0.09725021        0.70416569        3.90000000        3.50873350
    11.30593116       18.96845266        0.09872038        0.70365597        3.90000000        3.50231205
    11.40348266       19.04359550        0.10019349        0.70314631        3.90000000        3.49591184
    11.50055640       19.11873833        0.10166961        0.70263667        3.90000000        3.48953252
    11.59716632       19.19388117        0.10314880        0.70212700        3.90000000        3.48317372
    11.69332570       19.26902400        0.10463111        0.70161726        3.90000000        3.47683510
