#  Theta paroi en deg Angle Choc en deg       Kp           Inverse Mach       Mach amont       Mach aval
     0.00000000       32.13492800        0.00000000        0.46808511        1.88000000
     2.05172247       32.13666396        0.00793265        0.46449272        1.88000000        1.87992702
     2.45330223       32.13909286        0.01073397        0.46322816        1.88000000        1.87982491
     2.89496636       32.14360062        0.01417374        0.46167819        1.88000000        1.87963543
     3.37612817       32.15157314        0.01831669        0.45981534        1.88000000        1.87930042
     3.87485331       32.16439633        0.02301585        0.45770752        1.88000000        1.87876183
     4.37779767       32.18345608        0.02814602        0.45541236        1.88000000        1.87796184
     4.87925474       32.21013831        0.03363067        0.45296527        1.88000000        1.87684306
     5.37758156       32.24582891        0.03942925        0.45038530        1.88000000        1.87534859
     5.87305841       32.29191380        0.04552458        0.44768089        1.88000000        1.87342232
     6.36683189       32.34977887        0.05191454        0.44485374        1.88000000        1.87100912
     6.77578024       32.40764395        0.05743826        0.44241609        1.88000000        1.86860195
     7.12962554       32.46550902        0.06238299        0.44023865        1.88000000        1.86620074
     7.44443554       32.52337409        0.06690884        0.43824937        1.88000000        1.86380547
     7.72996275       32.58123916        0.07111533        0.43640352        1.88000000        1.86141606
     7.99260819       32.63910423        0.07506905        0.43467115        1.88000000        1.85903248
     8.23681811       32.69696931        0.07881702        0.43303113        1.88000000        1.85665468
     8.46581675       32.75483438        0.08239384        0.43146793        1.88000000        1.85428260
     8.68202272       32.81269945        0.08582576        0.42996974        1.88000000        1.85191621
     8.88730052       32.87056452        0.08913324        0.42852738        1.88000000        1.84955545
     9.08312036       32.92842959        0.09233258        0.42713352        1.88000000        1.84720028
     9.27066365       32.98629467        0.09543697        0.42578224        1.88000000        1.84485065
     9.45089519       33.04415974        0.09845730        0.42446865        1.88000000        1.84250651
     9.62461391       33.10202481        0.10140262        0.42318867        1.88000000        1.84016783
     9.79248943       33.15988988        0.10428058        0.42193888        1.88000000        1.83783456
     9.95508903       33.21775495        0.10709770        0.42071633        1.88000000        1.83550664
    10.11289778       33.27562003        0.10985957        0.41951852        1.88000000        1.83318405
    10.26633402       33.33348510        0.11257105        0.41834325        1.88000000        1.83086674
    10.41576126       33.39135017        0.11523638        0.41718861        1.88000000        1.82855465
    10.56149748       33.44921524        0.11785928        0.41605294        1.88000000        1.82624776
    10.70382261       33.50708031        0.12044304        0.41493474        1.88000000        1.82394603
    10.84298445       33.56494539        0.12299058        0.41383269        1.88000000        1.82164940
    10.97920353       33.62281046        0.12550452        0.41274563        1.88000000        1.81935784
    11.11267695       33.68067553        0.12798720        0.41167248        1.88000000        1.81707131
    11.24358175       33.73854060        0.13044071        0.41061230        1.88000000        1.81478976
    11.37207754       33.79640567        0.13286697        0.40956422        1.88000000        1.81251317
    11.49830873       33.85427075        0.13526771        0.40852747        1.88000000        1.81024149
    11.62240649       33.91213582        0.13764450        0.40750132        1.88000000        1.80797468
    11.74449033       33.97000089        0.13999876        0.40648512        1.88000000        1.80571270
    11.86466942       34.02786596        0.14233183        0.40547828        1.88000000        1.80345552
    11.98304387       34.08573103        0.14464490        0.40448025        1.88000000        1.80120310
    12.09970561       34.14359611        0.14693908        0.40349052        1.88000000        1.79895540
    12.21473938       34.20146118        0.14921540        0.40250862        1.88000000        1.79671239
    12.32822337       34.25932625        0.15147481        0.40153411        1.88000000        1.79447402
    12.44022999       34.31719132        0.15371818        0.40056661        1.88000000        1.79224027
    12.55082636       34.37505639        0.15594633        0.39960572        1.88000000        1.79001110
    12.66007486       34.43292147        0.15816001        0.39865111        1.88000000        1.78778647
    12.76803356       34.49078654        0.16035994        0.39770245        1.88000000        1.78556636
    12.87475663       34.54865161        0.16254676        0.39675943        1.88000000        1.78335071
    12.98029467       34.60651668        0.16472110        0.39582177        1.88000000        1.78113951
    13.08469503       34.66438175        0.16688353        0.39488920        1.88000000        1.77893271
    13.18800209       34.72224683        0.16903459        0.39396147        1.88000000        1.77673029
    13.29025750       34.78011190        0.17117479        0.39303835        1.88000000        1.77453221
    13.39150042       34.83797697        0.17330460        0.39211961        1.88000000        1.77233844
