#  Theta paroi en deg Angle Choc en deg       Kp           Inverse Mach       Mach amont       Mach aval
     0.00000000        3.58332170        0.00000000        0.93750000       16.00000000
     0.48977484        3.58591420        0.00033690        0.93696401       16.00000000       15.99607351
     0.59487384        3.58954157        0.00046338        0.93676946       16.00000000       15.99058755
     0.70764834        3.59627353        0.00061497        0.93654079       16.00000000       15.98043050
     0.83135885        3.60817983        0.00079899        0.93626949       16.00000000       15.96254288
     0.96338182        3.62733019        0.00101490        0.93595949       16.00000000       15.93397298
     1.10282986        3.65579435        0.00126416        0.93561209       16.00000000       15.89195326
     1.25035774        3.69564204        0.00155114        0.93522500       16.00000000       15.83398685
     1.40740135        3.74894300        0.00188272        0.93479339       16.00000000       15.75792909
     1.57573993        3.81776695        0.00226804        0.93431071       16.00000000       15.66204656
     1.75728424        3.90418362        0.00271844        0.93376901       16.00000000       15.54503760
     1.91911161        3.99060030        0.00315069        0.93326886       16.00000000       15.43142020
     2.06810456        4.07701698        0.00357454        0.93279461       16.00000000       15.32084362
     2.20797666        4.16343366        0.00399521        0.93233765       16.00000000       15.21300332
     2.34097913        4.24985034        0.00441585        0.93189271       16.00000000       15.10763423
     2.46858921        4.33626702        0.00483846        0.93145630       16.00000000       15.00450498
     2.59183318        4.42268369        0.00526440        0.93102598       16.00000000       14.90341322
     2.71145614        4.50910037        0.00569466        0.93059995       16.00000000       14.80418161
     2.82801785        4.59551705        0.00612993        0.93017689       16.00000000       14.70665444
     2.94195083        4.68193373        0.00657074        0.92975574       16.00000000       14.61069478
     3.05359721        4.76835041        0.00701749        0.92933570       16.00000000       14.51618202
     3.16323268        4.85476709        0.00747050        0.92891611       16.00000000       14.42300980
     3.27108328        4.94118376        0.00793002        0.92849644       16.00000000       14.33108420
     3.37733707        5.02760044        0.00839624        0.92807625       16.00000000       14.24032223
     3.48215221        5.11401712        0.00886933        0.92765519       16.00000000       14.15065044
     3.58566347        5.20043380        0.00934941        0.92723294       16.00000000       14.06200383
     3.68798655        5.28685048        0.00983659        0.92680927       16.00000000       13.97432478
     3.78922180        5.37326716        0.01033095        0.92638395       16.00000000       13.88756222
     3.88945687        5.45968383        0.01083259        0.92595682       16.00000000       13.80167083
     3.98876879        5.54610051        0.01134154        0.92552772       16.00000000       13.71661041
     4.08722575        5.63251719        0.01185787        0.92509651       16.00000000       13.63234524
     4.18488843        5.71893387        0.01238163        0.92466310       16.00000000       13.54884361
     4.28181115        5.80535055        0.01291284        0.92422740       16.00000000       13.46607732
     4.37804263        5.89176723        0.01345153        0.92378932       16.00000000       13.38402132
     4.47362691        5.97818390        0.01399775        0.92334880       16.00000000       13.30265333
     4.56860384        6.06460058        0.01455150        0.92290579       16.00000000       13.22195352
     4.66300973        6.15101726        0.01511280        0.92246024       16.00000000       13.14190423
     4.75687765        6.23743394        0.01568168        0.92201212       16.00000000       13.06248977
     4.85023785        6.32385062        0.01625814        0.92156141       16.00000000       12.98369611
     4.94311810        6.41026730        0.01684221        0.92110807       16.00000000       12.90551078
     5.03554401        6.49668397        0.01743387        0.92065209       16.00000000       12.82792262
     5.12753917        6.58310065        0.01803316        0.92019346       16.00000000       12.75092167
     5.21912535        6.66951733        0.01864006        0.91973217       16.00000000       12.67449901
     5.31032278        6.75593401        0.01925459        0.91926823       16.00000000       12.59864665
     5.40115022        6.84235069        0.01987675        0.91880161       16.00000000       12.52335741
     5.49162514        6.92876736        0.02050654        0.91833234       16.00000000       12.44862483
     5.58176383        7.01518404        0.02114397        0.91786041       16.00000000       12.37444306
     5.67158144        7.10160072        0.02178903        0.91738584       16.00000000       12.30080683
     5.76109223        7.18801740        0.02244172        0.91690863       16.00000000       12.22771133
     5.85030947        7.27443408        0.02310206        0.91642879       16.00000000       12.15515217
     5.93924567        7.36085076        0.02377003        0.91594634       16.00000000       12.08312532
     6.02791251        7.44726743        0.02444563        0.91546129       16.00000000       12.01162707
     6.11632105        7.53368411        0.02512887        0.91497365       16.00000000       11.94065397
     6.20448165        7.62010079        0.02581973        0.91448345       16.00000000       11.87020280
     6.29240409        7.70651747        0.02651822        0.91399070       16.00000000       11.80027056
     6.38009764        7.79293415        0.02722434        0.91349541       16.00000000       11.73085437
     6.46757099        7.87935083        0.02793808        0.91299762       16.00000000       11.66195151
     6.55483240        7.96576750        0.02865943        0.91249733       16.00000000       11.59355939
     6.64188970        8.05218418        0.02938840        0.91199457       16.00000000       11.52567547
     6.72875026        8.13860086        0.03012498        0.91148936       16.00000000       11.45829731
     6.81542112        8.22501754        0.03086916        0.91098172       16.00000000       11.39142252
     6.90190894        8.31143422        0.03162094        0.91047166       16.00000000       11.32504874
     6.98822005        8.39785090        0.03238032        0.90995922       16.00000000       11.25917366
     7.07436046        8.48426757        0.03314729        0.90944442       16.00000000       11.19379495
     7.16033593        8.57068425        0.03392184        0.90892727       16.00000000       11.12891032
     7.24615186        8.65710093        0.03470397        0.90840779       16.00000000       11.06451747
     7.33181351        8.74351761        0.03549368        0.90788602       16.00000000       11.00061408
     7.41732579        8.82993429        0.03629095        0.90736196       16.00000000       10.93719782
     7.50269344        8.91635097        0.03709579        0.90683565       16.00000000       10.87426635
     7.58792097        9.00276764        0.03790818        0.90630710       16.00000000       10.81181729
     7.67301271        9.08918432        0.03872812        0.90577634       16.00000000       10.74984824
     7.75797278        9.17560100        0.03955560        0.90524338       16.00000000       10.68835679
     7.84280511        9.26201768        0.04039062        0.90470826       16.00000000       10.62734045
     7.92751349        9.34843436        0.04123317        0.90417098       16.00000000       10.56679674
     8.01210153        9.43485104        0.04208324        0.90363158       16.00000000       10.50672312
     8.09657269        9.52126771        0.04294082        0.90309007       16.00000000       10.44711702
     8.18093030        9.60768439        0.04380592        0.90254647       16.00000000       10.38797585
     8.26517752        9.69410107        0.04467852        0.90200081       16.00000000       10.32929694
     8.34931745        9.78051775        0.04555861        0.90145310       16.00000000       10.27107763
     8.43335298        9.86693443        0.04644619        0.90090336       16.00000000       10.21331520
     8.51728694        9.95335111        0.04734125        0.90035162       16.00000000       10.15600689
     8.60112205       10.03976778        0.04824378        0.89979789       16.00000000       10.09914993
     8.68486090       10.12618446        0.04915377        0.89924219       16.00000000       10.04274148
     8.76850598       10.21260114        0.05007122        0.89868454       16.00000000        9.98677870
     8.85205971       10.29901782        0.05099612        0.89812497       16.00000000        9.93125871
     8.93552442       10.38543450        0.05192846        0.89756348       16.00000000        9.87617859
     9.01890231       10.47185118        0.05286823        0.89700010       16.00000000        9.82153540
     9.10219556       10.55826785        0.05381543        0.89643484       16.00000000        9.76732616
     9.18540622       10.64468453        0.05477004        0.89586773       16.00000000        9.71354789
     9.26853629       10.73110121        0.05573206        0.89529878       16.00000000        9.66019756
     9.35158767       10.81751789        0.05670148        0.89472800       16.00000000        9.60727214
     9.43456226       10.90393457        0.05767829        0.89415542       16.00000000        9.55476856
     9.51746181       10.99035125        0.05866249        0.89358104       16.00000000        9.50268375
     9.60028807       11.07676792        0.05965405        0.89300490       16.00000000        9.45101459
     9.68304269       11.16318460        0.06065298        0.89242700       16.00000000        9.39975799
     9.76572729       11.24960128        0.06165927        0.89184735       16.00000000        9.34891081
     9.84834343       11.33601796        0.06267291        0.89126598       16.00000000        9.29846991
     9.93089261       11.42243464        0.06369388        0.89068290       16.00000000        9.24843214
    10.01337627       11.50885131        0.06472218        0.89009812       16.00000000        9.19879435
    10.09579583       11.59526799        0.06575780        0.88951166       16.00000000        9.14955335
    10.17815264       11.68168467        0.06680073        0.88892353       16.00000000        9.10070598
    10.26044801       11.76810135        0.06785097        0.88833375       16.00000000        9.05224905
    10.34268322       11.85451803        0.06890849        0.88774232       16.00000000        9.00417938
    10.42485949       11.94093471        0.06997330        0.88714928       16.00000000        8.95649379
    10.50697803       12.02735138        0.07104539        0.88655461       16.00000000        8.90918909
    10.58903997       12.11376806        0.07212473        0.88595835       16.00000000        8.86226209
    10.67104643       12.20018474        0.07321133        0.88536050       16.00000000        8.81570961
    10.75299851       12.28660142        0.07430517        0.88476108       16.00000000        8.76952847
    10.83489723       12.37301810        0.07540625        0.88416009       16.00000000        8.72371548
    10.91674364       12.45943478        0.07651455        0.88355755       16.00000000        8.67826748
    10.99853870       12.54585145        0.07763007        0.88295347       16.00000000        8.63318129
    11.08028336       12.63226813        0.07875279        0.88234787       16.00000000        8.58845377
    11.16197857       12.71868481        0.07988271        0.88174074       16.00000000        8.54408175
    11.24362521       12.80510149        0.08101981        0.88113212       16.00000000        8.50006210
    11.32522415       12.89151817        0.08216408        0.88052199       16.00000000        8.45639169
    11.40677623       12.97793485        0.08331552        0.87991039       16.00000000        8.41306739
    11.48828229       13.06435152        0.08447411        0.87929730       16.00000000        8.37008609
    11.56974311       13.15076820        0.08563984        0.87868276       16.00000000        8.32744471
    11.65115947       13.23718488        0.08681271        0.87806676       16.00000000        8.28514015
    11.73253213       13.32360156        0.08799269        0.87744931       16.00000000        8.24316934
    11.81386180       13.41001824        0.08917979        0.87683043       16.00000000        8.20152925
    11.89514919       13.49643492        0.09037399        0.87621012       16.00000000        8.16021681
    11.97639500       13.58285159        0.09157528        0.87558839       16.00000000        8.11922902
    12.05759988       13.66926827        0.09278365        0.87496526       16.00000000        8.07856287
    12.13876448       13.75568495        0.09399908        0.87434072       16.00000000        8.03821536
    12.21988946       13.84210163        0.09522157        0.87371480       16.00000000        7.99818353
    12.30097541       13.92851831        0.09645111        0.87308749       16.00000000        7.95846442
    12.38202291       14.01493499        0.09768768        0.87245880       16.00000000        7.91905510
    12.46303257       14.10135166        0.09893128        0.87182875       16.00000000        7.87995265
    12.54400494       14.18776834        0.10018189        0.87119733       16.00000000        7.84115418
    12.62494057       14.27418502        0.10143950        0.87056456       16.00000000        7.80265682
    12.70583999       14.36060170        0.10270409        0.86993045       16.00000000        7.76445769
    12.78670372       14.44701838        0.10397567        0.86929499       16.00000000        7.72655397
    12.86753226       14.53343506        0.10525421        0.86865820       16.00000000        7.68894285
    12.94832611       14.61985173        0.10653971        0.86802009       16.00000000        7.65162153
    13.02908574       14.70626841        0.10783215        0.86738066       16.00000000        7.61458723
    13.10981161       14.79268509        0.10913153        0.86673991       16.00000000        7.57783720
