#  Theta paroi en deg Angle Choc en deg       Kp           Inverse Mach       Mach amont       Mach aval
     0.00000000       45.17147625        0.00000000        0.29078014        1.41000000
     2.19265750       45.17282110        0.01018630        0.28572366        1.41000000        1.40996146
     2.56348122       45.17470279        0.01332846        0.28416056        1.41000000        1.40990753
     2.99364256       45.17819499        0.01737684        0.28214426        1.41000000        1.40980745
     3.47500496       45.18437136        0.02238736        0.27964497        1.41000000        1.40963048
     3.98059904       45.19430559        0.02816164        0.27675935        1.41000000        1.40934592
     4.49345791       45.20907133        0.03452263        0.27357371        1.41000000        1.40892312
     5.00553477       45.22974226        0.04135303        0.27014476        1.41000000        1.40833157
     5.51363475       45.25739205        0.04858113        0.26650661        1.41000000        1.40754091
     6.01692382       45.29309437        0.05616488        0.26267852        1.41000000        1.40652101
     6.51567872       45.33792289        0.06408130        0.25867017        1.41000000        1.40524203
     6.92608700       45.38275142        0.07088559        0.25521455        1.41000000        1.40396487
     7.27894117       45.42757994        0.07693988        0.25213150        1.41000000        1.40268952
     7.59093696       45.47240847        0.08244738        0.24931993        1.41000000        1.40141597
     7.87223023       45.51723699        0.08753507        0.24671663        1.41000000        1.40014421
     8.12949835       45.56206551        0.09228835        0.24427910        1.41000000        1.39887424
     8.36738604       45.60689404        0.09676775        0.24197721        1.41000000        1.39760605
     8.58926554       45.65172256        0.10101794        0.23978870        1.41000000        1.39633963
     8.79766903       45.69655108        0.10507295        0.23769664        1.41000000        1.39507498
     8.99455047       45.74137961        0.10895940        0.23568777        1.41000000        1.39381209
     9.18145174       45.78620813        0.11269852        0.23375151        1.41000000        1.39255096
     9.35961281       45.83103666        0.11630759        0.23187926        1.41000000        1.39129157
     9.53004695       45.87586518        0.11980083        0.23006392        1.41000000        1.39003393
     9.69359376       45.92069370        0.12319017        0.22829956        1.41000000        1.38877802
     9.85095734       45.96552223        0.12648568        0.22658115        1.41000000        1.38752384
    10.00273445       46.01035075        0.12969594        0.22490442        1.41000000        1.38627138
    10.14943569       46.05517927        0.13282839        0.22326567        1.41000000        1.38502064
    10.29150158       46.10000780        0.13588944        0.22166170        1.41000000        1.38377161
    10.42931507       46.14483632        0.13888473        0.22008968        1.41000000        1.38252429
    10.56321131       46.18966485        0.14181922        0.21854715        1.41000000        1.38127867
    10.69348544       46.23449337        0.14469730        0.21703193        1.41000000        1.38003473
    10.82039886       46.27932189        0.14752287        0.21554206        1.41000000        1.37879249
    10.94418421       46.32415042        0.15029943        0.21407579        1.41000000        1.37755193
    11.06504958       46.36897894        0.15303012        0.21263157        1.41000000        1.37631304
    11.18318190       46.41380746        0.15571778        0.21120797        1.41000000        1.37507582
    11.29874972       46.45863599        0.15836496        0.20980371        1.41000000        1.37384027
    11.41190567       46.50346451        0.16097401        0.20841764        1.41000000        1.37260637
    11.52278835       46.54829304        0.16354705        0.20704868        1.41000000        1.37137412
    11.63152411       46.59312156        0.16608603        0.20569587        1.41000000        1.37014353
    11.73822844       46.63795008        0.16859273        0.20435830        1.41000000        1.36891457
    11.84300719       46.68277861        0.17106879        0.20303517        1.41000000        1.36768725
    11.94595768       46.72760713        0.17351573        0.20172571        1.41000000        1.36646156
    12.04716957       46.77243565        0.17593494        0.20042923        1.41000000        1.36523749
    12.14672566       46.81726418        0.17832772        0.19914507        1.41000000        1.36401504
    12.24470262       46.86209270        0.18069528        0.19787263        1.41000000        1.36279420
    12.34117156       46.90692123        0.18303872        0.19661136        1.41000000        1.36157498
    12.43619856       46.95174975        0.18535911        0.19536072        1.41000000        1.36035735
    12.52984518       46.99657827        0.18765740        0.19412024        1.41000000        1.35914133
    12.62216884       47.04140680        0.18993451        0.19288945        1.41000000        1.35792689
    12.71322318       47.08623532        0.19219129        0.19166793        1.41000000        1.35671404
    12.80305844       47.13106384        0.19442854        0.19045527        1.41000000        1.35550278
    12.89172169       47.17589237        0.19664701        0.18925111        1.41000000        1.35429309
    12.97925713       47.22072089        0.19884741        0.18805508        1.41000000        1.35308497
    13.06570630       47.26554942        0.20103040        0.18686684        1.41000000        1.35187841
    13.15110833       47.31037794        0.20319661        0.18568609        1.41000000        1.35067342
    13.23550010       47.35520646        0.20534664        0.18451252        1.41000000        1.34946999
    13.31891640       47.40003499        0.20748103        0.18334586        1.41000000        1.34826810
    13.40139013       47.44486351        0.20960033        0.18218583        1.41000000        1.34706776
    13.48295236       47.48969203        0.21170504        0.18103218        1.41000000        1.34586896
    13.56363258       47.53452056        0.21379563        0.17988467        1.41000000        1.34467170
    13.64345870       47.57934908        0.21587255        0.17874307        1.41000000        1.34347597
    13.72245723       47.62417761        0.21793624        0.17760717        1.41000000        1.34228177
    13.80065333       47.66900613        0.21998710        0.17647675        1.41000000        1.34108909
    13.87807093       47.71383465        0.22202552        0.17535162        1.41000000        1.33989792
    13.95473280       47.75866318        0.22405187        0.17423160        1.41000000        1.33870827
    14.03066064       47.80349170        0.22606651        0.17311650        1.41000000        1.33752012
    14.10587511       47.84832022        0.22806978        0.17200615        1.41000000        1.33633348
    14.18039594       47.89314875        0.23006198        0.17090039        1.41000000        1.33514833
