#  Theta paroi en deg Angle Choc en deg       Kp           Inverse Mach       Mach amont       Mach aval
     0.00000000       19.07450467        0.00000000        0.67320261        3.06000000
     1.58344455       19.07663243        0.00424715        0.67122616        3.06000000        3.05983197
     1.91254170       19.07960955        0.00582012        0.67050267        3.06000000        3.05959692
     2.26559309       19.08513474        0.00770470        0.66964174        3.06000000        3.05916084
     2.64610176       19.09490669        0.00994674        0.66862570        3.06000000        3.05839006
     3.03926486       19.11062413        0.01247765        0.66748916        3.06000000        3.05715160
     3.43648271       19.13398577        0.01524303        0.66625962        3.06000000        3.05531371
     3.83470209       19.16669030        0.01821549        0.66495189        3.06000000        3.05274658
     4.23376280       19.21043645        0.02138727        0.66357185        3.06000000        3.04932319
     4.63483089       19.26692291        0.02476348        0.66211971        3.06000000        3.04492029
     5.03963949       19.33784841        0.02835784        0.66059215        3.06000000        3.03941942
     5.37930706       19.40877390        0.03151568        0.65926522        3.06000000        3.03394864
     5.67672322       19.47969940        0.03438550        0.65807111        3.06000000        3.02850740
     5.94424083       19.55062489        0.03704960        0.65697235        3.06000000        3.02309517
     6.18934824       19.62155039        0.03955882        0.65594576        3.06000000        3.01771141
     6.41695585       19.69247588        0.04194708        0.65497592        3.06000000        3.01235562
     6.63047185       19.76340138        0.04423818        0.65405197        3.06000000        3.00702730
     6.83236619       19.83432687        0.04644959        0.65316599        3.06000000        3.00172595
     7.02449062       19.90525237        0.04859451        0.65231194        3.06000000        2.99645110
     7.20827198       19.97617786        0.05068318        0.65148517        3.06000000        2.99120228
     7.38483487       20.04710336        0.05272373        0.65068195        3.06000000        2.98597903
     7.55508261       20.11802885        0.05472274        0.64989929        3.06000000        2.98078091
     7.71975267       20.18895435        0.05668559        0.64913472        3.06000000        2.97560748
     7.87945545       20.25987985        0.05861676        0.64838620        3.06000000        2.97045830
     8.03470242       20.33080534        0.06052001        0.64765198        3.06000000        2.96533297
     8.18592675       20.40173084        0.06239853        0.64693061        3.06000000        2.96023107
     8.33349870       20.47265633        0.06425507        0.64622081        3.06000000        2.95515221
     8.47773751       20.54358183        0.06609198        0.64552150        3.06000000        2.95009600
     8.61892050       20.61450732        0.06791133        0.64483172        3.06000000        2.94506205
     8.75729017       20.68543282        0.06971491        0.64415064        3.06000000        2.94004998
     8.89306000       20.75635831        0.07150432        0.64347750        3.06000000        2.93505944
     9.02641885       20.82728381        0.07328094        0.64281167        3.06000000        2.93009006
     9.15753479       20.89820930        0.07504604        0.64215254        3.06000000        2.92514151
     9.28655801       20.96913480        0.07680073        0.64149960        3.06000000        2.92021342
     9.41362334       21.04006029        0.07854600        0.64085236        3.06000000        2.91530547
     9.53885234       21.11098579        0.08028275        0.64021041        3.06000000        2.91041733
     9.66235499       21.18191128        0.08201181        0.63957335        3.06000000        2.90554868
     9.78423112       21.25283678        0.08373390        0.63894083        3.06000000        2.90069920
     9.90457169       21.32376228        0.08544971        0.63831252        3.06000000        2.89586860
    10.02345980       21.39468777        0.08715983        0.63768813        3.06000000        2.89105656
    10.14097161       21.46561327        0.08886484        0.63706738        3.06000000        2.88626279
    10.25717705       21.53653876        0.09056523        0.63645003        3.06000000        2.88148700
    10.37214057       21.60746426        0.09226148        0.63583585        3.06000000        2.87672891
    10.48592166       21.67838975        0.09395403        0.63522461        3.06000000        2.87198825
    10.59857536       21.74931525        0.09564327        0.63461611        3.06000000        2.86726474
    10.71015272       21.82024074        0.09732958        0.63401018        3.06000000        2.86255813
    10.82070118       21.89116624        0.09901328        0.63340665        3.06000000        2.85786814
    10.93026487       21.96209173        0.10069471        0.63280534        3.06000000        2.85319452
    11.03888498       22.03301723        0.10237415        0.63220610        3.06000000        2.84853703
    11.14659999       22.10394272        0.10405187        0.63160881        3.06000000        2.84389542
    11.25344586       22.17486822        0.10572814        0.63101332        3.06000000        2.83926946
    11.35945636       22.24579371        0.10740318        0.63041951        3.06000000        2.83465890
    11.46466313       22.31671921        0.10907722        0.62982726        3.06000000        2.83006352
    11.56909596       22.38764471        0.11075047        0.62923646        3.06000000        2.82548310
    11.67278284       22.45857020        0.11242312        0.62864701        3.06000000        2.82091741
    11.77575018       22.52949570        0.11409536        0.62805881        3.06000000        2.81636624
    11.87802290       22.60042119        0.11576734        0.62747176        3.06000000        2.81182937
    11.97962452       22.67134669        0.11743924        0.62688578        3.06000000        2.80730661
    12.08057733       22.74227218        0.11911120        0.62630078        3.06000000        2.80279774
    12.18090239       22.81319768        0.12078336        0.62571668        3.06000000        2.79830258
    12.28061969       22.88412317        0.12245585        0.62513341        3.06000000        2.79382091
    12.37974819       22.95504867        0.12412881        0.62455089        3.06000000        2.78935256
    12.47830591       23.02597416        0.12580235        0.62396906        3.06000000        2.78489734
    12.57630996       23.09689966        0.12747658        0.62338785        3.06000000        2.78045505
    12.67377663       23.16782515        0.12915160        0.62280719        3.06000000        2.77602553
    12.77072146       23.23875065        0.13082752        0.62222703        3.06000000        2.77160859
    12.86715923       23.30967614        0.13250442        0.62164731        3.06000000        2.76720407
    12.96310406       23.38060164        0.13418240        0.62106798        3.06000000        2.76281179
    13.05856940       23.45152714        0.13586154        0.62048897        3.06000000        2.75843159
    13.15356817       23.52245263        0.13754192        0.61991025        3.06000000        2.75406330
    13.24811265       23.59337813        0.13922362        0.61933176        3.06000000        2.74970676
    13.34221463       23.66430362        0.14090669        0.61875346        3.06000000        2.74536183
    13.43588540       23.73522912        0.14259122        0.61817530        3.06000000        2.74102833
    13.52913576       23.80615461        0.14427727        0.61759724        3.06000000        2.73670613
    13.62197610       23.87708011        0.14596489        0.61701924        3.06000000        2.73239508
    13.71441635       23.94800560        0.14765414        0.61644126        3.06000000        2.72809502
    13.80646606       24.01893110        0.14934508        0.61586325        3.06000000        2.72380583
    13.89813441       24.08985659        0.15103776        0.61528519        3.06000000        2.71952735
    13.98943021       24.16078209        0.15273223        0.61470703        3.06000000        2.71525946
    14.08036196       24.23170758        0.15442853        0.61412875        3.06000000        2.71100201
    14.17093781       24.30263308        0.15612671        0.61355030        3.06000000        2.70675489
    14.26116563       24.37355857        0.15782681        0.61297167        3.06000000        2.70251795
    14.35105298       24.44448407        0.15952887        0.61239280        3.06000000        2.69829107
    14.44060716       24.51540957        0.16123293        0.61181369        3.06000000        2.69407412
    14.52983521       24.58633506        0.16293901        0.61123428        3.06000000        2.68986700
    14.61874391       24.65726056        0.16464717        0.61065457        3.06000000        2.68566957
    14.70733981       24.72818605        0.16635742        0.61007452        3.06000000        2.68148171
    14.79562926       24.79911155        0.16806980        0.60949409        3.06000000        2.67730332
    14.88361835       24.87003704        0.16978433        0.60891328        3.06000000        2.67313428
    14.97131299       24.94096254        0.17150106        0.60833205        3.06000000        2.66897448
    15.05871890       25.01188803        0.17321999        0.60775038        3.06000000        2.66482381
    15.14584159       25.08281353        0.17494116        0.60716824        3.06000000        2.66068217
    15.23268643       25.15373902        0.17666458        0.60658561        3.06000000        2.65654944
    15.31925858       25.22466452        0.17839029        0.60600248        3.06000000        2.65242553
    15.40556305       25.29559001        0.18011829        0.60541881        3.06000000        2.64831034
    15.49160471       25.36651551        0.18184862        0.60483458        3.06000000        2.64420376
    15.57738825       25.43744100        0.18358129        0.60424978        3.06000000        2.64010571
    15.66291825       25.50836650        0.18531631        0.60366438        3.06000000        2.63601607
    15.74819911       25.57929200        0.18705371        0.60307837        3.06000000        2.63193477
    15.83323515       25.65021749        0.18879350        0.60249173        3.06000000        2.62786171
    15.91803051       25.72114299        0.19053569        0.60190443        3.06000000        2.62379679
    16.00258926       25.79206848        0.19228030        0.60131646        3.06000000        2.61973994
    16.08691531       25.86299398        0.19402734        0.60072781        3.06000000        2.61569106
    16.17101248       25.93391947        0.19577683        0.60013844        3.06000000        2.61165006
    16.25488447       26.00484497        0.19752877        0.59954835        3.06000000        2.60761687
    16.33853490       26.07577046        0.19928317        0.59895753        3.06000000        2.60359141
    16.42196726       26.14669596        0.20104005        0.59836594        3.06000000        2.59957358
    16.50518496       26.21762145        0.20279941        0.59777359        3.06000000        2.59556331
    16.58819132       26.28854695        0.20456127        0.59718044        3.06000000        2.59156053
    16.67098955       26.35947244        0.20632563        0.59658649        3.06000000        2.58756516
    16.75358280       26.43039794        0.20809250        0.59599173        3.06000000        2.58357712
    16.83597413       26.50132343        0.20986189        0.59539613        3.06000000        2.57959633
    16.91816650       26.57224893        0.21163379        0.59479968        3.06000000        2.57562274
    17.00016283       26.64317443        0.21340823        0.59420237        3.06000000        2.57165625
    17.08196593       26.71409992        0.21518520        0.59360419        3.06000000        2.56769682
    17.16357857       26.78502542        0.21696471        0.59300511        3.06000000        2.56374436
    17.24500340       26.85595091        0.21874676        0.59240514        3.06000000        2.55979881
    17.32624307       26.92687641        0.22053135        0.59180425        3.06000000        2.55586010
    17.40730011       26.99780190        0.22231850        0.59120243        3.06000000        2.55192818
    17.48817702       27.06872740        0.22410820        0.59059966        3.06000000        2.54800296
    17.56887621       27.13965289        0.22590045        0.58999595        3.06000000        2.54408440
    17.64940008       27.21057839        0.22769526        0.58939127        3.06000000        2.54017243
    17.72975091       27.28150388        0.22949263        0.58878561        3.06000000        2.53626699
    17.80993098       27.35242938        0.23129256        0.58817897        3.06000000        2.53236803
    17.88994248       27.42335487        0.23309506        0.58757132        3.06000000        2.52847547
    17.96978757       27.49428037        0.23490011        0.58696266        3.06000000        2.52458927
    18.04946835       27.56520586        0.23670773        0.58635297        3.06000000        2.52070937
    18.12898688       27.63613136        0.23851791        0.58574225        3.06000000        2.51683571
    18.20834516       27.70705686        0.24033065        0.58513049        3.06000000        2.51296824
    18.28754516       27.77798235        0.24214595        0.58451767        3.06000000        2.50910691
    18.36658878       27.84890785        0.24396381        0.58390378        3.06000000        2.50525166
    18.44547791       27.91983334        0.24578424        0.58328881        3.06000000        2.50140244
    18.52421438       27.99075884        0.24760722        0.58267276        3.06000000        2.49755920
    18.60279998       28.06168433        0.24943275        0.58205561        3.06000000        2.49372190
    18.68123648       28.13260983        0.25126084        0.58143735        3.06000000        2.48989048
    18.75952557       28.20353532        0.25309148        0.58081797        3.06000000        2.48606489
    18.83766895       28.27446082        0.25492467        0.58019746        3.06000000        2.48224510
    18.91566825       28.34538631        0.25676041        0.57957582        3.06000000        2.47843104
    18.99352508       28.41631181        0.25859869        0.57895303        3.06000000        2.47462268
    19.07124101       28.48723730        0.26043951        0.57832908        3.06000000        2.47081997
    19.14881760       28.55816280        0.26228287        0.57770397        3.06000000        2.46702287
    19.22625635       28.62908829        0.26412876        0.57707768        3.06000000        2.46323133
    19.30355873       28.70001379        0.26597717        0.57645021        3.06000000        2.45944531
    19.38072618       28.77093929        0.26782812        0.57582154        3.06000000        2.45566477
    19.45776014       28.84186478        0.26968158        0.57519168        3.06000000        2.45188967
    19.53466199       28.91279028        0.27153756        0.57456060        3.06000000        2.44811997
    19.61143309       28.98371577        0.27339606        0.57392830        3.06000000        2.44435563
    19.68807477       29.05464127        0.27525705        0.57329478        3.06000000        2.44059661
    19.76458834       29.12556676        0.27712056        0.57266002        3.06000000        2.43684287
    19.84097509       29.19649226        0.27898655        0.57202401        3.06000000        2.43309437
    19.91723627       29.26741775        0.28085504        0.57138675        3.06000000        2.42935108
    19.99337310       29.33834325        0.28272602        0.57074823        3.06000000        2.42561296
    20.06938681       29.40926874        0.28459947        0.57010843        3.06000000        2.42187998
    20.14527856       29.48019424        0.28647540        0.56946736        3.06000000        2.41815209
    20.22104953       29.55111973        0.28835380        0.56882500        3.06000000        2.41442927
    20.29670086       29.62204523        0.29023466        0.56818135        3.06000000        2.41071148
    20.37223365       29.69297072        0.29211797        0.56753640        3.06000000        2.40699869
    20.44764901       29.76389622        0.29400374        0.56689013        3.06000000        2.40329086
    20.52294801       29.83482172        0.29589195        0.56624255        3.06000000        2.39958796
    20.59813171       29.90574721        0.29778259        0.56559364        3.06000000        2.39588997
    20.67320114       29.97667271        0.29967567        0.56494340        3.06000000        2.39219685
    20.74815732       30.04759820        0.30157117        0.56429182        3.06000000        2.38850856
    20.82300125       30.11852370        0.30346908        0.56363889        3.06000000        2.38482508
    20.89773390       30.18944919        0.30536941        0.56298460        3.06000000        2.38114638
    20.97235624       30.26037469        0.30727213        0.56232895        3.06000000        2.37747244
    21.04686922       30.33130018        0.30917725        0.56167193        3.06000000        2.37380321
    21.12127374       30.40222568        0.31108476        0.56101352        3.06000000        2.37013867
    21.19557075       30.47315117        0.31299464        0.56035374        3.06000000        2.36647881
    21.26976111       30.54407667        0.31490690        0.55969255        3.06000000        2.36282357
    21.34384571       30.61500216        0.31682152        0.55902997        3.06000000        2.35917295
    21.41782541       30.68592766        0.31873850        0.55836598        3.06000000        2.35552692
    21.49170107       30.75685315        0.32065782        0.55770058        3.06000000        2.35188544
    21.56547350       30.82777865        0.32257949        0.55703375        3.06000000        2.34824850
    21.63914353       30.89870415        0.32450349        0.55636549        3.06000000        2.34461606
    21.71271195       30.96962964        0.32642981        0.55569580        3.06000000        2.34098811
    21.78617957       31.04055514        0.32835844        0.55502466        3.06000000        2.33736462
    21.85954714       31.11148063        0.33028939        0.55435207        3.06000000        2.33374556
    21.93281545       31.18240613        0.33222263        0.55367803        3.06000000        2.33013091
    22.00598522       31.25333162        0.33415816        0.55300252        3.06000000        2.32652065
    22.07905720       31.32425712        0.33609597        0.55232554        3.06000000        2.32291476
    22.15203211       31.39518261        0.33803606        0.55164708        3.06000000        2.31931321
    22.22491066       31.46610811        0.33997841        0.55096713        3.06000000        2.31571598
    22.29769355       31.53703360        0.34192301        0.55028569        3.06000000        2.31212305
    22.37038146       31.60795910        0.34386986        0.54960276        3.06000000        2.30853440
    22.44297506       31.67888459        0.34581895        0.54891832        3.06000000        2.30495001
    22.51547504       31.74981009        0.34777026        0.54823236        3.06000000        2.30136985
    22.58788202       31.82073558        0.34972379        0.54754489        3.06000000        2.29779391
    22.66019666       31.89166108        0.35167953        0.54685588        3.06000000        2.29422217
    22.73241958       31.96258658        0.35363747        0.54616535        3.06000000        2.29065460
    22.80455140       32.03351207        0.35559760        0.54547328        3.06000000        2.28709119
    22.87659274       32.10443757        0.35755992        0.54477966        3.06000000        2.28353192
    22.94854419       32.17536306        0.35952440        0.54408448        3.06000000        2.27997677
    23.02040634       32.24628856        0.36149105        0.54338775        3.06000000        2.27642572
    23.09217977       32.31721405        0.36345984        0.54268945        3.06000000        2.27287875
    23.16386505       32.38813955        0.36543078        0.54198958        3.06000000        2.26933585
    23.23546274       32.45906504        0.36740386        0.54128813        3.06000000        2.26579699
    23.30697338       32.52999054        0.36937905        0.54058509        3.06000000        2.26226217
    23.37839753       32.60091603        0.37135636        0.53988046        3.06000000        2.25873136
    23.44973571       32.67184153        0.37333577        0.53917422        3.06000000        2.25520454
    23.52098845       32.74276702        0.37531728        0.53846639        3.06000000        2.25168170
    23.59215626       32.81369252        0.37730087        0.53775694        3.06000000        2.24816283
    23.66323965       32.88461801        0.37928653        0.53704587        3.06000000        2.24464791
    23.73423912       32.95554351        0.38127426        0.53633317        3.06000000        2.24113691
    23.80515516       33.02646901        0.38326404        0.53561884        3.06000000        2.23762983
    23.87598825       33.09739450        0.38525586        0.53490288        3.06000000        2.23412666
    23.94673887       33.16832000        0.38724971        0.53418526        3.06000000        2.23062737
    24.01740748       33.23924549        0.38924558        0.53346600        3.06000000        2.22713195
    24.08799454       33.31017099        0.39124347        0.53274507        3.06000000        2.22364038
    24.15850051       33.38109648        0.39324336        0.53202249        3.06000000        2.22015266
    24.22892581       33.45202198        0.39524524        0.53129822        3.06000000        2.21666877
    24.29927091       33.52294747        0.39724909        0.53057228        3.06000000        2.21318869
    24.36953622       33.59387297        0.39925492        0.52984466        3.06000000        2.20971241
    24.43972217       33.66479846        0.40126271        0.52911534        3.06000000        2.20623991
    24.50982916       33.73572396        0.40327244        0.52838433        3.06000000        2.20277119
    24.57985763       33.80664945        0.40528412        0.52765161        3.06000000        2.19930623
    24.64980795       33.87757495        0.40729772        0.52691718        3.06000000        2.19584502
    24.71968054       33.94850044        0.40931323        0.52618103        3.06000000        2.19238754
    24.78947577       34.01942594        0.41133066        0.52544316        3.06000000        2.18893378
    24.85919403       34.09035144        0.41334997        0.52470356        3.06000000        2.18548374
    24.92883571       34.16127693        0.41537117        0.52396222        3.06000000        2.18203738
    24.99840116       34.23220243        0.41739424        0.52321913        3.06000000        2.17859472
    25.06789076       34.30312792        0.41941918        0.52247429        3.06000000        2.17515573
    25.13730486       34.37405342        0.42144596        0.52172770        3.06000000        2.17172040
    25.20664382       34.44497891        0.42347459        0.52097934        3.06000000        2.16828872
    25.27590797       34.51590441        0.42550504        0.52022922        3.06000000        2.16486068
    25.34509767       34.58682990        0.42753731        0.51947731        3.06000000        2.16143626
    25.41421325       34.65775540        0.42957139        0.51872362        3.06000000        2.15801547
    25.48325503       34.72868089        0.43160726        0.51796814        3.06000000        2.15459828
    25.55222335       34.79960639        0.43364492        0.51721087        3.06000000        2.15118468
    25.62111852       34.87053188        0.43568435        0.51645179        3.06000000        2.14777467
    25.68994085       34.94145738        0.43772554        0.51569090        3.06000000        2.14436823
    25.75869066       35.01238287        0.43976848        0.51492819        3.06000000        2.14096536
    25.82736823       35.08330837        0.44181317        0.51416366        3.06000000        2.13756604
    25.89597389       35.15423387        0.44385957        0.51339730        3.06000000        2.13417027
    25.96450791       35.22515936        0.44590770        0.51262910        3.06000000        2.13077803
    26.03297059       35.29608486        0.44795753        0.51185906        3.06000000        2.12738931
    26.10136221       35.36701035        0.45000905        0.51108717        3.06000000        2.12400411
    26.16968304       35.43793585        0.45206226        0.51031342        3.06000000        2.12062241
    26.23793337       35.50886134        0.45411713        0.50953780        3.06000000        2.11724421
    26.30611345       35.57978684        0.45617367        0.50876032        3.06000000        2.11386950
    26.37422356       35.65071233        0.45823185        0.50798096        3.06000000        2.11049826
    26.44226396       35.72163783        0.46029166        0.50719971        3.06000000        2.10713050
    26.51023489       35.79256332        0.46235311        0.50641657        3.06000000        2.10376619
    26.57813661       35.86348882        0.46441616        0.50563153        3.06000000        2.10040533
    26.64596937       35.93441431        0.46648081        0.50484459        3.06000000        2.09704792
    26.71373341       36.00533981        0.46854706        0.50405574        3.06000000        2.09369394
    26.78142896       36.07626530        0.47061488        0.50326497        3.06000000        2.09034339
    26.84905626       36.14719080        0.47268427        0.50247227        3.06000000        2.08699625
    26.91661554       36.21811630        0.47475521        0.50167764        3.06000000        2.08365253
    26.98410703       36.28904179        0.47682769        0.50088107        3.06000000        2.08031220
    27.05153094       36.35996729        0.47890170        0.50008255        3.06000000        2.07697527
    27.11888749       36.43089278        0.48097723        0.49928208        3.06000000        2.07364173
    27.18617691       36.50181828        0.48305427        0.49847965        3.06000000        2.07031156
    27.25339939       36.57274377        0.48513280        0.49767525        3.06000000        2.06698477
    27.32055513       36.64366927        0.48721282        0.49686888        3.06000000        2.06366133
    27.38764435       36.71459476        0.48929431        0.49606052        3.06000000        2.06034126
