#  Theta paroi en deg Angle Choc en deg       Kp           Inverse Mach       Mach amont       Mach aval
     0.00000000        0.95497387        0.00000000        0.98333333       60.00000000
     0.18242604        0.95764522        0.00004099        0.98309727       60.00000000       59.94411136
     0.22291993        0.96138292        0.00005690        0.98301076       60.00000000       59.86634440
     0.26804294        0.96831963        0.00007685        0.98290582       60.00000000       59.72331912
     0.32029654        0.98058806        0.00010279        0.98277490       60.00000000       59.47433614
     0.37999059        1.00032088        0.00013607        0.98261497       60.00000000       59.08381756
     0.44802386        1.02965077        0.00017876        0.98242124       60.00000000       58.52379686
     0.52581880        1.07071042        0.00023383        0.98218656       60.00000000       57.77519459
     0.61503592        1.12563251        0.00030537        0.98190150       60.00000000       56.82694869
     0.71740083        1.19654973        0.00039870        0.98155409       60.00000000       55.67314270
     0.83463369        1.28559476        0.00052062        0.98112941       60.00000000       54.30953151
     0.94426152        1.37463978        0.00064940        0.98070599       60.00000000       53.01728369
     1.04886336        1.46368481        0.00078577        0.98027808       60.00000000       51.78043539
     1.14986046        1.55272984        0.00093008        0.97984284       60.00000000       50.58900071
     1.24813316        1.64177486        0.00108250        0.97939885       60.00000000       49.43668302
     1.34427062        1.73081989        0.00124314        0.97894539       60.00000000       48.31948902
     1.43868944        1.81986491        0.00141206        0.97848222       60.00000000       47.23486725
     1.53169639        1.90890994        0.00158931        0.97800934       60.00000000       46.18116278
     1.62352434        1.99795497        0.00177491        0.97752690       60.00000000       45.15726812
     1.71435450        2.08699999        0.00196888        0.97703519       60.00000000       44.16239882
     1.80433083        2.17604502        0.00217123        0.97653453       60.00000000       43.19594966
     1.89356951        2.26509005        0.00238197        0.97602527       60.00000000       42.25740355
     1.98216555        2.35413507        0.00260110        0.97550781       60.00000000       41.34627518
     2.07019784        2.44318010        0.00282863        0.97498251       60.00000000       40.46207746
     2.15773232        2.53222512        0.00306457        0.97444976       60.00000000       39.60430315
     2.24482458        2.62127015        0.00330891        0.97390994       60.00000000       38.77241615
     2.33152208        2.71031518        0.00356164        0.97336339       60.00000000       37.96584904
     2.41786556        2.79936020        0.00382278        0.97281048       60.00000000       37.18400444
     2.50389010        2.88840523        0.00409233        0.97225152       60.00000000       36.42625865
     2.58962619        2.97745025        0.00437027        0.97168683       60.00000000       35.69196636
     2.67510053        3.06649528        0.00465661        0.97111671       60.00000000       34.98046589
     2.76033642        3.15554031        0.00495134        0.97054143       60.00000000       34.29108437
     2.84535452        3.24458533        0.00525447        0.96996127       60.00000000       33.62314275
     2.93017307        3.33363036        0.00556600        0.96937648       60.00000000       32.97596031
     3.01480821        3.42267538        0.00588591        0.96878728       60.00000000       32.34885869
     3.09927450        3.51172041        0.00621421        0.96819391       60.00000000       31.74116540
     3.18358478        3.60076544        0.00655090        0.96759656       60.00000000       31.15221683
     3.26775072        3.68981046        0.00689596        0.96699544       60.00000000       30.58136073
     3.35178278        3.77885549        0.00724941        0.96639073       60.00000000       30.02795826
     3.43569042        3.86790052        0.00761123        0.96578259       60.00000000       29.49138561
     3.51948215        3.95694554        0.00798142        0.96517120       60.00000000       28.97103531
     3.60316574        4.04599057        0.00835998        0.96455670       60.00000000       28.46631712
     3.68674828        4.13503559        0.00874691        0.96393924       60.00000000       27.97665875
     3.77023618        4.22408062        0.00914220        0.96331896       60.00000000       27.50150628
     3.85363536        4.31312565        0.00954584        0.96269596       60.00000000       27.04032439
     3.93695117        4.40217067        0.00995784        0.96207039       60.00000000       26.59259644
     4.02018856        4.49121570        0.01037819        0.96144234       60.00000000       26.15782439
     4.10335210        4.58026072        0.01080689        0.96081192       60.00000000       25.73552860
     4.18644597        4.66930575        0.01124393        0.96017923       60.00000000       25.32524759
     4.26947400        4.75835078        0.01168931        0.95954437       60.00000000       24.92653761
     4.35243975        4.84739580        0.01214302        0.95890741       60.00000000       24.53897231
     4.43534656        4.93644083        0.01260506        0.95826845       60.00000000       24.16214219
     4.51819746        5.02548586        0.01307543        0.95762756       60.00000000       23.79565419
     4.60099526        5.11453088        0.01355412        0.95698482       60.00000000       23.43913111
     4.68374260        5.20357591        0.01404112        0.95634028       60.00000000       23.09221111
     4.76644195        5.29262093        0.01453644        0.95569402       60.00000000       22.75454714
     4.84909559        5.38166596        0.01504006        0.95504610       60.00000000       22.42580643
     4.93170559        5.47071099        0.01555198        0.95439658       60.00000000       22.10566991
     5.01427402        5.55975601        0.01607220        0.95374550       60.00000000       21.79383170
     5.09680264        5.64880104        0.01660072        0.95309293       60.00000000       21.48999857
     5.17929328        5.73784606        0.01713752        0.95243891       60.00000000       21.19388941
     5.26174748        5.82689109        0.01768260        0.95178349       60.00000000       20.90523474
     5.34416681        5.91593612        0.01823596        0.95112671       60.00000000       20.62377621
     5.42655269        6.00498114        0.01879759        0.95046861       60.00000000       20.34926613
     5.50890643        6.09402617        0.01936748        0.94980923       60.00000000       20.08146699
     5.59122933        6.18307119        0.01994564        0.94914861       60.00000000       19.82015103
     5.67352255        6.27211622        0.02053205        0.94848678       60.00000000       19.56509982
     5.75578722        6.36116125        0.02112671        0.94782378       60.00000000       19.31610382
     5.83802436        6.45020627        0.02172961        0.94715964       60.00000000       19.07296203
     5.92023498        6.53925130        0.02234075        0.94649438       60.00000000       18.83548154
     6.00242004        6.62829633        0.02296012        0.94582804       60.00000000       18.60347724
     6.08458039        6.71734135        0.02358772        0.94516064       60.00000000       18.37677143
     6.16671687        6.80638638        0.02422354        0.94449221       60.00000000       18.15519351
     6.24883026        6.89543140        0.02486757        0.94382277       60.00000000       17.93857963
     6.33092131        6.98447643        0.02551981        0.94315234       60.00000000       17.72677243
     6.41299073        7.07352146        0.02618024        0.94248095       60.00000000       17.51962072
     6.49503918        7.16256648        0.02684888        0.94180861       60.00000000       17.31697921
     6.57706729        7.25161151        0.02752570        0.94113535       60.00000000       17.11870826
     6.65907567        7.34065653        0.02821070        0.94046119       60.00000000       16.92467360
     6.74106487        7.42970156        0.02890388        0.93978613       60.00000000       16.73474614
     6.82303545        7.51874659        0.02960523        0.93911021       60.00000000       16.54880170
     6.90498790        7.60779161        0.03031474        0.93843342       60.00000000       16.36672079
     6.98692272        7.69683664        0.03103240        0.93775580       60.00000000       16.18838843
     7.06884037        7.78588167        0.03175821        0.93707735       60.00000000       16.01369396
