#  Theta paroi en °  Inverse Mach Paroi  Mach amont
    11.22929701        0.79337804        6.00000000
    11.31813934        0.79290211        6.00000000
    11.40675298        0.79242497        6.00000000
    11.49514301        0.79194661        6.00000000
    11.58331432        0.79146702        6.00000000
    11.67127166        0.79098620        6.00000000
    11.75901957        0.79050412        6.00000000
    11.84656249        0.79002079        6.00000000
    11.93390467        0.78953619        6.00000000
    12.02105026        0.78905032        6.00000000
    12.10800324        0.78856315        6.00000000
    12.19476748        0.78807469        6.00000000
    12.28134672        0.78758494        6.00000000
    12.36774460        0.78709387        6.00000000
    12.45396462        0.78660148        6.00000000
    12.54001020        0.78610777        6.00000000
    12.62588463        0.78561273        6.00000000
    12.71159113        0.78511635        6.00000000
    12.79713281        0.78461862        6.00000000
    12.88251268        0.78411955        6.00000000
    12.96773368        0.78361912        6.00000000
    13.05279866        0.78311733        6.00000000
    13.13771038        0.78261418        6.00000000
    13.22247153        0.78210965        6.00000000
    13.30708472        0.78160374        6.00000000
    13.39155250        0.78109646        6.00000000
    13.47587733        0.78058779        6.00000000
    13.56006163        0.78007772        6.00000000
    13.64410773        0.77956627        6.00000000
    13.72801792        0.77905341        6.00000000
    13.81179440        0.77853915        6.00000000
    13.89543935        0.77802349        6.00000000
    13.97895485        0.77750641        6.00000000
    14.06234297        0.77698792        6.00000000
    14.14560570        0.77646802        6.00000000
    14.22874499        0.77594669        6.00000000
    14.31176274        0.77542394        6.00000000
    14.39466078        0.77489976        6.00000000
    14.47744095        0.77437416        6.00000000
    14.56010499        0.77384712        6.00000000
    14.64265461        0.77331864        6.00000000
    14.72509151        0.77278873        6.00000000
    14.80741731        0.77225737        6.00000000
    14.88963361        0.77172457        6.00000000
    14.97174197        0.77119033        6.00000000
    15.05374391        0.77065463        6.00000000
    15.13564094        0.77011749        6.00000000
    15.21743448        0.76957889        6.00000000
    15.29912596        0.76903884        6.00000000
    15.38071679        0.76849732        6.00000000
    15.46220831        0.76795435        6.00000000
    15.54360183        0.76740992        6.00000000
    15.62489867        0.76686402        6.00000000
    15.70610008        0.76631666        6.00000000
    15.78720732        0.76576783        6.00000000
    15.86822159        0.76521752        6.00000000
    15.94914406        0.76466575        6.00000000
    16.02997591        0.76411250        6.00000000
    16.11071828        0.76355778        6.00000000
    16.19137225        0.76300158        6.00000000
    16.27193893        0.76244390        6.00000000
    16.35241939        0.76188474        6.00000000
    16.43281465        0.76132410        6.00000000
    16.51312575        0.76076197        6.00000000
    16.59335367        0.76019836        6.00000000
    16.67349940        0.75963326        6.00000000
    16.75356388        0.75906667        6.00000000
    16.83354807        0.75849859        6.00000000
    16.91345288        0.75792902        6.00000000
    16.99327920        0.75735795        6.00000000
    17.07302791        0.75678539        6.00000000
    17.15269990        0.75621133        6.00000000
    17.23229599        0.75563577        6.00000000
    17.31181701        0.75505872        6.00000000
    17.39126378        0.75448016        6.00000000
    17.47063710        0.75390009        6.00000000
    17.54993775        0.75331853        6.00000000
    17.62916649        0.75273545        6.00000000
    17.70832407        0.75215087        6.00000000
    17.78741123        0.75156478        6.00000000
    17.86642870        0.75097718        6.00000000
    17.94537716        0.75038807        6.00000000
    18.02425734        0.74979744        6.00000000
    18.10306989        0.74920530        6.00000000
    18.18181550        0.74861164        6.00000000
    18.26049481        0.74801646        6.00000000
    18.33910847        0.74741976        6.00000000
    18.41765711        0.74682154        6.00000000
    18.49614134        0.74622180        6.00000000
    18.57456177        0.74562053        6.00000000
    18.65291901        0.74501773        6.00000000
    18.73121363        0.74441341        6.00000000
    18.80944620        0.74380756        6.00000000
    18.88761729        0.74320017        6.00000000
    18.96572745        0.74259125        6.00000000
    19.04377724        0.74198080        6.00000000
    19.12176715        0.74136881        6.00000000
    19.19969774        0.74075529        6.00000000
    19.27756951        0.74014022        6.00000000
    19.35538296        0.73952361        6.00000000
    19.43313859        0.73890546        6.00000000
    19.51083688        0.73828576        6.00000000
    19.58847831        0.73766452        6.00000000
    19.66606334        0.73704173        6.00000000
    19.74359243        0.73641739        6.00000000
    19.82106604        0.73579149        6.00000000
    19.89848461        0.73516404        6.00000000
    19.97584857        0.73453504        6.00000000
    20.05315835        0.73390448        6.00000000
    20.13041437        0.73327235        6.00000000
    20.20761704        0.73263867        6.00000000
    20.28476675        0.73200342        6.00000000
    20.36186392        0.73136661        6.00000000
    20.43890893        0.73072822        6.00000000
    20.51590215        0.73008827        6.00000000
    20.59284399        0.72944675        6.00000000
    20.66973478        0.72880365        6.00000000
    20.74657491        0.72815898        6.00000000
    20.82336472        0.72751273        6.00000000
    20.90010456        0.72686489        6.00000000
    20.97679479        0.72621548        6.00000000
    21.05343573        0.72556448        6.00000000
    21.13002771        0.72491189        6.00000000
    21.20657107        0.72425772        6.00000000
    21.28306613        0.72360195        6.00000000
    21.35951318        0.72294458        6.00000000
    21.43591256        0.72228563        6.00000000
    21.51226454        0.72162507        6.00000000
    21.58856945        0.72096291        6.00000000
    21.66482756        0.72029915        6.00000000
    21.74103916        0.71963378        6.00000000
    21.81720454        0.71896680        6.00000000
    21.89332396        0.71829821        6.00000000
    21.96939771        0.71762801        6.00000000
    22.04542604        0.71695619        6.00000000
    22.12140923        0.71628275        6.00000000
    22.19734752        0.71560769        6.00000000
    22.27324117        0.71493101        6.00000000
    22.34909044        0.71425270        6.00000000
    22.42489555        0.71357276        6.00000000
    22.50065675        0.71289119        6.00000000
    22.57637428        0.71220798        6.00000000
    22.65204835        0.71152313        6.00000000
    22.72767921        0.71083664        6.00000000
    22.80326707        0.71014851        6.00000000
    22.87881216        0.70945873        6.00000000
    22.95431467        0.70876730        6.00000000
    23.02977483        0.70807422        6.00000000
    23.10519283        0.70737948        6.00000000
    23.18056889        0.70668308        6.00000000
    23.25590319        0.70598502        6.00000000
    23.33119593        0.70528529        6.00000000
    23.40644731        0.70458390        6.00000000
    23.48165751        0.70388083        6.00000000
    23.55682672        0.70317609        6.00000000
    23.63195510        0.70246966        6.00000000
    23.70704285        0.70176156        6.00000000
    23.78209013        0.70105177        6.00000000
    23.85709711        0.70034030        6.00000000
    23.93206396        0.69962713        6.00000000
    24.00699084        0.69891226        6.00000000
    24.08187791        0.69819570        6.00000000
    24.15672534        0.69747743        6.00000000
    24.23153326        0.69675746        6.00000000
    24.30630183        0.69603578        6.00000000
    24.38103120        0.69531238        6.00000000
    24.45572152        0.69458727        6.00000000
    24.53037291        0.69386043        6.00000000
    24.60498553        0.69313187        6.00000000
    24.67955951        0.69240159        6.00000000
    24.75409498        0.69166957        6.00000000
    24.82859207        0.69093581        6.00000000
    24.90305090        0.69020031        6.00000000
    24.97747160        0.68946307        6.00000000
    25.05185429        0.68872408        6.00000000
    25.12619910        0.68798334        6.00000000
    25.20050612        0.68724084        6.00000000
    25.27477549        0.68649658        6.00000000
    25.34900731        0.68575056        6.00000000
    25.42320168        0.68500277        6.00000000
    25.49735872        0.68425320        6.00000000
    25.57147852        0.68350186        6.00000000
    25.64556119        0.68274873        6.00000000
    25.71960683        0.68199382        6.00000000
    25.79361553        0.68123712        6.00000000
    25.86758737        0.68047862        6.00000000
    25.94152247        0.67971832        6.00000000
    26.01542090        0.67895622        6.00000000
    26.08928275        0.67819231        6.00000000
    26.16310810        0.67742659        6.00000000
    26.23689703        0.67665905        6.00000000
    26.31064964        0.67588969        6.00000000
    26.38436598        0.67511850        6.00000000
    26.45804614        0.67434547        6.00000000
    26.53169019        0.67357061        6.00000000
    26.60529820        0.67279391        6.00000000
    26.67887024        0.67201536        6.00000000
    26.75240638        0.67123496        6.00000000
    26.82590667        0.67045271        6.00000000
    26.89937119        0.66966859        6.00000000
    26.97279999        0.66888260        6.00000000
    27.04619313        0.66809475        6.00000000
    27.11955068        0.66730501        6.00000000
    27.19287267        0.66651339        6.00000000
    27.26615917        0.66571989        6.00000000
    27.33941022        0.66492449        6.00000000
    27.41262587        0.66412719        6.00000000
    27.48580617        0.66332799        6.00000000
    27.55895117        0.66252688        6.00000000
    27.63206090        0.66172386        6.00000000
    27.70513541        0.66091892        6.00000000
    27.77817474        0.66011205        6.00000000
    27.85117892        0.65930324        6.00000000
    27.92414799        0.65849251        6.00000000
    27.99708198        0.65767982        6.00000000
    28.06998093        0.65686519        6.00000000
    28.14284486        0.65604861        6.00000000
    28.21567381        0.65523006        6.00000000
    28.28846779        0.65440955        6.00000000
    28.36122684        0.65358707        6.00000000
    28.43395097        0.65276261        6.00000000
    28.50664022        0.65193616        6.00000000
    28.57929459        0.65110772        6.00000000
    28.65191411        0.65027729        6.00000000
    28.72449879        0.64944486        6.00000000
    28.79704865        0.64861041        6.00000000
    28.86956370        0.64777395        6.00000000
    28.94204395        0.64693547        6.00000000
    29.01448941        0.64609496        6.00000000
    29.08690009        0.64525242        6.00000000
    29.15927600        0.64440783        6.00000000
    29.23161714        0.64356120        6.00000000
    29.30392351        0.64271251        6.00000000
    29.37619511        0.64186176        6.00000000
    29.44843196        0.64100895        6.00000000
    29.52063404        0.64015406        6.00000000
    29.59280135        0.63929709        6.00000000
    29.66493389        0.63843803        6.00000000
    29.73703165        0.63757688        6.00000000
    29.80909462        0.63671362        6.00000000
    29.88112280        0.63584826        6.00000000
    29.95311618        0.63498078        6.00000000
    30.02507473        0.63411118        6.00000000
    30.09699846        0.63323945        6.00000000
    30.16888734        0.63236557        6.00000000
    30.24074135        0.63148956        6.00000000
    30.31256049        0.63061139        6.00000000
    30.38434473        0.62973107        6.00000000
    30.45609405        0.62884857        6.00000000
    30.52780842        0.62796391        6.00000000
    30.59948783        0.62707706        6.00000000
    30.67113225        0.62618802        6.00000000
    30.74274164        0.62529678        6.00000000
    30.81431599        0.62440334        6.00000000
    30.88585527        0.62350769        6.00000000
    30.95735944        0.62260981        6.00000000
    31.02882847        0.62170971        6.00000000
    31.10026233        0.62080737        6.00000000
    31.17166098        0.61990278        6.00000000
    31.24302438        0.61899595        6.00000000
    31.31435251        0.61808685        6.00000000
    31.38564531        0.61717548        6.00000000
    31.45690275        0.61626184        6.00000000
    31.52812479        0.61534591        6.00000000
    31.59931138        0.61442769        6.00000000
    31.67046247        0.61350716        6.00000000
    31.74157803        0.61258433        6.00000000
    31.81265801        0.61165917        6.00000000
    31.88370234        0.61073169        6.00000000
    31.95471099        0.60980187        6.00000000
    32.02568391        0.60886971        6.00000000
    32.09662103        0.60793519        6.00000000
    32.16752232        0.60699831        6.00000000
    32.23838770        0.60605905        6.00000000
    32.30921712        0.60511742        6.00000000
    32.38001053        0.60417339        6.00000000
    32.45076786        0.60322697        6.00000000
    32.52148906        0.60227814        6.00000000
    32.59217406        0.60132689        6.00000000
    32.66282280        0.60037321        6.00000000
    32.73343520        0.59941710        6.00000000
    32.80401122        0.59845854        6.00000000
    32.87455077        0.59749753        6.00000000
    32.94505379        0.59653405        6.00000000
    33.01552021        0.59556810        6.00000000
    33.08594996        0.59459967        6.00000000
    33.15634295        0.59362874        6.00000000
    33.22669913        0.59265530        6.00000000
    33.29701841        0.59167936        6.00000000
    33.36730072        0.59070089        6.00000000
    33.43754597        0.58971988        6.00000000
    33.50775408        0.58873633        6.00000000
    33.57792499        0.58775023        6.00000000
    33.64805860        0.58676157        6.00000000
    33.71815482        0.58577033        6.00000000
    33.78821358        0.58477650        6.00000000
    33.85823479        0.58378008        6.00000000
    33.92821836        0.58278105        6.00000000
    33.99816420        0.58177941        6.00000000
    34.06807221        0.58077514        6.00000000
    34.13794232        0.57976823        6.00000000
    34.20777441        0.57875867        6.00000000
    34.27756841        0.57774645        6.00000000
    34.34732421        0.57673156        6.00000000
    34.41704171        0.57571399        6.00000000
    34.48672082        0.57469373        6.00000000
    34.55636144        0.57367076        6.00000000
    34.62596346        0.57264508        6.00000000
    34.69552678        0.57161666        6.00000000
    34.76505131        0.57058551        6.00000000
    34.83453692        0.56955162        6.00000000
    34.90398352        0.56851495        6.00000000
    34.97339100        0.56747552        6.00000000
    35.04275924        0.56643330        6.00000000
    35.11208813        0.56538828        6.00000000
    35.18137758        0.56434045        6.00000000
    35.25062745        0.56328981        6.00000000
    35.31983763        0.56223633        6.00000000
    35.38900801        0.56118000        6.00000000
    35.45813847        0.56012082        6.00000000
    35.52722888        0.55905876        6.00000000
    35.59627914        0.55799383        6.00000000
    35.66528911        0.55692599        6.00000000
    35.73425867        0.55585525        6.00000000
    35.80318770        0.55478160        6.00000000
    35.87207607        0.55370500        6.00000000
    35.94092365        0.55262546        6.00000000
    36.00973031        0.55154297        6.00000000
    36.07849592        0.55045750        6.00000000
    36.14722035        0.54936904        6.00000000
    36.21590347        0.54827759        6.00000000
    36.28454513        0.54718312        6.00000000
    36.35314520        0.54608563        6.00000000
    36.42170355        0.54498510        6.00000000
    36.49022003        0.54388152        6.00000000
    36.55869451        0.54277487        6.00000000
    36.62712683        0.54166514        6.00000000
    36.69551686        0.54055232        6.00000000
    36.76386445        0.53943639        6.00000000
    36.83216945        0.53831734        6.00000000
    36.90043171        0.53719515        6.00000000
    36.96865109        0.53606981        6.00000000
    37.03682742        0.53494131        6.00000000
    37.10496056        0.53380962        6.00000000
    37.17305036        0.53267475        6.00000000
    37.24109665        0.53153666        6.00000000
    37.30909927        0.53039535        6.00000000
    37.37705808        0.52925081        6.00000000
    37.44497290        0.52810300        6.00000000
    37.51284357        0.52695194        6.00000000
    37.58066993        0.52579758        6.00000000
    37.64845182        0.52463993        6.00000000
    37.71618906        0.52347897        6.00000000
    37.78388148        0.52231467        6.00000000
    37.85152892        0.52114703        6.00000000
    37.91913120        0.51997603        6.00000000
    37.98668815        0.51880165        6.00000000
    38.05419959        0.51762388        6.00000000
    38.12166535        0.51644270        6.00000000
    38.18908524        0.51525809        6.00000000
    38.25645908        0.51407004        6.00000000
    38.32378670        0.51287854        6.00000000
    38.39106790        0.51168356        6.00000000
    38.45830250        0.51048509        6.00000000
    38.52549031        0.50928311        6.00000000
    38.59263115        0.50807760        6.00000000
    38.65972483        0.50686856        6.00000000
    38.72677114        0.50565595        6.00000000
    38.79376989        0.50443977        6.00000000
    38.86072090        0.50322000        6.00000000
    38.92762395        0.50199661        6.00000000
    38.99447885        0.50076960        6.00000000
    39.06128540        0.49953894        6.00000000
    39.12804340        0.49830462        6.00000000
    39.19475263        0.49706661        6.00000000
    39.26141289        0.49582491        6.00000000
    39.32802398        0.49457948        6.00000000
    39.39458567        0.49333032        6.00000000
    39.46109776        0.49207741        6.00000000
    39.52756004        0.49082072        6.00000000
    39.59397227        0.48956024        6.00000000
    39.66033426        0.48829594        6.00000000
    39.72664577        0.48702782        6.00000000
    39.79290659        0.48575585        6.00000000
    39.85911648        0.48448001        6.00000000
    39.92527523        0.48320028        6.00000000
    39.99138259        0.48191664        6.00000000
    40.05743836        0.48062908        6.00000000
    40.12344228        0.47933756        6.00000000
    40.18939412        0.47804209        6.00000000
    40.25529366        0.47674262        6.00000000
    40.32114064        0.47543915        6.00000000
    40.38693484        0.47413165        6.00000000
    40.45267600        0.47282010        6.00000000
    40.51836388        0.47150448        6.00000000
    40.58399824        0.47018477        6.00000000
    40.64957882        0.46886095        6.00000000
    40.71510538        0.46753300        6.00000000
    40.78057765        0.46620089        6.00000000
    40.84599539        0.46486461        6.00000000
    40.91135834        0.46352413        6.00000000
    40.97666623        0.46217944        6.00000000
    41.04191880        0.46083050        6.00000000
    41.10711579        0.45947731        6.00000000
    41.17225694        0.45811982        6.00000000
    41.23734197        0.45675804        6.00000000
    41.30237061        0.45539192        6.00000000
    41.36734259        0.45402145        6.00000000
    41.43225762        0.45264661        6.00000000
    41.49711545        0.45126736        6.00000000
    41.56191577        0.44988370        6.00000000
    41.62665831        0.44849559        6.00000000
    41.69134278        0.44710302        6.00000000
    41.75596890        0.44570595        6.00000000
    41.82053637        0.44430437        6.00000000
    41.88504490        0.44289824        6.00000000
    41.94949420        0.44148756        6.00000000
    42.01388396        0.44007228        6.00000000
    42.07821389        0.43865239        6.00000000
    42.14248368        0.43722787        6.00000000
    42.20669303        0.43579868        6.00000000
    42.27084163        0.43436480        6.00000000
    42.33492917        0.43292621        6.00000000
    42.39895533        0.43148288        6.00000000
    42.46291980        0.43003479        6.00000000
    42.52682225        0.42858191        6.00000000
    42.59066238        0.42712421        6.00000000
    42.65443984        0.42566167        6.00000000
    42.71815432        0.42419425        6.00000000
    42.78180549        0.42272195        6.00000000
    42.84539301        0.42124472        6.00000000
    42.90891655        0.41976254        6.00000000
    42.97237576        0.41827538        6.00000000
    43.03577031        0.41678322        6.00000000
    43.09909986        0.41528603        6.00000000
    43.16236405        0.41378377        6.00000000
    43.22556253        0.41227643        6.00000000
    43.28869496        0.41076398        6.00000000
    43.35176097        0.40924637        6.00000000
    43.41476021        0.40772360        6.00000000
    43.47769232        0.40619562        6.00000000
    43.54055692        0.40466241        6.00000000
    43.60335365        0.40312393        6.00000000
    43.66608215        0.40158017        6.00000000
    43.72874202        0.40003109        6.00000000
    43.79133291        0.39847665        6.00000000
    43.85385442        0.39691684        6.00000000
    43.91630617        0.39535161        6.00000000
    43.97868777        0.39378094        6.00000000
    44.04099883        0.39220480        6.00000000
    44.10323896        0.39062316        6.00000000
    44.16540777        0.38903597        6.00000000
    44.22750484        0.38744322        6.00000000
    44.28952977        0.38584487        6.00000000
    44.35148216        0.38424089        6.00000000
    44.41336159        0.38263125        6.00000000
    44.47516765        0.38101591        6.00000000
    44.53689992        0.37939483        6.00000000
    44.59855797        0.37776800        6.00000000
    44.66014139        0.37613537        6.00000000
    44.72164974        0.37449691        6.00000000
    44.78308259        0.37285258        6.00000000
    44.84443949        0.37120236        6.00000000
    44.90572002        0.36954620        6.00000000
    44.96692372        0.36788408        6.00000000
    45.02805015        0.36621595        6.00000000
    45.08909885        0.36454179        6.00000000
    45.15006937        0.36286155        6.00000000
    45.21096125        0.36117520        6.00000000
    45.27177402        0.35948271        6.00000000
    45.33250721        0.35778403        6.00000000
    45.39316035        0.35607914        6.00000000
    45.45373297        0.35436799        6.00000000
    45.51422458        0.35265055        6.00000000
    45.57463469        0.35092678        6.00000000
    45.63496283        0.34919664        6.00000000
    45.69520849        0.34746009        6.00000000
    45.75537118        0.34571710        6.00000000
    45.81545039        0.34396763        6.00000000
    45.87544562        0.34221163        6.00000000
    45.93535635        0.34044907        6.00000000
    45.99518208        0.33867990        6.00000000
    46.05492227        0.33690410        6.00000000
    46.11457641        0.33512161        6.00000000
    46.17414397        0.33333240        6.00000000
    46.23362441        0.33153643        6.00000000
    46.29301718        0.32973365        6.00000000
    46.35232176        0.32792402        6.00000000
    46.41153758        0.32610751        6.00000000
    46.47066410        0.32428406        6.00000000
    46.52970076        0.32245364        6.00000000
    46.58864699        0.32061621        6.00000000
    46.64750222        0.31877171        6.00000000
    46.70626589        0.31692011        6.00000000
    46.76493740        0.31506135        6.00000000
    46.82351618        0.31319541        6.00000000
    46.88200164        0.31132223        6.00000000
    46.94039319        0.30944177        6.00000000
    46.99869021        0.30755398        6.00000000
    47.05689212        0.30565881        6.00000000
    47.11499829        0.30375623        6.00000000
    47.17300811        0.30184618        6.00000000
    47.23092096        0.29992861        6.00000000
    47.28873620        0.29800348        6.00000000
    47.34645322        0.29607074        6.00000000
    47.40407136        0.29413035        6.00000000
    47.46158998        0.29218225        6.00000000
    47.51900843        0.29022639        6.00000000
    47.57632605        0.28826273        6.00000000
    47.63354219        0.28629122        6.00000000
    47.69065616        0.28431180        6.00000000
    47.74766731        0.28232443        6.00000000
    47.80457493        0.28032905        6.00000000
    47.86137835        0.27832561        6.00000000
    47.91807687        0.27631406        6.00000000
    47.97466979        0.27429435        6.00000000
    48.03115640        0.27226642        6.00000000
    48.08753600        0.27023023        6.00000000
    48.14380785        0.26818571        6.00000000
    48.19997123        0.26613282        6.00000000
    48.25602541        0.26407150        6.00000000
    48.31196964        0.26200169        6.00000000
    48.36780318        0.25992334        6.00000000
    48.42352528        0.25783640        6.00000000
    48.47913516        0.25574080        6.00000000
    48.53463207        0.25363649        6.00000000
    48.59001522        0.25152341        6.00000000
    48.64528383        0.24940150        6.00000000
    48.70043711        0.24727071        6.00000000
    48.75547426        0.24513098        6.00000000
    48.81039447        0.24298224        6.00000000
    48.86519693        0.24082444        6.00000000
    48.91988082        0.23865752        6.00000000
    48.97444531        0.23648141        6.00000000
    49.02888955        0.23429606        6.00000000
    49.08321271        0.23210140        6.00000000
    49.13741392        0.22989736        6.00000000
    49.19149233        0.22768390        6.00000000
    49.24544707        0.22546094        6.00000000
    49.29927725        0.22322841        6.00000000
    49.35298199        0.22098626        6.00000000
    49.40656039        0.21873442        6.00000000
    49.46001155        0.21647282        6.00000000
    49.51333455        0.21420139        6.00000000
    49.56652847        0.21192008        6.00000000
    49.61959238        0.20962881        6.00000000
    49.67252534        0.20732750        6.00000000
    49.72532639        0.20501611        6.00000000
    49.77799458        0.20269455        6.00000000
    49.83052893        0.20036275        6.00000000
    49.88292848        0.19802064        6.00000000
    49.93519222        0.19566816        6.00000000
    49.98731917        0.19330523        6.00000000
    50.03930830        0.19093178        6.00000000
    50.09115862        0.18854773        6.00000000
    50.14286907        0.18615301        6.00000000
    50.19443864        0.18374755        6.00000000
    50.24586626        0.18133128        6.00000000
    50.29715089        0.17890410        6.00000000
    50.34829144        0.17646596        6.00000000
    50.39928683        0.17401676        6.00000000
    50.45013598        0.17155644        6.00000000
    50.50083778        0.16908492        6.00000000
    50.55139111        0.16660211        6.00000000
    50.60179485        0.16410794        6.00000000
    50.65204787        0.16160232        6.00000000
    50.70214900        0.15908517        6.00000000
    50.75209710        0.15655642        6.00000000
    50.80189099        0.15401598        6.00000000
    50.85152948        0.15146376        6.00000000
    50.90101138        0.14889967        6.00000000
    50.95033547        0.14632365        6.00000000
    50.99950054        0.14373559        6.00000000
    51.04850536        0.14113542        6.00000000
    51.09734866        0.13852303        6.00000000
    51.14602919        0.13589836        6.00000000
    51.19454569        0.13326130        6.00000000
    51.24289685        0.13061177        6.00000000
    51.29108139        0.12794967        6.00000000
    51.33909798        0.12527492        6.00000000
    51.38694529        0.12258742        6.00000000
    51.43462200        0.11988708        6.00000000
    51.48212673        0.11717380        6.00000000
    51.52945812        0.11444749        6.00000000
    51.57661479        0.11170806        6.00000000
    51.62359533        0.10895540        6.00000000
    51.67039832        0.10618941        6.00000000
    51.71702234        0.10341001        6.00000000
    51.76346594        0.10061709        6.00000000
    51.80972766        0.09781054        6.00000000
    51.85580603        0.09499028        6.00000000
    51.90169955        0.09215619        6.00000000
    51.94740671        0.08930817        6.00000000
    51.99292598        0.08644612        6.00000000
    52.03825583        0.08356993        6.00000000
    52.08339469        0.08067950        6.00000000
    52.12834099        0.07777471        6.00000000
    52.17309313        0.07485547        6.00000000
    52.21764951        0.07192166        6.00000000
    52.26200850        0.06897317        6.00000000
    52.30616845        0.06600988        6.00000000
    52.35012769        0.06303170        6.00000000
    52.39388455        0.06003850        6.00000000
    52.43743732        0.05703016        6.00000000
    52.48078428        0.05400658        6.00000000
    52.52392369        0.05096764        6.00000000
    52.56685379        0.04791321        6.00000000
    52.60957280        0.04484319        6.00000000
    52.65207893        0.04175744        6.00000000
    52.69437035        0.03865585        6.00000000
    52.73644522        0.03553830        6.00000000
    52.77830169        0.03240466        6.00000000
    52.81993787        0.02925480        6.00000000
    52.86135186        0.02608861        6.00000000
    52.90254174        0.02290595        6.00000000
    52.94350555        0.01970670        6.00000000
    52.98424133        0.01649072        6.00000000
    53.02474709        0.01325789        6.00000000
    53.06502081        0.01000807        6.00000000
    53.10506046        0.00674113        6.00000000
    53.14486397        0.00345694        6.00000000
    53.18442926        0.00015536        6.00000000
    53.22375421       -0.00316376        6.00000000
    53.26283670       -0.00650054        6.00000000
    53.30167457       -0.00985512        6.00000000
    53.34026563       -0.01322766        6.00000000
    53.37860767       -0.01661828        6.00000000
    53.41669846       -0.02002714        6.00000000
    53.45453574       -0.02345438        6.00000000
    53.49211720       -0.02690015        6.00000000
    53.52944055       -0.03036459        6.00000000
    53.56650344       -0.03384785        6.00000000
    53.60330349       -0.03735010        6.00000000
    53.63983830       -0.04087147        6.00000000
    53.67610545       -0.04441212        6.00000000
    53.71210249       -0.04797221        6.00000000
    53.74782691       -0.05155189        6.00000000
    53.78327621       -0.05515133        6.00000000
    53.81844784       -0.05877068        6.00000000
    53.85333922       -0.06241011        6.00000000
    53.88794775       -0.06606978        6.00000000
    53.92227077       -0.06974985        6.00000000
    53.95630562       -0.07345049        6.00000000
    53.99004959       -0.07717186        6.00000000
    54.02349994       -0.08091415        6.00000000
    54.05665390       -0.08467751        6.00000000
    54.08950866       -0.08846212        6.00000000
    54.12206138       -0.09226816        6.00000000
    54.15430919       -0.09609581        6.00000000
    54.18624916       -0.09994523        6.00000000
    54.21787836       -0.10381661        6.00000000
    54.24919379       -0.10771014        6.00000000
    54.28019244       -0.11162599        6.00000000
    54.31087124       -0.11556435        6.00000000
