#  Theta paroi en °  Inverse Mach Paroi  Mach amont
    25.20440373        0.75857825       20.00000000
    25.28237563        0.75773080       20.00000000
    25.36032974        0.75688188       20.00000000
    25.43826598        0.75603149       20.00000000
    25.51618431        0.75517963       20.00000000
    25.59408467        0.75432629       20.00000000
    25.67196700        0.75347146       20.00000000
    25.74983123        0.75261514       20.00000000
    25.82767731        0.75175732       20.00000000
    25.90550518        0.75089799       20.00000000
    25.98331477        0.75003715       20.00000000
    26.06110602        0.74917479       20.00000000
    26.13887887        0.74831090       20.00000000
    26.21663325        0.74744548       20.00000000
    26.29436910        0.74657852       20.00000000
    26.37208635        0.74571001       20.00000000
    26.44978494        0.74483995       20.00000000
    26.52746480        0.74396833       20.00000000
    26.60512587        0.74309515       20.00000000
    26.68276807        0.74222039       20.00000000
    26.76039133        0.74134404       20.00000000
    26.83799559        0.74046611       20.00000000
    26.91558077        0.73958659       20.00000000
    26.99314682        0.73870546       20.00000000
    27.07069364        0.73782273       20.00000000
    27.14822118        0.73693838       20.00000000
    27.22572936        0.73605240       20.00000000
    27.30321810        0.73516479       20.00000000
    27.38068734        0.73427555       20.00000000
    27.45813699        0.73338465       20.00000000
    27.53556698        0.73249211       20.00000000
    27.61297724        0.73159790       20.00000000
    27.69036768        0.73070203       20.00000000
    27.76773824        0.72980448       20.00000000
    27.84508882        0.72890524       20.00000000
    27.92241936        0.72800432       20.00000000
    27.99972978        0.72710169       20.00000000
    28.07701999        0.72619736       20.00000000
    28.15428991        0.72529131       20.00000000
    28.23153946        0.72438354       20.00000000
    28.30876856        0.72347404       20.00000000
    28.38597713        0.72256280       20.00000000
    28.46316507        0.72164981       20.00000000
    28.54033232        0.72073507       20.00000000
    28.61747878        0.71981857       20.00000000
    28.69460436        0.71890029       20.00000000
    28.77170899        0.71798024       20.00000000
    28.84879257        0.71705839       20.00000000
    28.92585501        0.71613475       20.00000000
    29.00289623        0.71520931       20.00000000
    29.07991614        0.71428205       20.00000000
    29.15691465        0.71335297       20.00000000
    29.23389166        0.71242206       20.00000000
    29.31084708        0.71148931       20.00000000
    29.38778083        0.71055471       20.00000000
    29.46469282        0.70961826       20.00000000
    29.54158293        0.70867994       20.00000000
    29.61845109        0.70773975       20.00000000
    29.69529720        0.70679767       20.00000000
    29.77212116        0.70585371       20.00000000
    29.84892288        0.70490784       20.00000000
    29.92570225        0.70396006       20.00000000
    30.00245918        0.70301036       20.00000000
    30.07919358        0.70205873       20.00000000
    30.15590533        0.70110517       20.00000000
    30.23259435        0.70014965       20.00000000
    30.30926053        0.69919219       20.00000000
    30.38590377        0.69823275       20.00000000
    30.46252396        0.69727134       20.00000000
    30.53912101        0.69630795       20.00000000
    30.61569481        0.69534256       20.00000000
    30.69224526        0.69437516       20.00000000
    30.76877224        0.69340575       20.00000000
    30.84527566        0.69243432       20.00000000
    30.92175540        0.69146086       20.00000000
    30.99821136        0.69048535       20.00000000
    31.07464343        0.68950778       20.00000000
    31.15105150        0.68852816       20.00000000
    31.22743547        0.68754646       20.00000000
    31.30379521        0.68656267       20.00000000
    31.38013061        0.68557680       20.00000000
    31.45644157        0.68458881       20.00000000
    31.53272798        0.68359871       20.00000000
    31.60898971        0.68260649       20.00000000
    31.68522665        0.68161213       20.00000000
    31.76143869        0.68061563       20.00000000
    31.83762571        0.67961697       20.00000000
    31.91378759        0.67861614       20.00000000
    31.98992421        0.67761313       20.00000000
    32.06603546        0.67660793       20.00000000
    32.14212121        0.67560053       20.00000000
    32.21818134        0.67459092       20.00000000
    32.29421574        0.67357909       20.00000000
    32.37022427        0.67256503       20.00000000
    32.44620681        0.67154872       20.00000000
    32.52216325        0.67053015       20.00000000
    32.59809346        0.66950932       20.00000000
    32.67399730        0.66848621       20.00000000
    32.74987465        0.66746081       20.00000000
    32.82572539        0.66643311       20.00000000
    32.90154938        0.66540309       20.00000000
    32.97734650        0.66437075       20.00000000
    33.05311661        0.66333607       20.00000000
    33.12885959        0.66229905       20.00000000
    33.20457529        0.66125966       20.00000000
    33.28026359        0.66021791       20.00000000
    33.35592435        0.65917376       20.00000000
    33.43155744        0.65812723       20.00000000
    33.50716272        0.65707828       20.00000000
    33.58274006        0.65602691       20.00000000
    33.65828930        0.65497311       20.00000000
    33.73381033        0.65391686       20.00000000
    33.80930298        0.65285815       20.00000000
    33.88476713        0.65179698       20.00000000
    33.96020264        0.65073332       20.00000000
    34.03560935        0.64966716       20.00000000
    34.11098712        0.64859849       20.00000000
    34.18633582        0.64752730       20.00000000
    34.26165529        0.64645358       20.00000000
    34.33694538        0.64537731       20.00000000
    34.41220595        0.64429847       20.00000000
    34.48743685        0.64321706       20.00000000
    34.56263793        0.64213307       20.00000000
    34.63780903        0.64104647       20.00000000
    34.71295000        0.63995725       20.00000000
    34.78806069        0.63886541       20.00000000
    34.86314095        0.63777092       20.00000000
    34.93819062        0.63667378       20.00000000
    35.01320954        0.63557396       20.00000000
    35.08819756        0.63447147       20.00000000
    35.16315450        0.63336627       20.00000000
    35.23808023        0.63225836       20.00000000
    35.31297457        0.63114773       20.00000000
    35.38783736        0.63003435       20.00000000
    35.46266843        0.62891822       20.00000000
    35.53746763        0.62779931       20.00000000
    35.61223479        0.62667762       20.00000000
    35.68696973        0.62555314       20.00000000
    35.76167229        0.62442583       20.00000000
    35.83634231        0.62329570       20.00000000
    35.91097961        0.62216273       20.00000000
    35.98558401        0.62102689       20.00000000
    36.06015536        0.61988818       20.00000000
    36.13469345        0.61874658       20.00000000
    36.20919814        0.61760207       20.00000000
    36.28366924        0.61645464       20.00000000
    36.35810657        0.61530428       20.00000000
    36.43250994        0.61415096       20.00000000
    36.50687919        0.61299467       20.00000000
    36.58121413        0.61183540       20.00000000
    36.65551457        0.61067313       20.00000000
    36.72978033        0.60950784       20.00000000
    36.80401122        0.60833952       20.00000000
    36.87820707        0.60716815       20.00000000
    36.95236767        0.60599371       20.00000000
    37.02649284        0.60481619       20.00000000
    37.10058238        0.60363557       20.00000000
    37.17463611        0.60245184       20.00000000
    37.24865383        0.60126497       20.00000000
    37.32263535        0.60007495       20.00000000
    37.39658046        0.59888176       20.00000000
    37.47048897        0.59768539       20.00000000
    37.54436068        0.59648582       20.00000000
    37.61819539        0.59528302       20.00000000
    37.69199290        0.59407699       20.00000000
    37.76575299        0.59286771       20.00000000
    37.83947548        0.59165515       20.00000000
    37.91316014        0.59043930       20.00000000
    37.98680677        0.58922014       20.00000000
    38.06041516        0.58799765       20.00000000
    38.13398509        0.58677181       20.00000000
    38.20751636        0.58554262       20.00000000
    38.28100876        0.58431003       20.00000000
    38.35446205        0.58307405       20.00000000
    38.42787603        0.58183464       20.00000000
    38.50125048        0.58059180       20.00000000
    38.57458517        0.57934549       20.00000000
    38.64787989        0.57809571       20.00000000
    38.72113439        0.57684242       20.00000000
    38.79434847        0.57558562       20.00000000
    38.86752190        0.57432528       20.00000000
    38.94065443        0.57306139       20.00000000
    39.01374585        0.57179392       20.00000000
    39.08679592        0.57052284       20.00000000
    39.15980441        0.56924815       20.00000000
    39.23277107        0.56796983       20.00000000
    39.30569567        0.56668784       20.00000000
    39.37857796        0.56540217       20.00000000
    39.45141772        0.56411280       20.00000000
    39.52421470        0.56281972       20.00000000
    39.59696864        0.56152288       20.00000000
    39.66967930        0.56022229       20.00000000
    39.74234644        0.55891790       20.00000000
    39.81496979        0.55760971       20.00000000
    39.88754912        0.55629769       20.00000000
    39.96008416        0.55498182       20.00000000
    40.03257465        0.55366207       20.00000000
    40.10502035        0.55233843       20.00000000
    40.17742098        0.55101087       20.00000000
    40.24977628        0.54967937       20.00000000
    40.32208600        0.54834391       20.00000000
    40.39434986        0.54700446       20.00000000
    40.46656759        0.54566100       20.00000000
    40.53873893        0.54431350       20.00000000
    40.61086359        0.54296195       20.00000000
    40.68294132        0.54160632       20.00000000
    40.75497182        0.54024659       20.00000000
    40.82695482        0.53888272       20.00000000
    40.89889004        0.53751471       20.00000000
    40.97077719        0.53614252       20.00000000
    41.04261599        0.53476613       20.00000000
    41.11440616        0.53338551       20.00000000
    41.18614739        0.53200064       20.00000000
    41.25783940        0.53061150       20.00000000
    41.32948189        0.52921805       20.00000000
    41.40107457        0.52782028       20.00000000
    41.47261713        0.52641816       20.00000000
    41.54410928        0.52501166       20.00000000
    41.61555071        0.52360075       20.00000000
    41.68694111        0.52218542       20.00000000
    41.75828018        0.52076562       20.00000000
    41.82956760        0.51934135       20.00000000
    41.90080306        0.51791257       20.00000000
    41.97198625        0.51647924       20.00000000
    42.04311683        0.51504136       20.00000000
    42.11419450        0.51359888       20.00000000
    42.18521893        0.51215179       20.00000000
    42.25618979        0.51070004       20.00000000
    42.32710676        0.50924363       20.00000000
    42.39796949        0.50778250       20.00000000
    42.46877766        0.50631665       20.00000000
    42.53953093        0.50484604       20.00000000
    42.61022897        0.50337063       20.00000000
    42.68087141        0.50189041       20.00000000
    42.75145793        0.50040534       20.00000000
    42.82198817        0.49891539       20.00000000
    42.89246179        0.49742054       20.00000000
    42.96287842        0.49592075       20.00000000
    43.03323771        0.49441599       20.00000000
    43.10353931        0.49290623       20.00000000
    43.17378284        0.49139144       20.00000000
    43.24396795        0.48987159       20.00000000
    43.31409427        0.48834665       20.00000000
    43.38416141        0.48681659       20.00000000
    43.45416902        0.48528137       20.00000000
    43.52411670        0.48374097       20.00000000
    43.59400409        0.48219535       20.00000000
    43.66383079        0.48064447       20.00000000
    43.73359642        0.47908831       20.00000000
    43.80330059        0.47752684       20.00000000
    43.87294290        0.47596001       20.00000000
    43.94252295        0.47438780       20.00000000
    44.01204036        0.47281017       20.00000000
    44.08149470        0.47122709       20.00000000
    44.15088559        0.46963853       20.00000000
    44.22021260        0.46804444       20.00000000
    44.28947532        0.46644480       20.00000000
    44.35867333        0.46483956       20.00000000
    44.42780621        0.46322870       20.00000000
    44.49687355        0.46161218       20.00000000
    44.56587490        0.45998995       20.00000000
    44.63480984        0.45836200       20.00000000
    44.70367793        0.45672827       20.00000000
    44.77247874        0.45508873       20.00000000
    44.84121181        0.45344335       20.00000000
    44.90987671        0.45179208       20.00000000
    44.97847298        0.45013490       20.00000000
    45.04700017        0.44847175       20.00000000
    45.11545782        0.44680261       20.00000000
    45.18384546        0.44512742       20.00000000
    45.25216264        0.44344617       20.00000000
    45.32040887        0.44175880       20.00000000
    45.38858369        0.44006527       20.00000000
    45.45668661        0.43836555       20.00000000
    45.52471716        0.43665959       20.00000000
    45.59267484        0.43494736       20.00000000
    45.66055917        0.43322881       20.00000000
    45.72836964        0.43150390       20.00000000
    45.79610577        0.42977259       20.00000000
    45.86376703        0.42803484       20.00000000
    45.93135293        0.42629060       20.00000000
    45.99886295        0.42453983       20.00000000
    46.06629658        0.42278249       20.00000000
    46.13365328        0.42101854       20.00000000
    46.20093254        0.41924793       20.00000000
    46.26813381        0.41747061       20.00000000
    46.33525657        0.41568655       20.00000000
    46.40230027        0.41389569       20.00000000
    46.46926436        0.41209800       20.00000000
    46.53614830        0.41029342       20.00000000
    46.60295152        0.40848191       20.00000000
    46.66967347        0.40666342       20.00000000
    46.73631357        0.40483790       20.00000000
    46.80287126        0.40300532       20.00000000
    46.86934596        0.40116561       20.00000000
    46.93573708        0.39931874       20.00000000
    47.00204405        0.39746465       20.00000000
    47.06826625        0.39560330       20.00000000
    47.13440311        0.39373462       20.00000000
    47.20045400        0.39185859       20.00000000
    47.26641833        0.38997513       20.00000000
    47.33229548        0.38808421       20.00000000
    47.39808482        0.38618577       20.00000000
    47.46378573        0.38427976       20.00000000
    47.52939758        0.38236613       20.00000000
    47.59491972        0.38044483       20.00000000
    47.66035152        0.37851579       20.00000000
    47.72569232        0.37657897       20.00000000
    47.79094146        0.37463432       20.00000000
    47.85609829        0.37268178       20.00000000
    47.92116213        0.37072129       20.00000000
    47.98613231        0.36875280       20.00000000
    48.05100815        0.36677625       20.00000000
    48.11578895        0.36479159       20.00000000
    48.18047402        0.36279876       20.00000000
    48.24506266        0.36079770       20.00000000
    48.30955417        0.35878835       20.00000000
    48.37394782        0.35677066       20.00000000
    48.43824289        0.35474456       20.00000000
    48.50243866        0.35271000       20.00000000
    48.56653439        0.35066691       20.00000000
    48.63052933        0.34861524       20.00000000
    48.69442274        0.34655492       20.00000000
    48.75821385        0.34448589       20.00000000
    48.82190191        0.34240810       20.00000000
    48.88548614        0.34032146       20.00000000
    48.94896575        0.33822594       20.00000000
    49.01233996        0.33612144       20.00000000
    49.07560798        0.33400793       20.00000000
    49.13876900        0.33188531       20.00000000
    49.20182221        0.32975355       20.00000000
    49.26476679        0.32761255       20.00000000
    49.32760192        0.32546227       20.00000000
    49.39032675        0.32330262       20.00000000
    49.45294044        0.32113355       20.00000000
    49.51544214        0.31895497       20.00000000
    49.57783098        0.31676683       20.00000000
    49.64010611        0.31456906       20.00000000
    49.70226663        0.31236157       20.00000000
    49.76431167        0.31014430       20.00000000
    49.82624032        0.30791718       20.00000000
    49.88805167        0.30568013       20.00000000
    49.94974483        0.30343308       20.00000000
    50.01131884        0.30117596       20.00000000
    50.07277280        0.29890868       20.00000000
    50.13410575        0.29663118       20.00000000
    50.19531673        0.29434338       20.00000000
    50.25640479        0.29204520       20.00000000
    50.31736895        0.28973655       20.00000000
    50.37820824        0.28741737       20.00000000
    50.43892165        0.28508757       20.00000000
    50.49950818        0.28274708       20.00000000
    50.55996682        0.28039580       20.00000000
    50.62029655        0.27803366       20.00000000
    50.68049632        0.27566058       20.00000000
    50.74056510        0.27327647       20.00000000
    50.80050182        0.27088125       20.00000000
    50.86030542        0.26847483       20.00000000
    50.91997482        0.26605713       20.00000000
    50.97950892        0.26362805       20.00000000
    51.03890663        0.26118752       20.00000000
    51.09816682        0.25873544       20.00000000
    51.15728838        0.25627172       20.00000000
    51.21627016        0.25379627       20.00000000
    51.27511101        0.25130901       20.00000000
    51.33380978        0.24880983       20.00000000
    51.39236527        0.24629865       20.00000000
    51.45077631        0.24377537       20.00000000
    51.50904170        0.24123990       20.00000000
    51.56716022        0.23869213       20.00000000
    51.62513063        0.23613198       20.00000000
    51.68295171        0.23355935       20.00000000
    51.74062219        0.23097413       20.00000000
    51.79814081        0.22837622       20.00000000
    51.85550628        0.22576554       20.00000000
    51.91271731        0.22314196       20.00000000
    51.96977259        0.22050540       20.00000000
    52.02667079        0.21785574       20.00000000
    52.08341057        0.21519288       20.00000000
    52.13999057        0.21251671       20.00000000
    52.19640942        0.20982714       20.00000000
    52.25266575        0.20712404       20.00000000
    52.30875814        0.20440731       20.00000000
    52.36468518        0.20167684       20.00000000
    52.42044543        0.19893252       20.00000000
    52.47603745        0.19617423       20.00000000
    52.53145977        0.19340186       20.00000000
    52.58671091        0.19061529       20.00000000
    52.64178936        0.18781441       20.00000000
    52.69669361        0.18499910       20.00000000
    52.75142213        0.18216924       20.00000000
    52.80597335        0.17932472       20.00000000
    52.86034572        0.17646540       20.00000000
    52.91453765        0.17359117       20.00000000
    52.96854752        0.17070190       20.00000000
    53.02237371        0.16779746       20.00000000
    53.07601458        0.16487774       20.00000000
    53.12946846        0.16194260       20.00000000
    53.18273368        0.15899191       20.00000000
    53.23580852        0.15602555       20.00000000
    53.28869126        0.15304337       20.00000000
    53.34138016        0.15004525       20.00000000
    53.39387346        0.14703105       20.00000000
    53.44616936        0.14400064       20.00000000
    53.49826607        0.14095387       20.00000000
    53.55016175        0.13789061       20.00000000
    53.60185456        0.13481072       20.00000000
    53.65334262        0.13171405       20.00000000
    53.70462404        0.12860046       20.00000000
    53.75569689        0.12546981       20.00000000
    53.80655924        0.12232194       20.00000000
    53.85720913        0.11915672       20.00000000
    53.90764455        0.11597398       20.00000000
    53.95786351        0.11277358       20.00000000
    54.00786396        0.10955536       20.00000000
    54.05764384        0.10631916       20.00000000
    54.10720105        0.10306484       20.00000000
    54.15653350        0.09979223       20.00000000
    54.20563902        0.09650118       20.00000000
    54.25451547        0.09319151       20.00000000
    54.30316064        0.08986306       20.00000000
    54.35157231        0.08651568       20.00000000
    54.39974824        0.08314918       20.00000000
    54.44768613        0.07976341       20.00000000
    54.49538370        0.07635819       20.00000000
    54.54283859        0.07293335       20.00000000
    54.59004846        0.06948870       20.00000000
    54.63701089        0.06602409       20.00000000
    54.68372347        0.06253931       20.00000000
    54.73018373        0.05903421       20.00000000
    54.77638919        0.05550858       20.00000000
    54.82233733        0.05196225       20.00000000
    54.86802559        0.04839502       20.00000000
    54.91345139        0.04480672       20.00000000
    54.95861210        0.04119714       20.00000000
    55.00350508        0.03756609       20.00000000
    55.04812763        0.03391338       20.00000000
    55.09247703        0.03023881       20.00000000
    55.13655053        0.02654217       20.00000000
    55.18034531        0.02282328       20.00000000
