#  Theta paroi en °  Angle Choc en °     Mach amont
    12.10800324       16.24468108        6.00000000
    12.19476748       16.32508702        6.00000000
    12.28134672       16.40549295        6.00000000
    12.36774460       16.48589888        6.00000000
    12.45396462       16.56630481        6.00000000
    12.54001020       16.64671074        6.00000000
    12.62588463       16.72711667        6.00000000
    12.71159113       16.80752261        6.00000000
    12.79713281       16.88792854        6.00000000
    12.88251268       16.96833447        6.00000000
    12.96773368       17.04874040        6.00000000
    13.05279866       17.12914633        6.00000000
    13.13771038       17.20955226        6.00000000
    13.22247153       17.28995820        6.00000000
    13.30708472       17.37036413        6.00000000
    13.39155250       17.45077006        6.00000000
    13.47587733       17.53117599        6.00000000
    13.56006163       17.61158192        6.00000000
    13.64410773       17.69198786        6.00000000
    13.72801792       17.77239379        6.00000000
    13.81179440       17.85279972        6.00000000
    13.89543935       17.93320565        6.00000000
    13.97895485       18.01361158        6.00000000
    14.06234297       18.09401751        6.00000000
    14.14560570       18.17442345        6.00000000
    14.22874499       18.25482938        6.00000000
    14.31176274       18.33523531        6.00000000
    14.39466078       18.41564124        6.00000000
    14.47744095       18.49604717        6.00000000
    14.56010499       18.57645311        6.00000000
    14.64265461       18.65685904        6.00000000
    14.72509151       18.73726497        6.00000000
    14.80741731       18.81767090        6.00000000
    14.88963361       18.89807683        6.00000000
    14.97174197       18.97848276        6.00000000
    15.05374391       19.05888870        6.00000000
    15.13564094       19.13929463        6.00000000
    15.21743448       19.21970056        6.00000000
    15.29912596       19.30010649        6.00000000
    15.38071679       19.38051242        6.00000000
    15.46220831       19.46091835        6.00000000
    15.54360183       19.54132429        6.00000000
    15.62489867       19.62173022        6.00000000
    15.70610008       19.70213615        6.00000000
    15.78720732       19.78254208        6.00000000
    15.86822159       19.86294801        6.00000000
    15.94914406       19.94335395        6.00000000
    16.02997591       20.02375988        6.00000000
    16.11071828       20.10416581        6.00000000
    16.19137225       20.18457174        6.00000000
    16.27193893       20.26497767        6.00000000
    16.35241939       20.34538360        6.00000000
    16.43281465       20.42578954        6.00000000
    16.51312575       20.50619547        6.00000000
    16.59335367       20.58660140        6.00000000
    16.67349940       20.66700733        6.00000000
    16.75356388       20.74741326        6.00000000
    16.83354807       20.82781919        6.00000000
    16.91345288       20.90822513        6.00000000
    16.99327920       20.98863106        6.00000000
    17.07302791       21.06903699        6.00000000
    17.15269990       21.14944292        6.00000000
    17.23229599       21.22984885        6.00000000
    17.31181701       21.31025479        6.00000000
    17.39126378       21.39066072        6.00000000
    17.47063710       21.47106665        6.00000000
    17.54993775       21.55147258        6.00000000
    17.62916649       21.63187851        6.00000000
    17.70832407       21.71228444        6.00000000
    17.78741123       21.79269038        6.00000000
    17.86642870       21.87309631        6.00000000
    17.94537716       21.95350224        6.00000000
    18.02425734       22.03390817        6.00000000
    18.10306989       22.11431410        6.00000000
    18.18181550       22.19472003        6.00000000
    18.26049481       22.27512597        6.00000000
    18.33910847       22.35553190        6.00000000
    18.41765711       22.43593783        6.00000000
    18.49614134       22.51634376        6.00000000
    18.57456177       22.59674969        6.00000000
    18.65291901       22.67715563        6.00000000
    18.73121363       22.75756156        6.00000000
    18.80944620       22.83796749        6.00000000
    18.88761729       22.91837342        6.00000000
    18.96572745       22.99877935        6.00000000
    19.04377724       23.07918528        6.00000000
    19.12176715       23.15959122        6.00000000
    19.19969774       23.23999715        6.00000000
    19.27756951       23.32040308        6.00000000
    19.35538296       23.40080901        6.00000000
    19.43313859       23.48121494        6.00000000
    19.51083688       23.56162087        6.00000000
    19.58847831       23.64202681        6.00000000
    19.66606334       23.72243274        6.00000000
    19.74359243       23.80283867        6.00000000
    19.82106604       23.88324460        6.00000000
    19.89848461       23.96365053        6.00000000
    19.97584857       24.04405647        6.00000000
    20.05315835       24.12446240        6.00000000
    20.13041437       24.20486833        6.00000000
    20.20761704       24.28527426        6.00000000
    20.28476675       24.36568019        6.00000000
    20.36186392       24.44608612        6.00000000
    20.43890893       24.52649206        6.00000000
    20.51590215       24.60689799        6.00000000
    20.59284399       24.68730392        6.00000000
    20.66973478       24.76770985        6.00000000
    20.74657491       24.84811578        6.00000000
    20.82336472       24.92852172        6.00000000
    20.90010456       25.00892765        6.00000000
    20.97679479       25.08933358        6.00000000
    21.05343573       25.16973951        6.00000000
    21.13002771       25.25014544        6.00000000
    21.20657107       25.33055137        6.00000000
    21.28306613       25.41095731        6.00000000
    21.35951318       25.49136324        6.00000000
    21.43591256       25.57176917        6.00000000
    21.51226454       25.65217510        6.00000000
    21.58856945       25.73258103        6.00000000
    21.66482756       25.81298696        6.00000000
    21.74103916       25.89339290        6.00000000
    21.81720454       25.97379883        6.00000000
    21.89332396       26.05420476        6.00000000
    21.96939771       26.13461069        6.00000000
    22.04542604       26.21501662        6.00000000
    22.12140923       26.29542256        6.00000000
    22.19734752       26.37582849        6.00000000
    22.27324117       26.45623442        6.00000000
    22.34909044       26.53664035        6.00000000
    22.42489555       26.61704628        6.00000000
    22.50065675       26.69745221        6.00000000
    22.57637428       26.77785815        6.00000000
    22.65204835       26.85826408        6.00000000
    22.72767921       26.93867001        6.00000000
    22.80326707       27.01907594        6.00000000
    22.87881216       27.09948187        6.00000000
    22.95431467       27.17988780        6.00000000
    23.02977483       27.26029374        6.00000000
    23.10519283       27.34069967        6.00000000
    23.18056889       27.42110560        6.00000000
    23.25590319       27.50151153        6.00000000
    23.33119593       27.58191746        6.00000000
    23.40644731       27.66232340        6.00000000
    23.48165751       27.74272933        6.00000000
    23.55682672       27.82313526        6.00000000
    23.63195510       27.90354119        6.00000000
    23.70704285       27.98394712        6.00000000
    23.78209013       28.06435305        6.00000000
    23.85709711       28.14475899        6.00000000
    23.93206396       28.22516492        6.00000000
    24.00699084       28.30557085        6.00000000
    24.08187791       28.38597678        6.00000000
    24.15672534       28.46638271        6.00000000
    24.23153326       28.54678864        6.00000000
    24.30630183       28.62719458        6.00000000
    24.38103120       28.70760051        6.00000000
    24.45572152       28.78800644        6.00000000
    24.53037291       28.86841237        6.00000000
    24.60498553       28.94881830        6.00000000
    24.67955951       29.02922424        6.00000000
    24.75409498       29.10963017        6.00000000
    24.82859207       29.19003610        6.00000000
    24.90305090       29.27044203        6.00000000
    24.97747160       29.35084796        6.00000000
    25.05185429       29.43125389        6.00000000
    25.12619910       29.51165983        6.00000000
    25.20050612       29.59206576        6.00000000
    25.27477549       29.67247169        6.00000000
    25.34900731       29.75287762        6.00000000
    25.42320168       29.83328355        6.00000000
    25.49735872       29.91368949        6.00000000
    25.57147852       29.99409542        6.00000000
    25.64556119       30.07450135        6.00000000
    25.71960683       30.15490728        6.00000000
    25.79361553       30.23531321        6.00000000
    25.86758737       30.31571914        6.00000000
    25.94152247       30.39612508        6.00000000
    26.01542090       30.47653101        6.00000000
    26.08928275       30.55693694        6.00000000
    26.16310810       30.63734287        6.00000000
    26.23689703       30.71774880        6.00000000
    26.31064964       30.79815473        6.00000000
    26.38436598       30.87856067        6.00000000
    26.45804614       30.95896660        6.00000000
    26.53169019       31.03937253        6.00000000
    26.60529820       31.11977846        6.00000000
    26.67887024       31.20018439        6.00000000
    26.75240638       31.28059033        6.00000000
    26.82590667       31.36099626        6.00000000
    26.89937119       31.44140219        6.00000000
    26.97279999       31.52180812        6.00000000
    27.04619313       31.60221405        6.00000000
    27.11955068       31.68261998        6.00000000
    27.19287267       31.76302592        6.00000000
    27.26615917       31.84343185        6.00000000
    27.33941022       31.92383778        6.00000000
    27.41262587       32.00424371        6.00000000
    27.48580617       32.08464964        6.00000000
    27.55895117       32.16505557        6.00000000
    27.63206090       32.24546151        6.00000000
    27.70513541       32.32586744        6.00000000
    27.77817474       32.40627337        6.00000000
    27.85117892       32.48667930        6.00000000
    27.92414799       32.56708523        6.00000000
    27.99708198       32.64749117        6.00000000
    28.06998093       32.72789710        6.00000000
    28.14284486       32.80830303        6.00000000
    28.21567381       32.88870896        6.00000000
    28.28846779       32.96911489        6.00000000
    28.36122684       33.04952082        6.00000000
    28.43395097       33.12992676        6.00000000
    28.50664022       33.21033269        6.00000000
    28.57929459       33.29073862        6.00000000
    28.65191411       33.37114455        6.00000000
    28.72449879       33.45155048        6.00000000
    28.79704865       33.53195641        6.00000000
    28.86956370       33.61236235        6.00000000
    28.94204395       33.69276828        6.00000000
    29.01448941       33.77317421        6.00000000
    29.08690009       33.85358014        6.00000000
    29.15927600       33.93398607        6.00000000
    29.23161714       34.01439201        6.00000000
    29.30392351       34.09479794        6.00000000
    29.37619511       34.17520387        6.00000000
    29.44843196       34.25560980        6.00000000
    29.52063404       34.33601573        6.00000000
    29.59280135       34.41642166        6.00000000
    29.66493389       34.49682760        6.00000000
    29.73703165       34.57723353        6.00000000
    29.80909462       34.65763946        6.00000000
    29.88112280       34.73804539        6.00000000
    29.95311618       34.81845132        6.00000000
    30.02507473       34.89885725        6.00000000
    30.09699846       34.97926319        6.00000000
    30.16888734       35.05966912        6.00000000
    30.24074135       35.14007505        6.00000000
    30.31256049       35.22048098        6.00000000
    30.38434473       35.30088691        6.00000000
    30.45609405       35.38129285        6.00000000
    30.52780842       35.46169878        6.00000000
    30.59948783       35.54210471        6.00000000
    30.67113225       35.62251064        6.00000000
    30.74274164       35.70291657        6.00000000
    30.81431599       35.78332250        6.00000000
    30.88585527       35.86372844        6.00000000
    30.95735944       35.94413437        6.00000000
    31.02882847       36.02454030        6.00000000
    31.10026233       36.10494623        6.00000000
    31.17166098       36.18535216        6.00000000
    31.24302438       36.26575810        6.00000000
    31.31435251       36.34616403        6.00000000
    31.38564531       36.42656996        6.00000000
    31.45690275       36.50697589        6.00000000
    31.52812479       36.58738182        6.00000000
    31.59931138       36.66778775        6.00000000
    31.67046247       36.74819369        6.00000000
    31.74157803       36.82859962        6.00000000
    31.81265801       36.90900555        6.00000000
    31.88370234       36.98941148        6.00000000
    31.95471099       37.06981741        6.00000000
    32.02568391       37.15022334        6.00000000
    32.09662103       37.23062928        6.00000000
    32.16752232       37.31103521        6.00000000
    32.23838770       37.39144114        6.00000000
    32.30921712       37.47184707        6.00000000
    32.38001053       37.55225300        6.00000000
    32.45076786       37.63265894        6.00000000
    32.52148906       37.71306487        6.00000000
    32.59217406       37.79347080        6.00000000
    32.66282280       37.87387673        6.00000000
    32.73343520       37.95428266        6.00000000
    32.80401122       38.03468859        6.00000000
    32.87455077       38.11509453        6.00000000
    32.94505379       38.19550046        6.00000000
    33.01552021       38.27590639        6.00000000
    33.08594996       38.35631232        6.00000000
    33.15634295       38.43671825        6.00000000
    33.22669913       38.51712418        6.00000000
    33.29701841       38.59753012        6.00000000
    33.36730072       38.67793605        6.00000000
    33.43754597       38.75834198        6.00000000
    33.50775408       38.83874791        6.00000000
    33.57792499       38.91915384        6.00000000
    33.64805860       38.99955978        6.00000000
    33.71815482       39.07996571        6.00000000
    33.78821358       39.16037164        6.00000000
    33.85823479       39.24077757        6.00000000
    33.92821836       39.32118350        6.00000000
    33.99816420       39.40158943        6.00000000
    34.06807221       39.48199537        6.00000000
    34.13794232       39.56240130        6.00000000
    34.20777441       39.64280723        6.00000000
    34.27756841       39.72321316        6.00000000
    34.34732421       39.80361909        6.00000000
    34.41704171       39.88402502        6.00000000
    34.48672082       39.96443096        6.00000000
    34.55636144       40.04483689        6.00000000
    34.62596346       40.12524282        6.00000000
    34.69552678       40.20564875        6.00000000
    34.76505131       40.28605468        6.00000000
    34.83453692       40.36646062        6.00000000
    34.90398352       40.44686655        6.00000000
    34.97339100       40.52727248        6.00000000
    35.04275924       40.60767841        6.00000000
    35.11208813       40.68808434        6.00000000
    35.18137758       40.76849027        6.00000000
    35.25062745       40.84889621        6.00000000
    35.31983763       40.92930214        6.00000000
    35.38900801       41.00970807        6.00000000
    35.45813847       41.09011400        6.00000000
    35.52722888       41.17051993        6.00000000
    35.59627914       41.25092587        6.00000000
    35.66528911       41.33133180        6.00000000
    35.73425867       41.41173773        6.00000000
    35.80318770       41.49214366        6.00000000
    35.87207607       41.57254959        6.00000000
    35.94092365       41.65295552        6.00000000
    36.00973031       41.73336146        6.00000000
    36.07849592       41.81376739        6.00000000
    36.14722035       41.89417332        6.00000000
    36.21590347       41.97457925        6.00000000
    36.28454513       42.05498518        6.00000000
    36.35314520       42.13539111        6.00000000
    36.42170355       42.21579705        6.00000000
    36.49022003       42.29620298        6.00000000
    36.55869451       42.37660891        6.00000000
    36.62712683       42.45701484        6.00000000
    36.69551686       42.53742077        6.00000000
    36.76386445       42.61782671        6.00000000
    36.83216945       42.69823264        6.00000000
    36.90043171       42.77863857        6.00000000
    36.96865109       42.85904450        6.00000000
    37.03682742       42.93945043        6.00000000
    37.10496056       43.01985636        6.00000000
    37.17305036       43.10026230        6.00000000
    37.24109665       43.18066823        6.00000000
    37.30909927       43.26107416        6.00000000
    37.37705808       43.34148009        6.00000000
    37.44497290       43.42188602        6.00000000
    37.51284357       43.50229195        6.00000000
    37.58066993       43.58269789        6.00000000
    37.64845182       43.66310382        6.00000000
    37.71618906       43.74350975        6.00000000
    37.78388148       43.82391568        6.00000000
    37.85152892       43.90432161        6.00000000
    37.91913120       43.98472755        6.00000000
    37.98668815       44.06513348        6.00000000
    38.05419959       44.14553941        6.00000000
    38.12166535       44.22594534        6.00000000
    38.18908524       44.30635127        6.00000000
    38.25645908       44.38675720        6.00000000
    38.32378670       44.46716314        6.00000000
    38.39106790       44.54756907        6.00000000
    38.45830250       44.62797500        6.00000000
    38.52549031       44.70838093        6.00000000
    38.59263115       44.78878686        6.00000000
    38.65972483       44.86919279        6.00000000
    38.72677114       44.94959873        6.00000000
    38.79376989       45.03000466        6.00000000
    38.86072090       45.11041059        6.00000000
    38.92762395       45.19081652        6.00000000
    38.99447885       45.27122245        6.00000000
    39.06128540       45.35162839        6.00000000
    39.12804340       45.43203432        6.00000000
    39.19475263       45.51244025        6.00000000
    39.26141289       45.59284618        6.00000000
    39.32802398       45.67325211        6.00000000
    39.39458567       45.75365804        6.00000000
    39.46109776       45.83406398        6.00000000
    39.52756004       45.91446991        6.00000000
    39.59397227       45.99487584        6.00000000
    39.66033426       46.07528177        6.00000000
    39.72664577       46.15568770        6.00000000
    39.79290659       46.23609363        6.00000000
    39.85911648       46.31649957        6.00000000
    39.92527523       46.39690550        6.00000000
    39.99138259       46.47731143        6.00000000
    40.05743836       46.55771736        6.00000000
    40.12344228       46.63812329        6.00000000
    40.18939412       46.71852923        6.00000000
    40.25529366       46.79893516        6.00000000
    40.32114064       46.87934109        6.00000000
    40.38693484       46.95974702        6.00000000
    40.45267600       47.04015295        6.00000000
    40.51836388       47.12055888        6.00000000
    40.58399824       47.20096482        6.00000000
    40.64957882       47.28137075        6.00000000
    40.71510538       47.36177668        6.00000000
    40.78057765       47.44218261        6.00000000
    40.84599539       47.52258854        6.00000000
    40.91135834       47.60299448        6.00000000
    40.97666623       47.68340041        6.00000000
    41.04191880       47.76380634        6.00000000
    41.10711579       47.84421227        6.00000000
    41.17225694       47.92461820        6.00000000
    41.23734197       48.00502413        6.00000000
    41.30237061       48.08543007        6.00000000
    41.36734259       48.16583600        6.00000000
    41.43225762       48.24624193        6.00000000
    41.49711545       48.32664786        6.00000000
    41.56191577       48.40705379        6.00000000
    41.62665831       48.48745972        6.00000000
    41.69134278       48.56786566        6.00000000
    41.75596890       48.64827159        6.00000000
    41.82053637       48.72867752        6.00000000
    41.88504490       48.80908345        6.00000000
    41.94949420       48.88948938        6.00000000
    42.01388396       48.96989532        6.00000000
    42.07821389       49.05030125        6.00000000
    42.14248368       49.13070718        6.00000000
    42.20669303       49.21111311        6.00000000
    42.27084163       49.29151904        6.00000000
    42.33492917       49.37192497        6.00000000
    42.39895533       49.45233091        6.00000000
    42.46291980       49.53273684        6.00000000
    42.52682225       49.61314277        6.00000000
    42.59066238       49.69354870        6.00000000
    42.65443984       49.77395463        6.00000000
    42.71815432       49.85436056        6.00000000
    42.78180549       49.93476650        6.00000000
    42.84539301       50.01517243        6.00000000
    42.90891655       50.09557836        6.00000000
    42.97237576       50.17598429        6.00000000
    43.03577031       50.25639022        6.00000000
    43.09909986       50.33679616        6.00000000
    43.16236405       50.41720209        6.00000000
    43.22556253       50.49760802        6.00000000
    43.28869496       50.57801395        6.00000000
    43.35176097       50.65841988        6.00000000
    43.41476021       50.73882581        6.00000000
    43.47769232       50.81923175        6.00000000
    43.54055692       50.89963768        6.00000000
    43.60335365       50.98004361        6.00000000
    43.66608215       51.06044954        6.00000000
    43.72874202       51.14085547        6.00000000
    43.79133291       51.22126140        6.00000000
    43.85385442       51.30166734        6.00000000
    43.91630617       51.38207327        6.00000000
    43.97868777       51.46247920        6.00000000
    44.04099883       51.54288513        6.00000000
    44.10323896       51.62329106        6.00000000
    44.16540777       51.70369700        6.00000000
    44.22750484       51.78410293        6.00000000
    44.28952977       51.86450886        6.00000000
    44.35148216       51.94491479        6.00000000
    44.41336159       52.02532072        6.00000000
    44.47516765       52.10572665        6.00000000
    44.53689992       52.18613259        6.00000000
    44.59855797       52.26653852        6.00000000
    44.66014139       52.34694445        6.00000000
    44.72164974       52.42735038        6.00000000
    44.78308259       52.50775631        6.00000000
    44.84443949       52.58816225        6.00000000
    44.90572002       52.66856818        6.00000000
    44.96692372       52.74897411        6.00000000
    45.02805015       52.82938004        6.00000000
    45.08909885       52.90978597        6.00000000
    45.15006937       52.99019190        6.00000000
    45.21096125       53.07059784        6.00000000
    45.27177402       53.15100377        6.00000000
    45.33250721       53.23140970        6.00000000
    45.39316035       53.31181563        6.00000000
    45.45373297       53.39222156        6.00000000
    45.51422458       53.47262749        6.00000000
    45.57463469       53.55303343        6.00000000
    45.63496283       53.63343936        6.00000000
    45.69520849       53.71384529        6.00000000
    45.75537118       53.79425122        6.00000000
    45.81545039       53.87465715        6.00000000
    45.87544562       53.95506309        6.00000000
    45.93535635       54.03546902        6.00000000
    45.99518208       54.11587495        6.00000000
    46.05492227       54.19628088        6.00000000
    46.11457641       54.27668681        6.00000000
    46.17414397       54.35709274        6.00000000
    46.23362441       54.43749868        6.00000000
    46.29301718       54.51790461        6.00000000
    46.35232176       54.59831054        6.00000000
    46.41153758       54.67871647        6.00000000
    46.47066410       54.75912240        6.00000000
    46.52970076       54.83952833        6.00000000
    46.58864699       54.91993427        6.00000000
    46.64750222       55.00034020        6.00000000
    46.70626589       55.08074613        6.00000000
    46.76493740       55.16115206        6.00000000
    46.82351618       55.24155799        6.00000000
    46.88200164       55.32196393        6.00000000
    46.94039319       55.40236986        6.00000000
    46.99869021       55.48277579        6.00000000
    47.05689212       55.56318172        6.00000000
    47.11499829       55.64358765        6.00000000
    47.17300811       55.72399358        6.00000000
    47.23092096       55.80439952        6.00000000
    47.28873620       55.88480545        6.00000000
    47.34645322       55.96521138        6.00000000
    47.40407136       56.04561731        6.00000000
    47.46158998       56.12602324        6.00000000
    47.51900843       56.20642917        6.00000000
    47.57632605       56.28683511        6.00000000
    47.63354219       56.36724104        6.00000000
    47.69065616       56.44764697        6.00000000
    47.74766731       56.52805290        6.00000000
    47.80457493       56.60845883        6.00000000
    47.86137835       56.68886477        6.00000000
    47.91807687       56.76927070        6.00000000
    47.97466979       56.84967663        6.00000000
    48.03115640       56.93008256        6.00000000
    48.08753600       57.01048849        6.00000000
    48.14380785       57.09089442        6.00000000
    48.19997123       57.17130036        6.00000000
    48.25602541       57.25170629        6.00000000
    48.31196964       57.33211222        6.00000000
    48.36780318       57.41251815        6.00000000
    48.42352528       57.49292408        6.00000000
    48.47913516       57.57333002        6.00000000
    48.53463207       57.65373595        6.00000000
    48.59001522       57.73414188        6.00000000
    48.64528383       57.81454781        6.00000000
    48.70043711       57.89495374        6.00000000
    48.75547426       57.97535967        6.00000000
    48.81039447       58.05576561        6.00000000
    48.86519693       58.13617154        6.00000000
    48.91988082       58.21657747        6.00000000
    48.97444531       58.29698340        6.00000000
    49.02888955       58.37738933        6.00000000
    49.08321271       58.45779526        6.00000000
    49.13741392       58.53820120        6.00000000
    49.19149233       58.61860713        6.00000000
    49.24544707       58.69901306        6.00000000
    49.29927725       58.77941899        6.00000000
    49.35298199       58.85982492        6.00000000
    49.40656039       58.94023086        6.00000000
    49.46001155       59.02063679        6.00000000
    49.51333455       59.10104272        6.00000000
    49.56652847       59.18144865        6.00000000
    49.61959238       59.26185458        6.00000000
    49.67252534       59.34226051        6.00000000
    49.72532639       59.42266645        6.00000000
    49.77799458       59.50307238        6.00000000
    49.83052893       59.58347831        6.00000000
    49.88292848       59.66388424        6.00000000
    49.93519222       59.74429017        6.00000000
    49.98731917       59.82469610        6.00000000
    50.03930830       59.90510204        6.00000000
    50.09115862       59.98550797        6.00000000
    50.14286907       60.06591390        6.00000000
    50.19443864       60.14631983        6.00000000
    50.24586626       60.22672576        6.00000000
    50.29715089       60.30713170        6.00000000
    50.34829144       60.38753763        6.00000000
    50.39928683       60.46794356        6.00000000
    50.45013598       60.54834949        6.00000000
    50.50083778       60.62875542        6.00000000
    50.55139111       60.70916135        6.00000000
    50.60179485       60.78956729        6.00000000
    50.65204787       60.86997322        6.00000000
    50.70214900       60.95037915        6.00000000
    50.75209710       61.03078508        6.00000000
    50.80189099       61.11119101        6.00000000
    50.85152948       61.19159694        6.00000000
    50.90101138       61.27200288        6.00000000
    50.95033547       61.35240881        6.00000000
    50.99950054       61.43281474        6.00000000
    51.04850536       61.51322067        6.00000000
    51.09734866       61.59362660        6.00000000
    51.14602919       61.67403254        6.00000000
    51.19454569       61.75443847        6.00000000
    51.24289685       61.83484440        6.00000000
    51.29108139       61.91525033        6.00000000
    51.33909798       61.99565626        6.00000000
    51.38694529       62.07606219        6.00000000
    51.43462200       62.15646813        6.00000000
    51.48212673       62.23687406        6.00000000
    51.52945812       62.31727999        6.00000000
    51.57661479       62.39768592        6.00000000
    51.62359533       62.47809185        6.00000000
    51.67039832       62.55849778        6.00000000
    51.71702234       62.63890372        6.00000000
    51.76346594       62.71930965        6.00000000
    51.80972766       62.79971558        6.00000000
    51.85580603       62.88012151        6.00000000
    51.90169955       62.96052744        6.00000000
    51.94740671       63.04093338        6.00000000
    51.99292598       63.12133931        6.00000000
    52.03825583       63.20174524        6.00000000
    52.08339469       63.28215117        6.00000000
    52.12834099       63.36255710        6.00000000
    52.17309313       63.44296303        6.00000000
    52.21764951       63.52336897        6.00000000
    52.26200850       63.60377490        6.00000000
    52.30616845       63.68418083        6.00000000
    52.35012769       63.76458676        6.00000000
    52.39388455       63.84499269        6.00000000
    52.43743732       63.92539863        6.00000000
    52.48078428       64.00580456        6.00000000
    52.52392369       64.08621049        6.00000000
    52.56685379       64.16661642        6.00000000
    52.60957280       64.24702235        6.00000000
    52.65207893       64.32742828        6.00000000
    52.69437035       64.40783422        6.00000000
    52.73644522       64.48824015        6.00000000
    52.77830169       64.56864608        6.00000000
    52.81993787       64.64905201        6.00000000
    52.86135186       64.72945794        6.00000000
    52.90254174       64.80986387        6.00000000
    52.94350555       64.89026981        6.00000000
    52.98424133       64.97067574        6.00000000
    53.02474709       65.05108167        6.00000000
    53.06502081       65.13148760        6.00000000
    53.10506046       65.21189353        6.00000000
    53.14486397       65.29229947        6.00000000
    53.18442926       65.37270540        6.00000000
    53.22375421       65.45311133        6.00000000
    53.26283670       65.53351726        6.00000000
    53.30167457       65.61392319        6.00000000
    53.34026563       65.69432912        6.00000000
    53.37860767       65.77473506        6.00000000
    53.41669846       65.85514099        6.00000000
    53.45453574       65.93554692        6.00000000
    53.49211720       66.01595285        6.00000000
    53.52944055       66.09635878        6.00000000
    53.56650344       66.17676471        6.00000000
    53.60330349       66.25717065        6.00000000
    53.63983830       66.33757658        6.00000000
    53.67610545       66.41798251        6.00000000
    53.71210249       66.49838844        6.00000000
    53.74782691       66.57879437        6.00000000
    53.78327621       66.65920031        6.00000000
    53.81844784       66.73960624        6.00000000
    53.85333922       66.82001217        6.00000000
    53.88794775       66.90041810        6.00000000
    53.92227077       66.98082403        6.00000000
    53.95630562       67.06122996        6.00000000
    53.99004959       67.14163590        6.00000000
    54.02349994       67.22204183        6.00000000
    54.05665390       67.30244776        6.00000000
    54.08950866       67.38285369        6.00000000
    54.12206138       67.46325962        6.00000000
    54.15430919       67.54366555        6.00000000
    54.18624916       67.62407149        6.00000000
    54.21787836       67.70447742        6.00000000
    54.24919379       67.78488335        6.00000000
    54.28019244       67.86528928        6.00000000
    54.31087124       67.94569521        6.00000000
    54.34122709       68.02610115        6.00000000
