#  Theta paroi en °  Angle Choc en °     Mach amont
     3.55502954       82.54971884        1.01000000
     3.56500016       82.55778814        1.01000000
     3.57484946       82.56585744        1.01000000
     3.58457992       82.57392675        1.01000000
     3.59419379       82.58199605        1.01000000
     3.60369338       82.59006535        1.01000000
     3.61308084       82.59813465        1.01000000
     3.62235835       82.60620395        1.01000000
     3.63152792       82.61427325        1.01000000
     3.64059155       82.62234255        1.01000000
     3.64955115       82.63041185        1.01000000
     3.65840862       82.63848115        1.01000000
     3.66716580       82.64655046        1.01000000
     3.67582439       82.65461976        1.01000000
     3.68438614       82.66268906        1.01000000
     3.69285268       82.67075836        1.01000000
     3.70122569       82.67882766        1.01000000
     3.70950668       82.68689696        1.01000000
     3.71769718       82.69496626        1.01000000
     3.72579870       82.70303556        1.01000000
     3.73381266       82.71110486        1.01000000
     3.74174048       82.71917417        1.01000000
     3.74958352       82.72724347        1.01000000
     3.75734307       82.73531277        1.01000000
     3.76502052       82.74338207        1.01000000
     3.77261704       82.75145137        1.01000000
     3.78013391       82.75952067        1.01000000
     3.78757228       82.76758997        1.01000000
     3.79493339       82.77565927        1.01000000
     3.80221832       82.78372858        1.01000000
     3.80942818       82.79179788        1.01000000
     3.81656408       82.79986718        1.01000000
     3.82362705       82.80793648        1.01000000
     3.83061815       82.81600578        1.01000000
     3.83753836       82.82407508        1.01000000
     3.84438866       82.83214438        1.01000000
     3.85117002       82.84021368        1.01000000
     3.85788341       82.84828298        1.01000000
     3.86452968       82.85635229        1.01000000
     3.87110978       82.86442159        1.01000000
     3.87762453       82.87249089        1.01000000
     3.88407484       82.88056019        1.01000000
     3.89046150       82.88862949        1.01000000
     3.89678534       82.89669879        1.01000000
     3.90304720       82.90476809        1.01000000
     3.90924780       82.91283739        1.01000000
     3.91538793       82.92090669        1.01000000
     3.92146834       82.92897600        1.01000000
     3.92748976       82.93704530        1.01000000
     3.93345289       82.94511460        1.01000000
     3.93935845       82.95318390        1.01000000
     3.94520712       82.96125320        1.01000000
     3.95099961       82.96932250        1.01000000
     3.95673652       82.97739180        1.01000000
     3.96241851       82.98546110        1.01000000
     3.96804626       82.99353041        1.01000000
     3.97362030       83.00159971        1.01000000
     3.97914136       83.00966901        1.01000000
     3.98460991       83.01773831        1.01000000
     3.99002662       83.02580761        1.01000000
     3.99539204       83.03387691        1.01000000
     4.00070670       83.04194621        1.01000000
     4.00597117       83.05001551        1.01000000
     4.01118602       83.05808481        1.01000000
     4.01635176       83.06615412        1.01000000
     4.02146890       83.07422342        1.01000000
     4.02653796       83.08229272        1.01000000
     4.03155943       83.09036202        1.01000000
     4.03653380       83.09843132        1.01000000
     4.04146158       83.10650062        1.01000000
     4.04634324       83.11456992        1.01000000
     4.05117923       83.12263922        1.01000000
     4.05596999       83.13070853        1.01000000
     4.06071598       83.13877783        1.01000000
     4.06541770       83.14684713        1.01000000
     4.07007549       83.15491643        1.01000000
     4.07468984       83.16298573        1.01000000
     4.07926114       83.17105503        1.01000000
     4.08378982       83.17912433        1.01000000
     4.08827625       83.18719363        1.01000000
     4.09272089       83.19526293        1.01000000
     4.09712406       83.20333224        1.01000000
     4.10148618       83.21140154        1.01000000
     4.10580765       83.21947084        1.01000000
     4.11008881       83.22754014        1.01000000
     4.11433001       83.23560944        1.01000000
     4.11853163       83.24367874        1.01000000
     4.12269403       83.25174804        1.01000000
     4.12681755       83.25981734        1.01000000
     4.13090254       83.26788664        1.01000000
     4.13494933       83.27595595        1.01000000
     4.13895826       83.28402525        1.01000000
     4.14292965       83.29209455        1.01000000
     4.14686382       83.30016385        1.01000000
     4.15076108       83.30823315        1.01000000
     4.15462174       83.31630245        1.01000000
     4.15844610       83.32437175        1.01000000
     4.16223450       83.33244105        1.01000000
     4.16598721       83.34051036        1.01000000
     4.16970449       83.34857966        1.01000000
     4.17338669       83.35664896        1.01000000
     4.17703406       83.36471826        1.01000000
     4.18064687       83.37278756        1.01000000
     4.18422543       83.38085686        1.01000000
     4.18776997       83.38892616        1.01000000
     4.19128080       83.39699546        1.01000000
     4.19475814       83.40506476        1.01000000
     4.19820226       83.41313407        1.01000000
     4.20161347       83.42120337        1.01000000
     4.20499194       83.42927267        1.01000000
     4.20833794       83.43734197        1.01000000
     4.21165178       83.44541127        1.01000000
     4.21493363       83.45348057        1.01000000
     4.21818375       83.46154987        1.01000000
     4.22140236       83.46961917        1.01000000
     4.22458970       83.47768847        1.01000000
     4.22774601       83.48575778        1.01000000
     4.23087152       83.49382708        1.01000000
     4.23396644       83.50189638        1.01000000
     4.23703098       83.50996568        1.01000000
     4.24006536       83.51803498        1.01000000
     4.24306981       83.52610428        1.01000000
     4.24604453       83.53417358        1.01000000
     4.24898972       83.54224288        1.01000000
     4.25190559       83.55031219        1.01000000
     4.25479233       83.55838149        1.01000000
     4.25765014       83.56645079        1.01000000
     4.26047921       83.57452009        1.01000000
     4.26327979       83.58258939        1.01000000
     4.26605202       83.59065869        1.01000000
     4.26879606       83.59872799        1.01000000
     4.27151218       83.60679729        1.01000000
     4.27420050       83.61486659        1.01000000
     4.27686120       83.62293590        1.01000000
     4.27949452       83.63100520        1.01000000
     4.28210054       83.63907450        1.01000000
     4.28467954       83.64714380        1.01000000
     4.28723160       83.65521310        1.01000000
     4.28975697       83.66328240        1.01000000
     4.29225575       83.67135170        1.01000000
     4.29472816       83.67942100        1.01000000
     4.29717432       83.68749031        1.01000000
     4.29959440       83.69555961        1.01000000
     4.30198860       83.70362891        1.01000000
     4.30435704       83.71169821        1.01000000
     4.30669986       83.71976751        1.01000000
     4.30901726       83.72783681        1.01000000
     4.31130938       83.73590611        1.01000000
     4.31357635       83.74397541        1.01000000
     4.31581832       83.75204471        1.01000000
     4.31803544       83.76011402        1.01000000
     4.32022786       83.76818332        1.01000000
     4.32239575       83.77625262        1.01000000
     4.32453922       83.78432192        1.01000000
     4.32665840       83.79239122        1.01000000
     4.32875345       83.80046052        1.01000000
     4.33082450       83.80852982        1.01000000
     4.33287168       83.81659912        1.01000000
     4.33489513       83.82466842        1.01000000
     4.33689497       83.83273773        1.01000000
     4.33887135       83.84080703        1.01000000
     4.34082438       83.84887633        1.01000000
     4.34275422       83.85694563        1.01000000
     4.34466096       83.86501493        1.01000000
     4.34654474       83.87308423        1.01000000
     4.34840566       83.88115353        1.01000000
     4.35024385       83.88922283        1.01000000
     4.35205948       83.89729214        1.01000000
     4.35385262       83.90536144        1.01000000
     4.35562338       83.91343074        1.01000000
     4.35737190       83.92150004        1.01000000
     4.35909830       83.92956934        1.01000000
     4.36080266       83.93763864        1.01000000
     4.36248513       83.94570794        1.01000000
     4.36414581       83.95377724        1.01000000
     4.36578478       83.96184654        1.01000000
     4.36740221       83.96991585        1.01000000
     4.36899813       83.97798515        1.01000000
     4.37057273       83.98605445        1.01000000
     4.37212603       83.99412375        1.01000000
     4.37365823       84.00219305        1.01000000
     4.37516933       84.01026235        1.01000000
     4.37665952       84.01833165        1.01000000
     4.37812884       84.02640095        1.01000000
     4.37957740       84.03447025        1.01000000
     4.38100535       84.04253956        1.01000000
     4.38241271       84.05060886        1.01000000
     4.38379963       84.05867816        1.01000000
     4.38516620       84.06674746        1.01000000
     4.38651250       84.07481676        1.01000000
     4.38783860       84.08288606        1.01000000
     4.38914466       84.09095536        1.01000000
     4.39043072       84.09902466        1.01000000
     4.39169688       84.10709397        1.01000000
     4.39294323       84.11516327        1.01000000
     4.39416985       84.12323257        1.01000000
     4.39537685       84.13130187        1.01000000
     4.39656431       84.13937117        1.01000000
     4.39773232       84.14744047        1.01000000
     4.39888095       84.15550977        1.01000000
     4.40001028       84.16357907        1.01000000
     4.40112041       84.17164837        1.01000000
     4.40221142       84.17971768        1.01000000
     4.40328339       84.18778698        1.01000000
     4.40433639       84.19585628        1.01000000
     4.40537052       84.20392558        1.01000000
     4.40638584       84.21199488        1.01000000
     4.40738243       84.22006418        1.01000000
     4.40836038       84.22813348        1.01000000
     4.40931976       84.23620278        1.01000000
     4.41026064       84.24427209        1.01000000
     4.41118313       84.25234139        1.01000000
     4.41208728       84.26041069        1.01000000
     4.41297314       84.26847999        1.01000000
     4.41384081       84.27654929        1.01000000
     4.41469034       84.28461859        1.01000000
     4.41552184       84.29268789        1.01000000
     4.41633536       84.30075719        1.01000000
     4.41713096       84.30882649        1.01000000
     4.41790870       84.31689580        1.01000000
     4.41866871       84.32496510        1.01000000
     4.41941100       84.33303440        1.01000000
     4.42013562       84.34110370        1.01000000
     4.42084272       84.34917300        1.01000000
     4.42153229       84.35724230        1.01000000
     4.42220442       84.36531160        1.01000000
     4.42285920       84.37338090        1.01000000
     4.42349664       84.38145020        1.01000000
     4.42411687       84.38951951        1.01000000
     4.42471988       84.39758881        1.01000000
     4.42530581       84.40565811        1.01000000
     4.42587465       84.41372741        1.01000000
     4.42642652       84.42179671        1.01000000
     4.42696142       84.42986601        1.01000000
     4.42747949       84.43793531        1.01000000
     4.42798069       84.44600461        1.01000000
     4.42846519       84.45407392        1.01000000
     4.42893296       84.46214322        1.01000000
     4.42938409       84.47021252        1.01000000
     4.42981865       84.47828182        1.01000000
     4.43023666       84.48635112        1.01000000
     4.43063822       84.49442042        1.01000000
     4.43102337       84.50248972        1.01000000
     4.43139214       84.51055902        1.01000000
     4.43174461       84.51862832        1.01000000
     4.43208085       84.52669763        1.01000000
     4.43240087       84.53476693        1.01000000
     4.43270474       84.54283623        1.01000000
     4.43299253       84.55090553        1.01000000
     4.43326430       84.55897483        1.01000000
     4.43352006       84.56704413        1.01000000
     4.43375989       84.57511343        1.01000000
     4.43398382       84.58318273        1.01000000
     4.43419191       84.59125203        1.01000000
     4.43438423       84.59932134        1.01000000
     4.43456082       84.60739064        1.01000000
     4.43472172       84.61545994        1.01000000
     4.43486698       84.62352924        1.01000000
     4.43499664       84.63159854        1.01000000
     4.43511076       84.63966784        1.01000000
     4.43520938       84.64773714        1.01000000
     4.43529255       84.65580644        1.01000000
     4.43536031       84.66387575        1.01000000
     4.43541271       84.67194505        1.01000000
     4.43544980       84.68001435        1.01000000
     4.43547162       84.68808365        1.01000000
     4.43547821       84.69615295        1.01000000
     4.43546962       84.70422225        1.01000000
     4.43544589       84.71229155        1.01000000
     4.43540706       84.72036085        1.01000000
     4.43535320       84.72843015        1.01000000
     4.43528433       84.73649946        1.01000000
     4.43520049       84.74456876        1.01000000
     4.43510172       84.75263806        1.01000000
     4.43498806       84.76070736        1.01000000
     4.43485955       84.76877666        1.01000000
     4.43471625       84.77684596        1.01000000
     4.43455820       84.78491526        1.01000000
     4.43438541       84.79298456        1.01000000
     4.43419793       84.80105387        1.01000000
     4.43399581       84.80912317        1.01000000
     4.43377910       84.81719247        1.01000000
     4.43354780       84.82526177        1.01000000
     4.43330196       84.83333107        1.01000000
     4.43304166       84.84140037        1.01000000
     4.43276689       84.84946967        1.01000000
     4.43247768       84.85753897        1.01000000
     4.43217413       84.86560827        1.01000000
     4.43185620       84.87367758        1.01000000
     4.43152397       84.88174688        1.01000000
     4.43117747       84.88981618        1.01000000
     4.43081671       84.89788548        1.01000000
     4.43044178       84.90595478        1.01000000
     4.43005263       84.91402408        1.01000000
     4.42964940       84.92209338        1.01000000
     4.42923201       84.93016268        1.01000000
     4.42880060       84.93823198        1.01000000
     4.42835511       84.94630129        1.01000000
     4.42789567       84.95437059        1.01000000
     4.42742220       84.96243989        1.01000000
     4.42693484       84.97050919        1.01000000
     4.42643354       84.97857849        1.01000000
     4.42591839       84.98664779        1.01000000
     4.42538938       84.99471709        1.01000000
     4.42484655       85.00278639        1.01000000
     4.42428997       85.01085570        1.01000000
     4.42371960       85.01892500        1.01000000
     4.42313552       85.02699430        1.01000000
     4.42253777       85.03506360        1.01000000
     4.42192633       85.04313290        1.01000000
     4.42130126       85.05120220        1.01000000
     4.42066262       85.05927150        1.01000000
     4.42001037       85.06734080        1.01000000
     4.41934457       85.07541010        1.01000000
     4.41866527       85.08347941        1.01000000
     4.41797248       85.09154871        1.01000000
     4.41726622       85.09961801        1.01000000
     4.41654651       85.10768731        1.01000000
     4.41581340       85.11575661        1.01000000
     4.41506692       85.12382591        1.01000000
     4.41430708       85.13189521        1.01000000
     4.41353391       85.13996451        1.01000000
     4.41274743       85.14803381        1.01000000
     4.41194767       85.15610312        1.01000000
     4.41113465       85.16417242        1.01000000
     4.41030842       85.17224172        1.01000000
     4.40946899       85.18031102        1.01000000
     4.40861638       85.18838032        1.01000000
     4.40775061       85.19644962        1.01000000
     4.40687172       85.20451892        1.01000000
     4.40597972       85.21258822        1.01000000
     4.40507463       85.22065753        1.01000000
     4.40415649       85.22872683        1.01000000
     4.40322532       85.23679613        1.01000000
     4.40228113       85.24486543        1.01000000
     4.40132395       85.25293473        1.01000000
     4.40035380       85.26100403        1.01000000
     4.39937071       85.26907333        1.01000000
     4.39837470       85.27714263        1.01000000
     4.39736578       85.28521193        1.01000000
     4.39634398       85.29328124        1.01000000
     4.39530933       85.30135054        1.01000000
     4.39426186       85.30941984        1.01000000
     4.39320156       85.31748914        1.01000000
     4.39212847       85.32555844        1.01000000
     4.39104260       85.33362774        1.01000000
     4.38994397       85.34169704        1.01000000
     4.38883259       85.34976634        1.01000000
     4.38770852       85.35783565        1.01000000
     4.38657176       85.36590495        1.01000000
     4.38542231       85.37397425        1.01000000
     4.38426020       85.38204355        1.01000000
     4.38308543       85.39011285        1.01000000
     4.38189809       85.39818215        1.01000000
     4.38069812       85.40625145        1.01000000
     4.37948556       85.41432075        1.01000000
     4.37826044       85.42239005        1.01000000
     4.37702279       85.43045936        1.01000000
     4.37577259       85.43852866        1.01000000
     4.37450987       85.44659796        1.01000000
     4.37323468       85.45466726        1.01000000
     4.37194699       85.46273656        1.01000000
     4.37064684       85.47080586        1.01000000
     4.36933426       85.47887516        1.01000000
     4.36800921       85.48694446        1.01000000
     4.36667180       85.49501376        1.01000000
     4.36532196       85.50308307        1.01000000
     4.36395974       85.51115237        1.01000000
     4.36258517       85.51922167        1.01000000
     4.36119821       85.52729097        1.01000000
     4.35979896       85.53536027        1.01000000
     4.35838735       85.54342957        1.01000000
     4.35696347       85.55149887        1.01000000
     4.35552726       85.55956817        1.01000000
     4.35407881       85.56763748        1.01000000
     4.35261806       85.57570678        1.01000000
     4.35114509       85.58377608        1.01000000
     4.34965986       85.59184538        1.01000000
     4.34816242       85.59991468        1.01000000
     4.34665277       85.60798398        1.01000000
     4.34513091       85.61605328        1.01000000
     4.34359689       85.62412258        1.01000000
     4.34205067       85.63219188        1.01000000
     4.34049232       85.64026119        1.01000000
     4.33892182       85.64833049        1.01000000
     4.33733915       85.65639979        1.01000000
     4.33574440       85.66446909        1.01000000
     4.33413753       85.67253839        1.01000000
     4.33251853       85.68060769        1.01000000
     4.33088748       85.68867699        1.01000000
     4.32924435       85.69674629        1.01000000
     4.32758914       85.70481559        1.01000000
     4.32592186       85.71288490        1.01000000
     4.32424258       85.72095420        1.01000000
     4.32255125       85.72902350        1.01000000
     4.32084788       85.73709280        1.01000000
     4.31913249       85.74516210        1.01000000
     4.31740513       85.75323140        1.01000000
     4.31566577       85.76130070        1.01000000
     4.31391442       85.76937000        1.01000000
     4.31215109       85.77743931        1.01000000
     4.31037579       85.78550861        1.01000000
     4.30858853       85.79357791        1.01000000
     4.30678934       85.80164721        1.01000000
     4.30497822       85.80971651        1.01000000
     4.30315516       85.81778581        1.01000000
     4.30132017       85.82585511        1.01000000
     4.29947327       85.83392441        1.01000000
     4.29761446       85.84199371        1.01000000
     4.29574376       85.85006302        1.01000000
     4.29386116       85.85813232        1.01000000
     4.29196668       85.86620162        1.01000000
     4.29006032       85.87427092        1.01000000
     4.28814210       85.88234022        1.01000000
     4.28621201       85.89040952        1.01000000
     4.28427007       85.89847882        1.01000000
     4.28231628       85.90654812        1.01000000
     4.28035065       85.91461743        1.01000000
     4.27837318       85.92268673        1.01000000
     4.27638389       85.93075603        1.01000000
     4.27438276       85.93882533        1.01000000
     4.27236982       85.94689463        1.01000000
     4.27034506       85.95496393        1.01000000
     4.26830849       85.96303323        1.01000000
     4.26626012       85.97110253        1.01000000
     4.26419994       85.97917183        1.01000000
     4.26212799       85.98724114        1.01000000
     4.26004426       85.99531044        1.01000000
     4.25794873       86.00337974        1.01000000
     4.25584142       86.01144904        1.01000000
     4.25372232       86.01951834        1.01000000
     4.25159144       86.02758764        1.01000000
     4.24944884       86.03565694        1.01000000
     4.24729445       86.04372624        1.01000000
     4.24512830       86.05179554        1.01000000
     4.24295037       86.05986485        1.01000000
     4.24076071       86.06793415        1.01000000
     4.23855930       86.07600345        1.01000000
     4.23634613       86.08407275        1.01000000
     4.23412119       86.09214205        1.01000000
     4.23188456       86.10021135        1.01000000
     4.22963616       86.10828065        1.01000000
     4.22737599       86.11634995        1.01000000
     4.22510413       86.12441926        1.01000000
     4.22282052       86.13248856        1.01000000
     4.22052514       86.14055786        1.01000000
     4.21821808       86.14862716        1.01000000
     4.21589925       86.15669646        1.01000000
     4.21356870       86.16476576        1.01000000
     4.21122643       86.17283506        1.01000000
     4.20887239       86.18090436        1.01000000
     4.20650667       86.18897366        1.01000000
     4.20412918       86.19704297        1.01000000
     4.20174000       86.20511227        1.01000000
     4.19933905       86.21318157        1.01000000
     4.19692640       86.22125087        1.01000000
     4.19450200       86.22932017        1.01000000
     4.19206589       86.23738947        1.01000000
     4.18961803       86.24545877        1.01000000
     4.18715845       86.25352807        1.01000000
     4.18468711       86.26159737        1.01000000
     4.18220408       86.26966668        1.01000000
     4.17970926       86.27773598        1.01000000
     4.17720276       86.28580528        1.01000000
     4.17468448       86.29387458        1.01000000
     4.17215447       86.30194388        1.01000000
     4.16961272       86.31001318        1.01000000
     4.16705919       86.31808248        1.01000000
     4.16449397       86.32615178        1.01000000
     4.16191696       86.33422109        1.01000000
     4.15932818       86.34229039        1.01000000
     4.15672769       86.35035969        1.01000000
     4.15411542       86.35842899        1.01000000
     4.15149135       86.36649829        1.01000000
     4.14885557       86.37456759        1.01000000
     4.14620800       86.38263689        1.01000000
     4.14354863       86.39070619        1.01000000
     4.14087749       86.39877549        1.01000000
     4.13819459       86.40684480        1.01000000
     4.13549988       86.41491410        1.01000000
     4.13279337       86.42298340        1.01000000
     4.13007506       86.43105270        1.01000000
     4.12734498       86.43912200        1.01000000
     4.12460308       86.44719130        1.01000000
     4.12184935       86.45526060        1.01000000
     4.11908381       86.46332990        1.01000000
     4.11630643       86.47139921        1.01000000
     4.11351722       86.47946851        1.01000000
     4.11071620       86.48753781        1.01000000
     4.10790333       86.49560711        1.01000000
     4.10507860       86.50367641        1.01000000
     4.10224201       86.51174571        1.01000000
     4.09939356       86.51981501        1.01000000
     4.09653324       86.52788431        1.01000000
     4.09366104       86.53595361        1.01000000
     4.09077695       86.54402292        1.01000000
     4.08788097       86.55209222        1.01000000
     4.08497308       86.56016152        1.01000000
     4.08205329       86.56823082        1.01000000
     4.07912159       86.57630012        1.01000000
     4.07617795       86.58436942        1.01000000
     4.07322238       86.59243872        1.01000000
     4.07025487       86.60050802        1.01000000
     4.06727541       86.60857732        1.01000000
     4.06428399       86.61664663        1.01000000
     4.06128059       86.62471593        1.01000000
     4.05826521       86.63278523        1.01000000
     4.05523783       86.64085453        1.01000000
     4.05219846       86.64892383        1.01000000
     4.04914706       86.65699313        1.01000000
     4.04608365       86.66506243        1.01000000
     4.04300822       86.67313173        1.01000000
     4.03992075       86.68120104        1.01000000
     4.03682122       86.68927034        1.01000000
     4.03370961       86.69733964        1.01000000
     4.03058592       86.70540894        1.01000000
     4.02745014       86.71347824        1.01000000
     4.02430229       86.72154754        1.01000000
     4.02114231       86.72961684        1.01000000
     4.01797020       86.73768614        1.01000000
     4.01478593       86.74575544        1.01000000
     4.01158956       86.75382475        1.01000000
     4.00838100       86.76189405        1.01000000
     4.00516025       86.76996335        1.01000000
     4.00192732       86.77803265        1.01000000
     3.99868220       86.78610195        1.01000000
     3.99542485       86.79417125        1.01000000
     3.99215525       86.80224055        1.01000000
     3.98887344       86.81030985        1.01000000
     3.98557934       86.81837915        1.01000000
     3.98227297       86.82644846        1.01000000
     3.97895433       86.83451776        1.01000000
     3.97562334       86.84258706        1.01000000
     3.97228008       86.85065636        1.01000000
     3.96892445       86.85872566        1.01000000
     3.96555648       86.86679496        1.01000000
     3.96217614       86.87486426        1.01000000
     3.95878340       86.88293356        1.01000000
     3.95537828       86.89100287        1.01000000
     3.95196072       86.89907217        1.01000000
     3.94853075       86.90714147        1.01000000
     3.94508829       86.91521077        1.01000000
     3.94163339       86.92328007        1.01000000
     3.93816598       86.93134937        1.01000000
     3.93468608       86.93941867        1.01000000
     3.93119364       86.94748797        1.01000000
     3.92768865       86.95555727        1.01000000
     3.92417113       86.96362658        1.01000000
     3.92064098       86.97169588        1.01000000
     3.91709828       86.97976518        1.01000000
     3.91354293       86.98783448        1.01000000
     3.90997492       86.99590378        1.01000000
     3.90639429       87.00397308        1.01000000
     3.90280096       87.01204238        1.01000000
     3.89919491       87.02011168        1.01000000
     3.89557617       87.02818099        1.01000000
     3.89194467       87.03625029        1.01000000
     3.88830038       87.04431959        1.01000000
     3.88464335       87.05238889        1.01000000
     3.88097349       87.06045819        1.01000000
     3.87729078       87.06852749        1.01000000
     3.87359521       87.07659679        1.01000000
     3.86988680       87.08466609        1.01000000
     3.86616548       87.09273539        1.01000000
     3.86243123       87.10080470        1.01000000
     3.85868402       87.10887400        1.01000000
     3.85492383       87.11694330        1.01000000
     3.85115067       87.12501260        1.01000000
     3.84736450       87.13308190        1.01000000
     3.84356527       87.14115120        1.01000000
     3.83975296       87.14922050        1.01000000
     3.83592756       87.15728980        1.01000000
     3.83208903       87.16535910        1.01000000
     3.82823735       87.17342841        1.01000000
     3.82437250       87.18149771        1.01000000
     3.82049445       87.18956701        1.01000000
     3.81660317       87.19763631        1.01000000
     3.81269863       87.20570561        1.01000000
     3.80878082       87.21377491        1.01000000
     3.80484969       87.22184421        1.01000000
     3.80090523       87.22991351        1.01000000
     3.79694740       87.23798282        1.01000000
     3.79297617       87.24605212        1.01000000
     3.78899152       87.25412142        1.01000000
     3.78499341       87.26219072        1.01000000
     3.78098182       87.27026002        1.01000000
     3.77695671       87.27832932        1.01000000
     3.77291805       87.28639862        1.01000000
     3.76886581       87.29446792        1.01000000
     3.76479995       87.30253722        1.01000000
     3.76072045       87.31060653        1.01000000
     3.75662727       87.31867583        1.01000000
     3.75252042       87.32674513        1.01000000
     3.74839982       87.33481443        1.01000000
     3.74426544       87.34288373        1.01000000
     3.74011724       87.35095303        1.01000000
     3.73595520       87.35902233        1.01000000
     3.73177933       87.36709163        1.01000000
     3.72758952       87.37516093        1.01000000
     3.72338576       87.38323024        1.01000000
     3.71916803       87.39129954        1.01000000
     3.71493630       87.39936884        1.01000000
     3.71069050       87.40743814        1.01000000
     3.70643061       87.41550744        1.01000000
     3.70215663       87.42357674        1.01000000
     3.69786845       87.43164604        1.01000000
     3.69356608       87.43971534        1.01000000
     3.68924949       87.44778465        1.01000000
     3.68491858       87.45585395        1.01000000
     3.68057341       87.46392325        1.01000000
     3.67621385       87.47199255        1.01000000
     3.67183991       87.48006185        1.01000000
     3.66745153       87.48813115        1.01000000
     3.66304866       87.49620045        1.01000000
     3.65863130       87.50426975        1.01000000
     3.65419935       87.51233905        1.01000000
     3.64975283       87.52040836        1.01000000
     3.64529164       87.52847766        1.01000000
     3.64081577       87.53654696        1.01000000
     3.63632518       87.54461626        1.01000000
     3.63181979       87.55268556        1.01000000
     3.62729961       87.56075486        1.01000000
     3.62276453       87.56882416        1.01000000
     3.61821458       87.57689346        1.01000000
     3.61364966       87.58496277        1.01000000
     3.60906970       87.59303207        1.01000000
     3.60447475       87.60110137        1.01000000
     3.59986468       87.60917067        1.01000000
     3.59523943       87.61723997        1.01000000
     3.59059904       87.62530927        1.01000000
     3.58594339       87.63337857        1.01000000
     3.58127243       87.64144787        1.01000000
     3.57658613       87.64951717        1.01000000
     3.57188446       87.65758648        1.01000000
     3.56716734       87.66565578        1.01000000
     3.56243471       87.67372508        1.01000000
     3.55768652       87.68179438        1.01000000
     3.55292273       87.68986368        1.01000000
     3.54814332       87.69793298        1.01000000
     3.54334819       87.70600228        1.01000000
     3.53853728       87.71407158        1.01000000
     3.53371056       87.72214088        1.01000000
     3.52886796       87.73021019        1.01000000
     3.52400942       87.73827949        1.01000000
     3.51913490       87.74634879        1.01000000
     3.51424432       87.75441809        1.01000000
     3.50933765       87.76248739        1.01000000
     3.50441481       87.77055669        1.01000000
     3.49947575       87.77862599        1.01000000
     3.49452041       87.78669529        1.01000000
     3.48954873       87.79476460        1.01000000
