#  Theta paroi en °         Kp           Mach amont
    37.77674464        0.84399560        3.20000000
    37.83448356        0.84617484        3.20000000
    37.89215558        0.84835346        3.20000000
    37.94976051        0.85053144        3.20000000
    38.00729816        0.85270878        3.20000000
    38.06476833        0.85488545        3.20000000
    38.12217082        0.85706146        3.20000000
    38.17950542        0.85923677        3.20000000
    38.23677195        0.86141138        3.20000000
    38.29397018        0.86358527        3.20000000
    38.35109991        0.86575843        3.20000000
    38.40816094        0.86793086        3.20000000
    38.46515304        0.87010252        3.20000000
    38.52207601        0.87227341        3.20000000
    38.57892963        0.87444352        3.20000000
    38.63571367        0.87661283        3.20000000
    38.69242793        0.87878133        3.20000000
    38.74907216        0.88094900        3.20000000
    38.80564615        0.88311584        3.20000000
    38.86214967        0.88528182        3.20000000
    38.91858249        0.88744694        3.20000000
    38.97494438        0.88961117        3.20000000
    39.03123509        0.89177452        3.20000000
    39.08745440        0.89393695        3.20000000
    39.14360205        0.89609847        3.20000000
    39.19967782        0.89825905        3.20000000
    39.25568145        0.90041868        3.20000000
    39.31161270        0.90257736        3.20000000
    39.36747131        0.90473505        3.20000000
    39.42325704        0.90689176        3.20000000
    39.47896963        0.90904747        3.20000000
    39.53460882        0.91120216        3.20000000
    39.59017436        0.91335583        3.20000000
    39.64566598        0.91550845        3.20000000
    39.70108341        0.91766001        3.20000000
    39.75642639        0.91981050        3.20000000
    39.81169466        0.92195992        3.20000000
    39.86688793        0.92410823        3.20000000
    39.92200593        0.92625543        3.20000000
    39.97704840        0.92840151        3.20000000
    40.03201503        0.93054645        3.20000000
    40.08690556        0.93269024        3.20000000
    40.14171970        0.93483287        3.20000000
    40.19645715        0.93697432        3.20000000
    40.25111764        0.93911458        3.20000000
    40.30570086        0.94125363        3.20000000
    40.36020652        0.94339146        3.20000000
    40.41463433        0.94552806        3.20000000
    40.46898397        0.94766342        3.20000000
    40.52325516        0.94979752        3.20000000
    40.57744756        0.95193034        3.20000000
    40.63156090        0.95406188        3.20000000
    40.68559483        0.95619212        3.20000000
    40.73954906        0.95832105        3.20000000
    40.79342326        0.96044865        3.20000000
    40.84721712        0.96257491        3.20000000
    40.90093030        0.96469981        3.20000000
    40.95456249        0.96682336        3.20000000
    41.00811335        0.96894552        3.20000000
    41.06158255        0.97106629        3.20000000
    41.11496975        0.97318565        3.20000000
    41.16827462        0.97530359        3.20000000
    41.22149682        0.97742010        3.20000000
    41.27463599        0.97953516        3.20000000
    41.32769180        0.98164876        3.20000000
    41.38066389        0.98376089        3.20000000
    41.43355190        0.98587153        3.20000000
    41.48635549        0.98798067        3.20000000
    41.53907429        0.99008829        3.20000000
    41.59170793        0.99219439        3.20000000
    41.64425606        0.99429895        3.20000000
    41.69671830        0.99640196        3.20000000
    41.74909428        0.99850340        3.20000000
    41.80138362        1.00060326        3.20000000
    41.85358595        1.00270152        3.20000000
    41.90570088        1.00479818        3.20000000
    41.95772802        1.00689322        3.20000000
    42.00966700        1.00898663        3.20000000
    42.06151740        1.01107839        3.20000000
    42.11327885        1.01316849        3.20000000
    42.16495093        1.01525691        3.20000000
    42.21653326        1.01734365        3.20000000
    42.26802541        1.01942869        3.20000000
    42.31942698        1.02151202        3.20000000
    42.37073756        1.02359362        3.20000000
    42.42195674        1.02567348        3.20000000
    42.47308408        1.02775160        3.20000000
    42.52411917        1.02982794        3.20000000
    42.57506158        1.03190251        3.20000000
    42.62591088        1.03397528        3.20000000
    42.67666663        1.03604625        3.20000000
    42.72732839        1.03811540        3.20000000
    42.77789573        1.04018272        3.20000000
    42.82836819        1.04224820        3.20000000
    42.87874533        1.04431182        3.20000000
    42.92902669        1.04637357        3.20000000
    42.97921182        1.04843343        3.20000000
    43.02930025        1.05049140        3.20000000
    43.07929152        1.05254746        3.20000000
    43.12918515        1.05460159        3.20000000
    43.17898068        1.05665379        3.20000000
    43.22867763        1.05870404        3.20000000
    43.27827552        1.06075233        3.20000000
    43.32777386        1.06279865        3.20000000
    43.37717216        1.06484297        3.20000000
    43.42646992        1.06688530        3.20000000
    43.47566666        1.06892561        3.20000000
    43.52476186        1.07096389        3.20000000
    43.57375503        1.07300013        3.20000000
    43.62264564        1.07503432        3.20000000
    43.67143319        1.07706645        3.20000000
    43.72011715        1.07909649        3.20000000
    43.76869701        1.08112445        3.20000000
    43.81717223        1.08315030        3.20000000
    43.86554228        1.08517403        3.20000000
    43.91380662        1.08719563        3.20000000
    43.96196472        1.08921509        3.20000000
    44.01001602        1.09123239        3.20000000
    44.05795997        1.09324752        3.20000000
    44.10579602        1.09526047        3.20000000
    44.15352361        1.09727122        3.20000000
    44.20114217        1.09927977        3.20000000
    44.24865113        1.10128610        3.20000000
    44.29604991        1.10329019        3.20000000
    44.34333795        1.10529204        3.20000000
    44.39051465        1.10729163        3.20000000
    44.43757942        1.10928895        3.20000000
    44.48453167        1.11128398        3.20000000
    44.53137080        1.11327671        3.20000000
    44.57809620        1.11526714        3.20000000
    44.62470727        1.11725524        3.20000000
    44.67120338        1.11924101        3.20000000
    44.71758392        1.12122443        3.20000000
    44.76384827        1.12320549        3.20000000
    44.80999578        1.12518417        3.20000000
    44.85602583        1.12716047        3.20000000
    44.90193777        1.12913437        3.20000000
    44.94773096        1.13110586        3.20000000
    44.99340474        1.13307493        3.20000000
    45.03895846        1.13504155        3.20000000
    45.08439144        1.13700573        3.20000000
    45.12970303        1.13896745        3.20000000
    45.17489254        1.14092669        3.20000000
    45.21995929        1.14288345        3.20000000
    45.26490260        1.14483770        3.20000000
    45.30972177        1.14678945        3.20000000
    45.35441611        1.14873866        3.20000000
    45.39898491        1.15068535        3.20000000
    45.44342745        1.15262948        3.20000000
    45.48774302        1.15457105        3.20000000
    45.53193091        1.15651004        3.20000000
    45.57599037        1.15844645        3.20000000
    45.61992067        1.16038026        3.20000000
    45.66372107        1.16231145        3.20000000
    45.70739083        1.16424002        3.20000000
    45.75092918        1.16616596        3.20000000
    45.79433536        1.16808924        3.20000000
    45.83760861        1.17000986        3.20000000
    45.88074815        1.17192781        3.20000000
    45.92375320        1.17384307        3.20000000
    45.96662297        1.17575563        3.20000000
    46.00935667        1.17766549        3.20000000
    46.05195349        1.17957261        3.20000000
    46.09441263        1.18147701        3.20000000
    46.13673327        1.18337865        3.20000000
    46.17891458        1.18527753        3.20000000
    46.22095573        1.18717364        3.20000000
    46.26285589        1.18906697        3.20000000
    46.30461422        1.19095750        3.20000000
    46.34622985        1.19284521        3.20000000
    46.38770193        1.19473011        3.20000000
    46.42902959        1.19661217        3.20000000
    46.47021196        1.19849139        3.20000000
    46.51124816        1.20036774        3.20000000
    46.55213728        1.20224123        3.20000000
    46.59287845        1.20411184        3.20000000
    46.63347073        1.20597954        3.20000000
    46.67391324        1.20784435        3.20000000
    46.71420503        1.20970623        3.20000000
    46.75434519        1.21156518        3.20000000
    46.79433276        1.21342119        3.20000000
    46.83416682        1.21527424        3.20000000
    46.87384639        1.21712432        3.20000000
    46.91337051        1.21897143        3.20000000
    46.95273822        1.22081554        3.20000000
    46.99194853        1.22265665        3.20000000
    47.03100045        1.22449475        3.20000000
    47.06989298        1.22632981        3.20000000
    47.10862512        1.22816184        3.20000000
    47.14719584        1.22999081        3.20000000
    47.18560413        1.23181672        3.20000000
    47.22384894        1.23363956        3.20000000
    47.26192923        1.23545930        3.20000000
    47.29984395        1.23727595        3.20000000
    47.33759203        1.23908949        3.20000000
    47.37517241        1.24089990        3.20000000
    47.41258399        1.24270718        3.20000000
    47.44982569        1.24451131        3.20000000
    47.48689640        1.24631228        3.20000000
    47.52379502        1.24811008        3.20000000
    47.56052041        1.24990470        3.20000000
    47.59707145        1.25169612        3.20000000
    47.63344699        1.25348434        3.20000000
    47.66964588        1.25526934        3.20000000
    47.70566696        1.25705111        3.20000000
    47.74150905        1.25882964        3.20000000
    47.77717097        1.26060491        3.20000000
    47.81265151        1.26237692        3.20000000
    47.84794948        1.26414565        3.20000000
    47.88306365        1.26591110        3.20000000
    47.91799280        1.26767324        3.20000000
    47.95273569        1.26943207        3.20000000
    47.98729105        1.27118758        3.20000000
    48.02165764        1.27293975        3.20000000
    48.05583417        1.27468858        3.20000000
    48.08981935        1.27643405        3.20000000
    48.12361189        1.27817614        3.20000000
    48.15721048        1.27991486        3.20000000
    48.19061379        1.28165018        3.20000000
    48.22382049        1.28338210        3.20000000
    48.25682923        1.28511060        3.20000000
    48.28963864        1.28683567        3.20000000
    48.32224736        1.28855730        3.20000000
    48.35465400        1.29027548        3.20000000
    48.38685715        1.29199020        3.20000000
    48.41885542        1.29370144        3.20000000
    48.45064736        1.29540920        3.20000000
    48.48223155        1.29711346        3.20000000
    48.51360652        1.29881421        3.20000000
    48.54477082        1.30051144        3.20000000
    48.57572295        1.30220514        3.20000000
    48.60646144        1.30389530        3.20000000
    48.63698477        1.30558190        3.20000000
    48.66729141        1.30726493        3.20000000
    48.69737983        1.30894439        3.20000000
    48.72724848        1.31062026        3.20000000
    48.75689578        1.31229253        3.20000000
    48.78632017        1.31396119        3.20000000
    48.81552004        1.31562622        3.20000000
    48.84449378        1.31728762        3.20000000
    48.87323975        1.31894538        3.20000000
    48.90175633        1.32059948        3.20000000
    48.93004185        1.32224990        3.20000000
    48.95809463        1.32389665        3.20000000
    48.98591298        1.32553971        3.20000000
    49.01349520        1.32717907        3.20000000
    49.04083956        1.32881471        3.20000000
    49.06794432        1.33044663        3.20000000
    49.09480772        1.33207481        3.20000000
    49.12142799        1.33369925        3.20000000
    49.14780333        1.33531993        3.20000000
    49.17393194        1.33693683        3.20000000
    49.19981199        1.33854996        3.20000000
    49.22544163        1.34015929        3.20000000
    49.25081900        1.34176482        3.20000000
    49.27594222        1.34336654        3.20000000
    49.30080939        1.34496443        3.20000000
    49.32541858        1.34655848        3.20000000
    49.34976787        1.34814869        3.20000000
    49.37385529        1.34973503        3.20000000
    49.39767887        1.35131751        3.20000000
    49.42123661        1.35289610        3.20000000
    49.44452650        1.35447080        3.20000000
    49.46754650        1.35604160        3.20000000
    49.49029456        1.35760848        3.20000000
    49.51276860        1.35917144        3.20000000
    49.53496651        1.36073046        3.20000000
    49.55688620        1.36228553        3.20000000
    49.57852550        1.36383664        3.20000000
    49.59988228        1.36538378        3.20000000
    49.62095433        1.36692694        3.20000000
    49.64173947        1.36846610        3.20000000
    49.66223545        1.37000127        3.20000000
    49.68244004        1.37153241        3.20000000
    49.70235096        1.37305953        3.20000000
    49.72196592        1.37458262        3.20000000
    49.74128259        1.37610166        3.20000000
    49.76029864        1.37761663        3.20000000
    49.77901171        1.37912754        3.20000000
    49.79741940        1.38063437        3.20000000
    49.81551930        1.38213710        3.20000000
    49.83330897        1.38363573        3.20000000
    49.85078595        1.38513025        3.20000000
    49.86794775        1.38662064        3.20000000
    49.88479186        1.38810690        3.20000000
    49.90131574        1.38958900        3.20000000
    49.91751682        1.39106695        3.20000000
    49.93339251        1.39254073        3.20000000
    49.94894019        1.39401033        3.20000000
    49.96415722        1.39547574        3.20000000
    49.97904092        1.39693694        3.20000000
    49.99358859        1.39839393        3.20000000
    50.00779751        1.39984670        3.20000000
    50.02166491        1.40129523        3.20000000
    50.03518801        1.40273951        3.20000000
    50.04836400        1.40417954        3.20000000
    50.06119004        1.40561529        3.20000000
    50.07366323        1.40704677        3.20000000
    50.08578070        1.40847396        3.20000000
    50.09753949        1.40989684        3.20000000
    50.10893665        1.41131541        3.20000000
    50.11996918        1.41272966        3.20000000
    50.13063405        1.41413957        3.20000000
    50.14092820        1.41554513        3.20000000
    50.15084854        1.41694634        3.20000000
    50.16039195        1.41834318        3.20000000
    50.16955527        1.41973564        3.20000000
    50.17833530        1.42112370        3.20000000
    50.18672883        1.42250737        3.20000000
    50.19473260        1.42388662        3.20000000
    50.20234330        1.42526145        3.20000000
    50.20955762        1.42663184        3.20000000
    50.21637218        1.42799779        3.20000000
