#  Theta paroi en °  Inverse Mach Paroi  Mach amont
    32.00753424        0.45161388        3.20000000
    32.07104809        0.45065264        3.20000000
    32.13450421        0.44968884        3.20000000
    32.19790260        0.44872247        3.20000000
    32.26124325        0.44775351        3.20000000
    32.32452617        0.44678197        3.20000000
    32.38775133        0.44580781        3.20000000
    32.45091872        0.44483105        3.20000000
    32.51402834        0.44385166        3.20000000
    32.57708015        0.44286964        3.20000000
    32.64007416        0.44188498        3.20000000
    32.70301033        0.44089767        3.20000000
    32.76588864        0.43990770        3.20000000
    32.82870907        0.43891505        3.20000000
    32.89147159        0.43791972        3.20000000
    32.95417618        0.43692170        3.20000000
    33.01682280        0.43592098        3.20000000
    33.07941142        0.43491754        3.20000000
    33.14194202        0.43391138        3.20000000
    33.20441454        0.43290249        3.20000000
    33.26682895        0.43189085        3.20000000
    33.32918522        0.43087646        3.20000000
    33.39148330        0.42985930        3.20000000
    33.45372315        0.42883937        3.20000000
    33.51590471        0.42781665        3.20000000
    33.57802795        0.42679113        3.20000000
    33.64009281        0.42576281        3.20000000
    33.70209924        0.42473167        3.20000000
    33.76404719        0.42369770        3.20000000
    33.82593660        0.42266088        3.20000000
    33.88776741        0.42162122        3.20000000
    33.94953957        0.42057869        3.20000000
    34.01125300        0.41953329        3.20000000
    34.07290766        0.41848501        3.20000000
    34.13450347        0.41743383        3.20000000
    34.19604037        0.41637974        3.20000000
    34.25751828        0.41532273        3.20000000
    34.31893714        0.41426279        3.20000000
    34.38029687        0.41319991        3.20000000
    34.44159739        0.41213408        3.20000000
    34.50283864        0.41106528        3.20000000
    34.56402053        0.40999350        3.20000000
    34.62514298        0.40891874        3.20000000
    34.68620590        0.40784097        3.20000000
    34.74720922        0.40676020        3.20000000
    34.80815285        0.40567639        3.20000000
    34.86903669        0.40458956        3.20000000
    34.92986066        0.40349967        3.20000000
    34.99062467        0.40240672        3.20000000
    35.05132861        0.40131070        3.20000000
    35.11197240        0.40021160        3.20000000
    35.17255594        0.39910939        3.20000000
    35.23307912        0.39800408        3.20000000
    35.29354186        0.39689565        3.20000000
    35.35394403        0.39578407        3.20000000
    35.41428553        0.39466936        3.20000000
    35.47456626        0.39355148        3.20000000
    35.53478611        0.39243042        3.20000000
    35.59494496        0.39130619        3.20000000
    35.65504271        0.39017875        3.20000000
    35.71507924        0.38904810        3.20000000
    35.77505442        0.38791422        3.20000000
    35.83496814        0.38677711        3.20000000
    35.89482029        0.38563674        3.20000000
    35.95461073        0.38449311        3.20000000
    36.01433934        0.38334620        3.20000000
    36.07400599        0.38219600        3.20000000
    36.13361056        0.38104249        3.20000000
    36.19315291        0.37988567        3.20000000
    36.25263290        0.37872551        3.20000000
    36.31205042        0.37756200        3.20000000
    36.37140531        0.37639514        3.20000000
    36.43069744        0.37522489        3.20000000
    36.48992667        0.37405126        3.20000000
    36.54909285        0.37287423        3.20000000
    36.60819584        0.37169378        3.20000000
    36.66723550        0.37050990        3.20000000
    36.72621167        0.36932258        3.20000000
    36.78512421        0.36813179        3.20000000
    36.84397295        0.36693753        3.20000000
    36.90275775        0.36573978        3.20000000
    36.96147845        0.36453853        3.20000000
    37.02013488        0.36333376        3.20000000
    37.07872689        0.36212545        3.20000000
    37.13725432        0.36091360        3.20000000
    37.19571700        0.35969818        3.20000000
    37.25411476        0.35847918        3.20000000
    37.31244743        0.35725659        3.20000000
    37.37071484        0.35603039        3.20000000
    37.42891682        0.35480057        3.20000000
    37.48705319        0.35356710        3.20000000
    37.54512378        0.35232998        3.20000000
    37.60312840        0.35108919        3.20000000
    37.66106687        0.34984471        3.20000000
    37.71893901        0.34859653        3.20000000
    37.77674464        0.34734463        3.20000000
    37.83448356        0.34608900        3.20000000
    37.89215558        0.34482961        3.20000000
    37.94976051        0.34356645        3.20000000
    38.00729816        0.34229952        3.20000000
    38.06476833        0.34102878        3.20000000
    38.12217082        0.33975422        3.20000000
    38.17950542        0.33847583        3.20000000
    38.23677195        0.33719359        3.20000000
    38.29397018        0.33590749        3.20000000
    38.35109991        0.33461750        3.20000000
    38.40816094        0.33332361        3.20000000
    38.46515304        0.33202580        3.20000000
    38.52207601        0.33072405        3.20000000
    38.57892963        0.32941835        3.20000000
    38.63571367        0.32810868        3.20000000
    38.69242793        0.32679503        3.20000000
    38.74907216        0.32547737        3.20000000
    38.80564615        0.32415568        3.20000000
    38.86214967        0.32282995        3.20000000
    38.91858249        0.32150017        3.20000000
    38.97494438        0.32016630        3.20000000
    39.03123509        0.31882835        3.20000000
    39.08745440        0.31748627        3.20000000
    39.14360205        0.31614007        3.20000000
    39.19967782        0.31478971        3.20000000
    39.25568145        0.31343519        3.20000000
    39.31161270        0.31207648        3.20000000
    39.36747131        0.31071356        3.20000000
    39.42325704        0.30934641        3.20000000
    39.47896963        0.30797502        3.20000000
    39.53460882        0.30659936        3.20000000
    39.59017436        0.30521942        3.20000000
    39.64566598        0.30383518        3.20000000
    39.70108341        0.30244661        3.20000000
    39.75642639        0.30105370        3.20000000
    39.81169466        0.29965643        3.20000000
    39.86688793        0.29825477        3.20000000
    39.92200593        0.29684872        3.20000000
    39.97704840        0.29543824        3.20000000
    40.03201503        0.29402331        3.20000000
    40.08690556        0.29260393        3.20000000
    40.14171970        0.29118006        3.20000000
    40.19645715        0.28975168        3.20000000
    40.25111764        0.28831878        3.20000000
    40.30570086        0.28688133        3.20000000
    40.36020652        0.28543932        3.20000000
    40.41463433        0.28399271        3.20000000
    40.46898397        0.28254150        3.20000000
    40.52325516        0.28108565        3.20000000
    40.57744756        0.27962515        3.20000000
    40.63156090        0.27815998        3.20000000
    40.68559483        0.27669010        3.20000000
    40.73954906        0.27521551        3.20000000
    40.79342326        0.27373618        3.20000000
    40.84721712        0.27225208        3.20000000
    40.90093030        0.27076320        3.20000000
    40.95456249        0.26926951        3.20000000
    41.00811335        0.26777099        3.20000000
    41.06158255        0.26626761        3.20000000
    41.11496975        0.26475936        3.20000000
    41.16827462        0.26324620        3.20000000
    41.22149682        0.26172812        3.20000000
    41.27463599        0.26020510        3.20000000
    41.32769180        0.25867710        3.20000000
    41.38066389        0.25714411        3.20000000
    41.43355190        0.25560610        3.20000000
    41.48635549        0.25406305        3.20000000
    41.53907429        0.25251493        3.20000000
    41.59170793        0.25096172        3.20000000
    41.64425606        0.24940340        3.20000000
    41.69671830        0.24783993        3.20000000
    41.74909428        0.24627130        3.20000000
    41.80138362        0.24469748        3.20000000
    41.85358595        0.24311844        3.20000000
    41.90570088        0.24153417        3.20000000
    41.95772802        0.23994462        3.20000000
    42.00966700        0.23834979        3.20000000
    42.06151740        0.23674964        3.20000000
    42.11327885        0.23514414        3.20000000
    42.16495093        0.23353328        3.20000000
    42.21653326        0.23191702        3.20000000
    42.26802541        0.23029534        3.20000000
    42.31942698        0.22866821        3.20000000
    42.37073756        0.22703560        3.20000000
    42.42195674        0.22539749        3.20000000
    42.47308408        0.22375385        3.20000000
    42.52411917        0.22210465        3.20000000
    42.57506158        0.22044987        3.20000000
    42.62591088        0.21878948        3.20000000
    42.67666663        0.21712345        3.20000000
    42.72732839        0.21545175        3.20000000
    42.77789573        0.21377435        3.20000000
    42.82836819        0.21209123        3.20000000
    42.87874533        0.21040235        3.20000000
    42.92902669        0.20870770        3.20000000
    42.97921182        0.20700723        3.20000000
    43.02930025        0.20530092        3.20000000
    43.07929152        0.20358875        3.20000000
    43.12918515        0.20187067        3.20000000
    43.17898068        0.20014667        3.20000000
    43.22867763        0.19841670        3.20000000
    43.27827552        0.19668075        3.20000000
    43.32777386        0.19493878        3.20000000
    43.37717216        0.19319076        3.20000000
    43.42646992        0.19143667        3.20000000
    43.47566666        0.18967646        3.20000000
    43.52476186        0.18791010        3.20000000
    43.57375503        0.18613758        3.20000000
    43.62264564        0.18435885        3.20000000
    43.67143319        0.18257389        3.20000000
    43.72011715        0.18078265        3.20000000
    43.76869701        0.17898512        3.20000000
    43.81717223        0.17718125        3.20000000
    43.86554228        0.17537102        3.20000000
    43.91380662        0.17355440        3.20000000
    43.96196472        0.17173134        3.20000000
    44.01001602        0.16990181        3.20000000
    44.05795997        0.16806579        3.20000000
    44.10579602        0.16622324        3.20000000
    44.15352361        0.16437413        3.20000000
    44.20114217        0.16251841        3.20000000
    44.24865113        0.16065606        3.20000000
    44.29604991        0.15878705        3.20000000
    44.34333795        0.15691133        3.20000000
    44.39051465        0.15502888        3.20000000
    44.43757942        0.15313965        3.20000000
    44.48453167        0.15124362        3.20000000
    44.53137080        0.14934074        3.20000000
    44.57809620        0.14743099        3.20000000
    44.62470727        0.14551432        3.20000000
    44.67120338        0.14359069        3.20000000
    44.71758392        0.14166008        3.20000000
    44.76384827        0.13972245        3.20000000
    44.80999578        0.13777775        3.20000000
    44.85602583        0.13582595        3.20000000
    44.90193777        0.13386702        3.20000000
    44.94773096        0.13190091        3.20000000
    44.99340474        0.12992759        3.20000000
    45.03895846        0.12794701        3.20000000
    45.08439144        0.12595915        3.20000000
    45.12970303        0.12396396        3.20000000
    45.17489254        0.12196140        3.20000000
    45.21995929        0.11995144        3.20000000
    45.26490260        0.11793403        3.20000000
    45.30972177        0.11590913        3.20000000
    45.35441611        0.11387670        3.20000000
    45.39898491        0.11183671        3.20000000
    45.44342745        0.10978911        3.20000000
    45.48774302        0.10773387        3.20000000
    45.53193091        0.10567093        3.20000000
    45.57599037        0.10360026        3.20000000
    45.61992067        0.10152182        3.20000000
    45.66372107        0.09943557        3.20000000
    45.70739083        0.09734145        3.20000000
    45.75092918        0.09523944        3.20000000
    45.79433536        0.09312949        3.20000000
    45.83760861        0.09101155        3.20000000
    45.88074815        0.08888558        3.20000000
    45.92375320        0.08675153        3.20000000
    45.96662297        0.08460937        3.20000000
    46.00935667        0.08245905        3.20000000
    46.05195349        0.08030053        3.20000000
    46.09441263        0.07813375        3.20000000
    46.13673327        0.07595867        3.20000000
    46.17891458        0.07377526        3.20000000
    46.22095573        0.07158346        3.20000000
    46.26285589        0.06938322        3.20000000
    46.30461422        0.06717451        3.20000000
    46.34622985        0.06495726        3.20000000
    46.38770193        0.06273145        3.20000000
    46.42902959        0.06049701        3.20000000
    46.47021196        0.05825391        3.20000000
    46.51124816        0.05600209        3.20000000
    46.55213728        0.05374150        3.20000000
    46.59287845        0.05147210        3.20000000
    46.63347073        0.04919384        3.20000000
    46.67391324        0.04690666        3.20000000
    46.71420503        0.04461053        3.20000000
    46.75434519        0.04230538        3.20000000
    46.79433276        0.03999117        3.20000000
    46.83416682        0.03766785        3.20000000
    46.87384639        0.03533537        3.20000000
    46.91337051        0.03299368        3.20000000
    46.95273822        0.03064271        3.20000000
    46.99194853        0.02828243        3.20000000
    47.03100045        0.02591278        3.20000000
    47.06989298        0.02353371        3.20000000
    47.10862512        0.02114516        3.20000000
    47.14719584        0.01874708        3.20000000
    47.18560413        0.01633942        3.20000000
    47.22384894        0.01392212        3.20000000
    47.26192923        0.01149514        3.20000000
    47.29984395        0.00905840        3.20000000
    47.33759203        0.00661187        3.20000000
    47.37517241        0.00415548        3.20000000
    47.41258399        0.00168917        3.20000000
    47.44982569       -0.00078710        3.20000000
    47.48689640       -0.00327340        3.20000000
    47.52379502       -0.00576978        3.20000000
    47.56052041       -0.00827629        3.20000000
    47.59707145       -0.01079301        3.20000000
    47.63344699       -0.01331998        3.20000000
    47.66964588       -0.01585726        3.20000000
    47.70566696       -0.01840492        3.20000000
    47.74150905       -0.02096301        3.20000000
    47.77717097       -0.02353159        3.20000000
    47.81265151       -0.02611072        3.20000000
    47.84794948       -0.02870046        3.20000000
    47.88306365       -0.03130087        3.20000000
    47.91799280       -0.03391202        3.20000000
    47.95273569       -0.03653396        3.20000000
    47.98729105       -0.03916676        3.20000000
    48.02165764       -0.04181048        3.20000000
    48.05583417       -0.04446518        3.20000000
    48.08981935       -0.04713092        3.20000000
    48.12361189       -0.04980778        3.20000000
    48.15721048       -0.05249580        3.20000000
    48.19061379       -0.05519507        3.20000000
    48.22382049       -0.05790563        3.20000000
    48.25682923       -0.06062757        3.20000000
    48.28963864       -0.06336093        3.20000000
    48.32224736       -0.06610580        3.20000000
    48.35465400       -0.06886223        3.20000000
    48.38685715       -0.07163029        3.20000000
    48.41885542       -0.07441005        3.20000000
    48.45064736       -0.07720158        3.20000000
    48.48223155       -0.08000494        3.20000000
    48.51360652       -0.08282021        3.20000000
    48.54477082       -0.08564745        3.20000000
    48.57572295       -0.08848673        3.20000000
    48.60646144       -0.09133812        3.20000000
    48.63698477       -0.09420170        3.20000000
    48.66729141       -0.09707752        3.20000000
    48.69737983       -0.09996568        3.20000000
    48.72724848       -0.10286622        3.20000000
    48.75689578       -0.10577924        3.20000000
    48.78632017       -0.10870480        3.20000000
    48.81552004       -0.11164297        3.20000000
    48.84449378       -0.11459382        3.20000000
    48.87323975       -0.11755744        3.20000000
    48.90175633       -0.12053389        3.20000000
    48.93004185       -0.12352325        3.20000000
    48.95809463       -0.12652559        3.20000000
    48.98591298       -0.12954099        3.20000000
    49.01349520       -0.13256953        3.20000000
    49.04083956       -0.13561128        3.20000000
    49.06794432       -0.13866632        3.20000000
    49.09480772       -0.14173473        3.20000000
    49.12142799       -0.14481657        3.20000000
    49.14780333       -0.14791195        3.20000000
    49.17393194       -0.15102092        3.20000000
    49.19981199       -0.15414357        3.20000000
    49.22544163       -0.15727999        3.20000000
    49.25081900       -0.16043024        3.20000000
    49.27594222       -0.16359441        3.20000000
    49.30080939       -0.16677259        3.20000000
    49.32541858       -0.16996484        3.20000000
    49.34976787       -0.17317126        3.20000000
    49.37385529       -0.17639193        3.20000000
    49.39767887       -0.17962693        3.20000000
    49.42123661       -0.18287634        3.20000000
    49.44452650       -0.18614024        3.20000000
    49.46754650       -0.18941873        3.20000000
    49.49029456       -0.19271188        3.20000000
    49.51276860       -0.19601978        3.20000000
    49.53496651       -0.19934251        3.20000000
    49.55688620       -0.20268017        3.20000000
    49.57852550       -0.20603283        3.20000000
    49.59988228       -0.20940058        3.20000000
    49.62095433       -0.21278352        3.20000000
    49.64173947       -0.21618172        3.20000000
    49.66223545       -0.21959528        3.20000000
    49.68244004       -0.22302429        3.20000000
    49.70235096       -0.22646883        3.20000000
    49.72196592       -0.22992899        3.20000000
    49.74128259       -0.23340486        3.20000000
    49.76029864       -0.23689654        3.20000000
    49.77901171       -0.24040411        3.20000000
    49.79741940       -0.24392766        3.20000000
    49.81551930       -0.24746729        3.20000000
    49.83330897       -0.25102308        3.20000000
    49.85078595       -0.25459513        3.20000000
    49.86794775       -0.25818354        3.20000000
    49.88479186       -0.26178839        3.20000000
    49.90131574       -0.26540977        3.20000000
    49.91751682       -0.26904779        3.20000000
    49.93339251       -0.27270253        3.20000000
    49.94894019       -0.27637409        3.20000000
    49.96415722       -0.28006256        3.20000000
    49.97904092       -0.28376804        3.20000000
    49.99358859       -0.28749063        3.20000000
    50.00779751       -0.29123042        3.20000000
    50.02166491       -0.29498750        3.20000000
    50.03518801       -0.29876197        3.20000000
    50.04836400       -0.30255394        3.20000000
    50.06119004       -0.30636349        3.20000000
    50.07366323       -0.31019072        3.20000000
    50.08578070       -0.31403573        3.20000000
    50.09753949       -0.31789862        3.20000000
    50.10893665       -0.32177949        3.20000000
    50.11996918       -0.32567843        3.20000000
    50.13063405       -0.32959555        3.20000000
    50.14092820       -0.33353094        3.20000000
