#  Theta paroi en °         Kp           Mach amont
     3.09568682        0.09028427        1.02000000
     3.08057961        0.09007527        1.02000000
     3.06537357        0.08986541        1.02000000
     3.05006722        0.08965466        1.02000000
     3.03465896        0.08944304        1.02000000
     3.01914711        0.08923053        1.02000000
     3.00353000        0.08901712        1.02000000
     2.98780591        0.08880281        1.02000000
     2.97197304        0.08858760        1.02000000
     2.95602956        0.08837147        1.02000000
     2.93997364        0.08815442        1.02000000
     2.92380322        0.08793645        1.02000000
     2.90751644        0.08771754        1.02000000
     2.89111113        0.08749770        1.02000000
     2.87458520        0.08727690        1.02000000
     2.85793646        0.08705515        1.02000000
     2.84116266        0.08683244        1.02000000
     2.82426145        0.08660876        1.02000000
     2.80723043        0.08638410        1.02000000
     2.79006716        0.08615845        1.02000000
     2.77276901        0.08593181        1.02000000
     2.75533334        0.08570417        1.02000000
     2.73775744        0.08547552        1.02000000
     2.72003847        0.08524584        1.02000000
     2.70217350        0.08501514        1.02000000
     2.68415945        0.08478340        1.02000000
     2.66599322        0.08455062        1.02000000
     2.64767148        0.08431677        1.02000000
     2.62919097        0.08408186        1.02000000
     2.61054809        0.08384587        1.02000000
     2.59173920        0.08360880        1.02000000
     2.57276061        0.08337063        1.02000000
     2.55360827        0.08313134        1.02000000
     2.53427819        0.08289094        1.02000000
     2.51476606        0.08264941        1.02000000
     2.49506748        0.08240673        1.02000000
     2.47517782        0.08216289        1.02000000
     2.45509231        0.08191789        1.02000000
     2.43480592        0.08167170        1.02000000
     2.41431344        0.08142432        1.02000000
     2.39360937        0.08117573        1.02000000
     2.37268798        0.08092592        1.02000000
     2.35154338        0.08067486        1.02000000
     2.33016920        0.08042256        1.02000000
     2.30855891        0.08016898        1.02000000
     2.28670563        0.07991412        1.02000000
     2.26460207        0.07965796        1.02000000
     2.24224075        0.07940048        1.02000000
     2.21961355        0.07914165        1.02000000
     2.19671202        0.07888148        1.02000000
     2.17352742        0.07861992        1.02000000
     2.15005019        0.07835697        1.02000000
     2.12627048        0.07809260        1.02000000
     2.10217771        0.07782679        1.02000000
     2.07776090        0.07755952        1.02000000
     2.05300806        0.07729076        1.02000000
     2.02790674        0.07702049        1.02000000
     2.00244346        0.07674868        1.02000000
     1.97660404        0.07647530        1.02000000
     1.95037313        0.07620034        1.02000000
     1.92373454        0.07592374        1.02000000
     1.89667078        0.07564549        1.02000000
     1.86916295        0.07536555        1.02000000
     1.84119089        0.07508389        1.02000000
     1.81273275        0.07480047        1.02000000
     1.78376490        0.07451524        1.02000000
     1.75426178        0.07422817        1.02000000
     1.72419542        0.07393920        1.02000000
     1.69353557        0.07364831        1.02000000
     1.66224894        0.07335542        1.02000000
     1.63029891        0.07306050        1.02000000
     1.59764537        0.07276347        1.02000000
     1.56424378        0.07246428        1.02000000
     1.53004464        0.07216286        1.02000000
     1.49499265        0.07185913        1.02000000
     1.45902589        0.07155301        1.02000000
     1.42207444        0.07124442        1.02000000
     1.38405870        0.07093325        1.02000000
     1.34488797        0.07061940        1.02000000
     1.30445739        0.07030274        1.02000000
     1.26264540        0.06998314        1.02000000
     1.21930895        0.06966044        1.02000000
     1.17427875        0.06933448        1.02000000
     1.12735070        0.06900505        1.02000000
     1.07827619        0.06867190        1.02000000
     1.02674642        0.06833477        1.02000000
     0.97237003        0.06799332        1.02000000
     1.70558312        0.00916487        1.02500000
     1.72400129        0.00934696        1.02500000
     1.76022081        0.00970965        1.02500000
     1.82290850        0.01035171        1.02500000
     1.91540942        0.01133210        1.02500000
     2.03505731        0.01265800        1.02500000
     2.17577628        0.01430000        1.02500000
     2.33116327        0.01621583        1.02500000
     2.49602007        0.01836518        1.02500000
     2.66659718        0.02071473        1.02500000
     2.81041735        0.02279452        1.02500000
     2.93559096        0.02467806        1.02500000
     3.04692555        0.02641075        1.02500000
     3.14752446        0.02802287        1.02500000
     3.23951716        0.02953579        1.02500000
     3.32443372        0.03096528        1.02500000
     3.40341389        0.03232330        1.02500000
     3.47733161        0.03361924        1.02500000
     3.54687289        0.03486057        1.02500000
     3.61258719        0.03605340        1.02500000
     3.67492197        0.03720276        1.02500000
     3.73424692        0.03831287        1.02500000
     3.79087135        0.03938731        1.02500000
     3.84505695        0.04042914        1.02500000
     3.89702723        0.04144101        1.02500000
     3.94697480        0.04242522        1.02500000
     3.99506683        0.04338380        1.02500000
     4.04144960        0.04431854        1.02500000
     4.08625173        0.04523101        1.02500000
     4.12958712        0.04612264        1.02500000
     4.17155710        0.04699469        1.02500000
     4.21225222        0.04784831        1.02500000
     4.25175385        0.04868454        1.02500000
     4.29013530        0.04950431        1.02500000
     4.32746302        0.05030849        1.02500000
     4.36379727        0.05109787        1.02500000
     4.39919299        0.05187315        1.02500000
     4.43370046        0.05263502        1.02500000
     4.46736573        0.05338406        1.02500000
     4.50023115        0.05412087        1.02500000
     4.53233573        0.05484594        1.02500000
     4.56371551        0.05555978        1.02500000
     4.59440388        0.05626284        1.02500000
     4.62443181        0.05695554        1.02500000
     4.65382810        0.05763828        1.02500000
     4.68261957        0.05831142        1.02500000
     4.71083122        0.05897532        1.02500000
     4.73848652        0.05963030        1.02500000
     4.76560736        0.06027666        1.02500000
     4.79221425        0.06091471        1.02500000
     4.81832653        0.06154470        1.02500000
     4.84396234        0.06216690        1.02500000
     4.86913877        0.06278155        1.02500000
     4.89387197        0.06338889        1.02500000
     4.91817714        0.06398912        1.02500000
     4.94206868        0.06458247        1.02500000
     4.96556024        0.06516912        1.02500000
     4.98866471        0.06574927        1.02500000
     5.01139433        0.06632309        1.02500000
     5.03376070        0.06689076        1.02500000
     5.05577493        0.06745243        1.02500000
     5.07744748        0.06800827        1.02500000
     5.09878836        0.06855842        1.02500000
     5.11980715        0.06910302        1.02500000
     5.14051291        0.06964221        1.02500000
     5.16091430        0.07017612        1.02500000
     5.18101969        0.07070487        1.02500000
     5.20083694        0.07122859        1.02500000
     5.22037367        0.07174738        1.02500000
     5.23963712        0.07226136        1.02500000
     5.25863430        0.07277064        1.02500000
     5.27737184        0.07327531        1.02500000
     5.29585615        0.07377547        1.02500000
     5.31409338        0.07427123        1.02500000
     5.33208944        0.07476266        1.02500000
     5.34985001        0.07524986        1.02500000
     5.36738052        0.07573292        1.02500000
     5.38468626        0.07621190        1.02500000
     5.40177224        0.07668690        1.02500000
     5.41864338        0.07715799        1.02500000
     5.43530433        0.07762524        1.02500000
     5.45175961        0.07808872        1.02500000
     5.46801364        0.07854850        1.02500000
     5.48407057        0.07900465        1.02500000
     5.49993452        0.07945723        1.02500000
     5.51560939        0.07990631        1.02500000
     5.53109897        0.08035194        1.02500000
     5.54640698        0.08079419        1.02500000
     5.56153691        0.08123310        1.02500000
     5.57649225        0.08166874        1.02500000
     5.59127630        0.08210116        1.02500000
     5.60589228        0.08253041        1.02500000
     5.62034332        0.08295654        1.02500000
     5.63463245        0.08337961        1.02500000
     5.64876259        0.08379964        1.02500000
     5.66273661        0.08421670        1.02500000
     5.67655724        0.08463083        1.02500000
     5.69022718        0.08504208        1.02500000
     5.70374902        0.08545047        1.02500000
     5.71712528        0.08585607        1.02500000
     5.73035843        0.08625889        1.02500000
     5.74345085        0.08665900        1.02500000
     5.75640486        0.08705641        1.02500000
     5.76922269        0.08745118        1.02500000
     5.78190656        0.08784334        1.02500000
     5.79445858        0.08823291        1.02500000
     5.80688083        0.08861995        1.02500000
     5.81917534        0.08900447        1.02500000
     5.83134408        0.08938652        1.02500000
     5.84338896        0.08976612        1.02500000
     5.85531182        0.09014330        1.02500000
     5.86711450        0.09051811        1.02500000
     5.87879879        0.09089056        1.02500000
     5.89036640        0.09126068        1.02500000
     5.90181902        0.09162851        1.02500000
     5.91315828        0.09199407        1.02500000
     5.92438578        0.09235739        1.02500000
     5.93550311        0.09271849        1.02500000
     5.94651177        0.09307741        1.02500000
     5.95741326        0.09343416        1.02500000
     5.96820903        0.09378877        1.02500000
     5.97890052        0.09414127        1.02500000
     5.98948911        0.09449167        1.02500000
     5.99997616        0.09484001        1.02500000
     6.01036298        0.09518630        1.02500000
     6.02065086        0.09553057        1.02500000
     6.03084111        0.09587284        1.02500000
     6.04093491        0.09621313        1.02500000
     6.05093352        0.09655145        1.02500000
     6.06083811        0.09688784        1.02500000
     6.07064982        0.09722231        1.02500000
     6.08036980        0.09755489        1.02500000
     6.08999916        0.09788558        1.02500000
     6.09953899        0.09821441        1.02500000
     6.10899034        0.09854140        1.02500000
     6.11835426        0.09886656        1.02500000
     6.12763179        0.09918992        1.02500000
     6.13682388        0.09951149        1.02500000
     6.14593157        0.09983128        1.02500000
     6.15495577        0.10014933        1.02500000
     6.16389743        0.10046563        1.02500000
     6.17275749        0.10078021        1.02500000
     6.18153684        0.10109308        1.02500000
     6.19023637        0.10140426        1.02500000
     6.19885693        0.10171377        1.02500000
     6.20739939        0.10202161        1.02500000
     6.21586457        0.10232781        1.02500000
     6.22425332        0.10263238        1.02500000
     6.23256641        0.10293532        1.02500000
     6.24080463        0.10323667        1.02500000
     6.24896877        0.10353643        1.02500000
     6.25705958        0.10383461        1.02500000
     6.26507780        0.10413122        1.02500000
     6.27302418        0.10442629        1.02500000
     6.28089942        0.10471982        1.02500000
     6.28870423        0.10501182        1.02500000
     6.29643930        0.10530232        1.02500000
     6.30410532        0.10559131        1.02500000
     6.31170295        0.10587881        1.02500000
     6.31923284        0.10616484        1.02500000
     6.32669565        0.10644940        1.02500000
     6.33409199        0.10673251        1.02500000
     6.34142252        0.10701418        1.02500000
     6.34868782        0.10729442        1.02500000
     6.35588850        0.10757323        1.02500000
     6.36302515        0.10785064        1.02500000
     6.37009837        0.10812665        1.02500000
     6.37710869        0.10840127        1.02500000
     6.38405672        0.10867451        1.02500000
     6.39094299        0.10894638        1.02500000
     6.39776804        0.10921689        1.02500000
     6.40453241        0.10948606        1.02500000
     6.41123662        0.10975388        1.02500000
     6.41788120        0.11002038        1.02500000
     6.42446664        0.11028555        1.02500000
     6.43099346        0.11054941        1.02500000
     6.43746214        0.11081198        1.02500000
     6.44387318        0.11107324        1.02500000
     6.45022706        0.11133322        1.02500000
     6.45652422        0.11159193        1.02500000
     6.46276515        0.11184937        1.02500000
     6.46895030        0.11210555        1.02500000
     6.47508012        0.11236047        1.02500000
     6.48115503        0.11261416        1.02500000
     6.48717552        0.11286661        1.02500000
     6.49314196        0.11311783        1.02500000
     6.49905479        0.11336783        1.02500000
     6.50491444        0.11361663        1.02500000
     6.51072132        0.11386421        1.02500000
     6.51647582        0.11411060        1.02500000
     6.52217834        0.11435581        1.02500000
     6.52782928        0.11459983        1.02500000
     6.53342901        0.11484267        1.02500000
     6.53897792        0.11508435        1.02500000
     6.54447639        0.11532486        1.02500000
     6.54992480        0.11556423        1.02500000
     6.55532349        0.11580244        1.02500000
     6.56067282        0.11603952        1.02500000
     6.56597318        0.11627546        1.02500000
     6.57122488        0.11651027        1.02500000
     6.57642827        0.11674397        1.02500000
     6.58158370        0.11697654        1.02500000
     6.58669151        0.11720801        1.02500000
     6.59175201        0.11743838        1.02500000
     6.59676556        0.11766765        1.02500000
     6.60173244        0.11789584        1.02500000
     6.60665298        0.11812293        1.02500000
     6.61152752        0.11834895        1.02500000
     6.61635634        0.11857390        1.02500000
     6.62113975        0.11879778        1.02500000
     6.62587805        0.11902060        1.02500000
     6.63057154        0.11924237        1.02500000
     6.63522051        0.11946308        1.02500000
     6.63982524        0.11968275        1.02500000
     6.64438603        0.11990138        1.02500000
     6.64890314        0.12011898        1.02500000
     6.65337689        0.12033555        1.02500000
     6.65780751        0.12055109        1.02500000
     6.66219528        0.12076562        1.02500000
     6.66654047        0.12097913        1.02500000
     6.67084336        0.12119164        1.02500000
     6.67510418        0.12140314        1.02500000
     6.67932322        0.12161364        1.02500000
     6.68350070        0.12182315        1.02500000
     6.68763689        0.12203167        1.02500000
     6.69173202        0.12223921        1.02500000
     6.69578637        0.12244577        1.02500000
     6.69980013        0.12265135        1.02500000
     6.70377358        0.12285596        1.02500000
     6.70770695        0.12305961        1.02500000
     6.71160045        0.12326229        1.02500000
     6.71545432        0.12346402        1.02500000
     6.71926879        0.12366479        1.02500000
     6.72304408        0.12386462        1.02500000
     6.72678041        0.12406350        1.02500000
     6.73047801        0.12426144        1.02500000
     6.73413709        0.12445845        1.02500000
     6.73775786        0.12465452        1.02500000
     6.74134054        0.12484967        1.02500000
     6.74488532        0.12504389        1.02500000
     6.74839242        0.12523719        1.02500000
     6.75186204        0.12542958        1.02500000
     6.75529436        0.12562105        1.02500000
     6.75868963        0.12581161        1.02500000
     6.76204800        0.12600128        1.02500000
     6.76536967        0.12619004        1.02500000
     6.76865486        0.12637790        1.02500000
     6.77190373        0.12656487        1.02500000
     6.77511648        0.12675095        1.02500000
     6.77829330        0.12693614        1.02500000
     6.78143436        0.12712045        1.02500000
     6.78453984        0.12730389        1.02500000
     6.78760994        0.12748644        1.02500000
     6.79064481        0.12766813        1.02500000
     6.79364466        0.12784894        1.02500000
     6.79660963        0.12802889        1.02500000
     6.79953990        0.12820798        1.02500000
     6.80243564        0.12838620        1.02500000
     6.80529704        0.12856358        1.02500000
     6.80812424        0.12874010        1.02500000
     6.81091740        0.12891577        1.02500000
     6.81367669        0.12909059        1.02500000
     6.81640228        0.12926457        1.02500000
     6.81909432        0.12943771        1.02500000
     6.82175296        0.12961002        1.02500000
     6.82437837        0.12978149        1.02500000
     6.82697068        0.12995213        1.02500000
     6.82953007        0.13012194        1.02500000
     6.83205667        0.13029093        1.02500000
     6.83455063        0.13045909        1.02500000
     6.83701212        0.13062644        1.02500000
     6.83944126        0.13079296        1.02500000
     6.84183820        0.13095868        1.02500000
     6.84420308        0.13112358        1.02500000
     6.84653606        0.13128768        1.02500000
     6.84883724        0.13145097        1.02500000
     6.85110680        0.13161346        1.02500000
     6.85334485        0.13177515        1.02500000
     6.85555152        0.13193604        1.02500000
     6.85772698        0.13209613        1.02500000
     6.85987132        0.13225544        1.02500000
     6.86198470        0.13241395        1.02500000
     6.86406724        0.13257168        1.02500000
     6.86611904        0.13272862        1.02500000
     6.86814029        0.13288478        1.02500000
     6.87013107        0.13304016        1.02500000
     6.87209149        0.13319477        1.02500000
     6.87402172        0.13334859        1.02500000
     6.87592185        0.13350165        1.02500000
     6.87779201        0.13365394        1.02500000
     6.87963231        0.13380546        1.02500000
     6.88144287        0.13395621        1.02500000
     6.88322382        0.13410620        1.02500000
     6.88497527        0.13425543        1.02500000
     6.88669733        0.13440391        1.02500000
     6.88839012        0.13455162        1.02500000
     6.89005374        0.13469858        1.02500000
     6.89168831        0.13484479        1.02500000
     6.89329395        0.13499025        1.02500000
     6.89487075        0.13513497        1.02500000
     6.89641883        0.13527894        1.02500000
     6.89793829        0.13542216        1.02500000
     6.89942924        0.13556464        1.02500000
     6.90089177        0.13570639        1.02500000
     6.90232599        0.13584740        1.02500000
     6.90373204        0.13598767        1.02500000
     6.90510997        0.13612721        1.02500000
     6.90645989        0.13626602        1.02500000
     6.90778194        0.13640410        1.02500000
     6.90907617        0.13654145        1.02500000
     6.91034269        0.13667808        1.02500000
     6.91158162        0.13681398        1.02500000
     6.91279302        0.13694917        1.02500000
     6.91397703        0.13708363        1.02500000
     6.91513370        0.13721738        1.02500000
     6.91626315        0.13735041        1.02500000
     6.91736546        0.13748273        1.02500000
     6.91844072        0.13761434        1.02500000
     6.91948904        0.13774523        1.02500000
     6.92051047        0.13787542        1.02500000
     6.92150515        0.13800490        1.02500000
     6.92247313        0.13813368        1.02500000
     6.92341450        0.13826175        1.02500000
     6.92432935        0.13838912        1.02500000
     6.92521780        0.13851579        1.02500000
     6.92607989        0.13864177        1.02500000
     6.92691571        0.13876705        1.02500000
     6.92772535        0.13889163        1.02500000
     6.92850890        0.13901552        1.02500000
     6.92926643        0.13913872        1.02500000
     6.92999802        0.13926123        1.02500000
     6.93070376        0.13938305        1.02500000
     6.93138373        0.13950419        1.02500000
     6.93203800        0.13962464        1.02500000
     6.93266665        0.13974441        1.02500000
     6.93326975        0.13986349        1.02500000
     6.93384740        0.13998190        1.02500000
     6.93439964        0.14009962        1.02500000
     6.93492657        0.14021667        1.02500000
     6.93542825        0.14033305        1.02500000
     6.93590475        0.14044874        1.02500000
     6.93635619        0.14056377        1.02500000
     6.93678259        0.14067813        1.02500000
     6.93718402        0.14079181        1.02500000
     6.93756057        0.14090483        1.02500000
     6.93791233        0.14101718        1.02500000
     6.93823932        0.14112886        1.02500000
     6.93854164        0.14123988        1.02500000
     6.93881937        0.14135024        1.02500000
     6.93907253        0.14145993        1.02500000
     6.93930125        0.14156897        1.02500000
     6.93950554        0.14167734        1.02500000
     6.93968550        0.14178506        1.02500000
     6.93984117        0.14189213        1.02500000
     6.93997265        0.14199853        1.02500000
     6.94007995        0.14210429        1.02500000
     6.94016320        0.14220939        1.02500000
     6.94022241        0.14231384        1.02500000
     6.94025765        0.14241764        1.02500000
     6.94026901        0.14252079        1.02500000
     6.94025651        0.14262330        1.02500000
     6.94022023        0.14272516        1.02500000
     6.94016026        0.14282637        1.02500000
     6.94007661        0.14292694        1.02500000
     6.93996936        0.14302687        1.02500000
     6.93983856        0.14312616        1.02500000
     6.93968428        0.14322480        1.02500000
     6.93950658        0.14332281        1.02500000
     6.93930550        0.14342018        1.02500000
     6.93908110        0.14351692        1.02500000
     6.93883345        0.14361301        1.02500000
     6.93856258        0.14370848        1.02500000
     6.93826856        0.14380331        1.02500000
     6.93795144        0.14389751        1.02500000
     6.93761128        0.14399108        1.02500000
     6.93724812        0.14408401        1.02500000
     6.93686202        0.14417632        1.02500000
     6.93645304        0.14426800        1.02500000
     6.93602121        0.14435906        1.02500000
     6.93556659        0.14444949        1.02500000
     6.93508924        0.14453929        1.02500000
     6.93458922        0.14462847        1.02500000
     6.93406655        0.14471703        1.02500000
     6.93352129        0.14480496        1.02500000
     6.93295349        0.14489228        1.02500000
     6.93236320        0.14497897        1.02500000
     6.93175047        0.14506505        1.02500000
     6.93111533        0.14515051        1.02500000
     6.93045784        0.14523535        1.02500000
     6.92977806        0.14531958        1.02500000
     6.92907601        0.14540319        1.02500000
     6.92835175        0.14548619        1.02500000
     6.92760532        0.14556858        1.02500000
     6.92683676        0.14565035        1.02500000
     6.92604613        0.14573151        1.02500000
     6.92523345        0.14581207        1.02500000
     6.92439879        0.14589201        1.02500000
     6.92354216        0.14597135        1.02500000
     6.92266364        0.14605007        1.02500000
     6.92176325        0.14612819        1.02500000
     6.92084102        0.14620571        1.02500000
     6.91989702        0.14628262        1.02500000
     6.91893126        0.14635893        1.02500000
     6.91794381        0.14643463        1.02500000
     6.91693469        0.14650973        1.02500000
     6.91590394        0.14658423        1.02500000
     6.91485160        0.14665813        1.02500000
     6.91377774        0.14673143        1.02500000
     6.91268235        0.14680413        1.02500000
     6.91156549        0.14687623        1.02500000
     6.91042719        0.14694774        1.02500000
     6.90926750        0.14701864        1.02500000
     6.90808645        0.14708896        1.02500000
     6.90688408        0.14715867        1.02500000
     6.90566042        0.14722779        1.02500000
     6.90441551        0.14729632        1.02500000
     6.90314938        0.14736426        1.02500000
     6.90186206        0.14743160        1.02500000
     6.90055360        0.14749836        1.02500000
     6.89922402        0.14756452        1.02500000
     6.89787336        0.14763009        1.02500000
     6.89650166        0.14769508        1.02500000
     6.89510894        0.14775947        1.02500000
     6.89369523        0.14782328        1.02500000
     6.89226058        0.14788650        1.02500000
     6.89080500        0.14794913        1.02500000
     6.88932855        0.14801118        1.02500000
     6.88783125        0.14807264        1.02500000
     6.88631313        0.14813352        1.02500000
     6.88477420        0.14819382        1.02500000
     6.88321450        0.14825353        1.02500000
     6.88163409        0.14831266        1.02500000
     6.88003297        0.14837121        1.02500000
     6.87841117        0.14842917        1.02500000
     6.87676871        0.14848656        1.02500000
     6.87510567        0.14854337        1.02500000
     6.87342201        0.14859960        1.02500000
     6.87171780        0.14865524        1.02500000
     6.86999306        0.14871032        1.02500000
     6.86824779        0.14876481        1.02500000
     6.86648208        0.14881873        1.02500000
     6.86469588        0.14887207        1.02500000
     6.86288929        0.14892483        1.02500000
     6.86106226        0.14897702        1.02500000
     6.85921489        0.14902864        1.02500000
     6.85734714        0.14907968        1.02500000
     6.85545909        0.14913015        1.02500000
     6.85355072        0.14918005        1.02500000
     6.85162209        0.14922937        1.02500000
     6.84967321        0.14927813        1.02500000
     6.84770408        0.14932631        1.02500000
     6.84571477        0.14937392        1.02500000
     6.84370526        0.14942096        1.02500000
     6.84167559        0.14946743        1.02500000
     6.83962580        0.14951333        1.02500000
     6.83755589        0.14955867        1.02500000
     6.83546588        0.14960344        1.02500000
     6.83335580        0.14964763        1.02500000
     6.83122567        0.14969127        1.02500000
     6.82907552        0.14973433        1.02500000
     6.82690536        0.14977683        1.02500000
     6.82471521        0.14981877        1.02500000
     6.82250510        0.14986014        1.02500000
     6.82027503        0.14990094        1.02500000
     6.81802503        0.14994118        1.02500000
     6.81575513        0.14998086        1.02500000
     6.81346534        0.15001997        1.02500000
     6.81115567        0.15005852        1.02500000
     6.80882616        0.15009651        1.02500000
     6.80647681        0.15013394        1.02500000
     6.80410764        0.15017081        1.02500000
     6.80171867        0.15020711        1.02500000
     6.79930992        0.15024286        1.02500000
     6.79688141        0.15027804        1.02500000
     6.79443314        0.15031267        1.02500000
     6.79196514        0.15034673        1.02500000
     6.78947741        0.15038024        1.02500000
     6.78697000        0.15041319        1.02500000
     6.78444291        0.15044558        1.02500000
     6.78189614        0.15047741        1.02500000
     6.77932971        0.15050868        1.02500000
     6.77674364        0.15053940        1.02500000
     6.77413796        0.15056956        1.02500000
     6.77151265        0.15059917        1.02500000
     6.76886773        0.15062822        1.02500000
     6.76620326        0.15065671        1.02500000
     6.76351920        0.15068465        1.02500000
     6.76081558        0.15071204        1.02500000
     6.75809242        0.15073887        1.02500000
     6.75534971        0.15076515        1.02500000
     6.75258751        0.15079087        1.02500000
     6.74980578        0.15081604        1.02500000
     6.74700456        0.15084066        1.02500000
     6.74418385        0.15086472        1.02500000
     6.74134367        0.15088823        1.02500000
     6.73848401        0.15091119        1.02500000
     6.73560492        0.15093360        1.02500000
     6.73270636        0.15095545        1.02500000
     6.72978840        0.15097676        1.02500000
     6.72685099        0.15099751        1.02500000
     6.72389417        0.15101772        1.02500000
     6.72091796        0.15103737        1.02500000
     6.71792234        0.15105648        1.02500000
     6.71490733        0.15107503        1.02500000
     6.71187295        0.15109304        1.02500000
     6.70881920        0.15111049        1.02500000
     6.70574607        0.15112740        1.02500000
     6.70265360        0.15114376        1.02500000
     6.69954179        0.15115957        1.02500000
     6.69641063        0.15117483        1.02500000
     6.69326014        0.15118954        1.02500000
     6.69009031        0.15120371        1.02500000
     6.68690116        0.15121733        1.02500000
     6.68369270        0.15123040        1.02500000
     6.68046494        0.15124293        1.02500000
     6.67721787        0.15125491        1.02500000
     6.67395150        0.15126634        1.02500000
     6.67066584        0.15127723        1.02500000
     6.66736088        0.15128757        1.02500000
     6.66403664        0.15129736        1.02500000
     6.66069312        0.15130661        1.02500000
     6.65733032        0.15131531        1.02500000
     6.65394825        0.15132347        1.02500000
     6.65054691        0.15133109        1.02500000
     6.64712629        0.15133816        1.02500000
     6.64368642        0.15134468        1.02500000
     6.64022730        0.15135066        1.02500000
     6.63674891        0.15135610        1.02500000
     6.63325126        0.15136099        1.02500000
     6.62973435        0.15136534        1.02500000
     6.62619818        0.15136915        1.02500000
     6.62264278        0.15137241        1.02500000
     6.61906812        0.15137513        1.02500000
     6.61547419        0.15137730        1.02500000
     6.61186102        0.15137893        1.02500000
     6.60822861        0.15138002        1.02500000
     6.60457694        0.15138057        1.02500000
     6.60090600        0.15138058        1.02500000
     6.59721585        0.15138004        1.02500000
     6.59350641        0.15137896        1.02500000
     6.58977773        0.15137733        1.02500000
     6.58602980        0.15137517        1.02500000
     6.58226259        0.15137246        1.02500000
     6.57847615        0.15136922        1.02500000
     6.57467041        0.15136543        1.02500000
     6.57084545        0.15136110        1.02500000
     6.56700118        0.15135622        1.02500000
     6.56313767        0.15135081        1.02500000
     6.55925487        0.15134485        1.02500000
     6.55535280        0.15133836        1.02500000
     6.55143145        0.15133132        1.02500000
     6.54749079        0.15132374        1.02500000
     6.54353087        0.15131562        1.02500000
     6.53955164        0.15130696        1.02500000
     6.53555310        0.15129776        1.02500000
     6.53153528        0.15128802        1.02500000
     6.52749813        0.15127774        1.02500000
     6.52344166        0.15126692        1.02500000
     6.51936587        0.15125555        1.02500000
     6.51527076        0.15124365        1.02500000
     6.51115630        0.15123120        1.02500000
     6.50702250        0.15121822        1.02500000
     6.50286933        0.15120470        1.02500000
     6.49869682        0.15119063        1.02500000
     6.49450495        0.15117603        1.02500000
     6.49029370        0.15116088        1.02500000
     6.48606306        0.15114520        1.02500000
     6.48181303        0.15112897        1.02500000
     6.47754359        0.15111221        1.02500000
     6.47325475        0.15109490        1.02500000
     6.46894648        0.15107706        1.02500000
     6.46461878        0.15105867        1.02500000
     6.46027164        0.15103975        1.02500000
     6.45590505        0.15102028        1.02500000
     6.45151900        0.15100027        1.02500000
     6.44711347        0.15097973        1.02500000
     6.44268845        0.15095864        1.02500000
     6.43824393        0.15093702        1.02500000
     6.43377991        0.15091485        1.02500000
     6.42929638        0.15089215        1.02500000
     6.42479331        0.15086890        1.02500000
     6.42027068        0.15084511        1.02500000
     6.41572849        0.15082079        1.02500000
     6.41116673        0.15079592        1.02500000
     6.40658539        0.15077051        1.02500000
     6.40198445        0.15074457        1.02500000
     6.39736387        0.15071808        1.02500000
     6.39272368        0.15069105        1.02500000
     6.38806384        0.15066348        1.02500000
     6.38338432        0.15063537        1.02500000
     6.37868515        0.15060673        1.02500000
     6.37396627        0.15057754        1.02500000
     6.36922767        0.15054780        1.02500000
     6.36446936        0.15051753        1.02500000
     6.35969129        0.15048672        1.02500000
     6.35489348        0.15045537        1.02500000
     6.35007586        0.15042347        1.02500000
     6.34523847        0.15039104        1.02500000
     6.34038124        0.15035806        1.02500000
     6.33550420        0.15032454        1.02500000
     6.33060729        0.15029048        1.02500000
     6.32569051        0.15025588        1.02500000
     6.32075384        0.15022074        1.02500000
     6.31579724        0.15018505        1.02500000
     6.31082073        0.15014882        1.02500000
     6.30582425        0.15011205        1.02500000
     6.30080779        0.15007474        1.02500000
     6.29577135        0.15003689        1.02500000
     6.29071488        0.14999849        1.02500000
     6.28563837        0.14995956        1.02500000
     6.28054179        0.14992008        1.02500000
     6.27542513        0.14988005        1.02500000
     6.27028837        0.14983948        1.02500000
     6.26513146        0.14979837        1.02500000
     6.25995440        0.14975672        1.02500000
     6.25475715        0.14971452        1.02500000
     6.24953970        0.14967178        1.02500000
     6.24430201        0.14962850        1.02500000
     6.23904406        0.14958467        1.02500000
     6.23376584        0.14954030        1.02500000
     6.22846731        0.14949538        1.02500000
     6.22314844        0.14944992        1.02500000
     6.21780921        0.14940391        1.02500000
     6.21244958        0.14935736        1.02500000
     6.20706955        0.14931026        1.02500000
     6.20166906        0.14926262        1.02500000
     6.19624811        0.14921444        1.02500000
     6.19080664        0.14916570        1.02500000
     6.18534465        0.14911642        1.02500000
     6.17986208        0.14906660        1.02500000
     6.17435892        0.14901623        1.02500000
     6.16883514        0.14896531        1.02500000
     6.16329071        0.14891384        1.02500000
     6.15772560        0.14886183        1.02500000
     6.15213975        0.14880927        1.02500000
     6.14653316        0.14875616        1.02500000
     6.14090580        0.14870251        1.02500000
     6.13525761        0.14864830        1.02500000
     6.12958857        0.14859355        1.02500000
     6.12389866        0.14853825        1.02500000
     6.11818782        0.14848240        1.02500000
     6.11245604        0.14842600        1.02500000
     6.10670326        0.14836905        1.02500000
     6.10092946        0.14831155        1.02500000
     6.09513461        0.14825350        1.02500000
     6.08931864        0.14819491        1.02500000
     6.08348156        0.14813576        1.02500000
     6.07762330        0.14807606        1.02500000
