#  Theta paroi en °         Kp           Mach amont
    14.92154451        0.19352184        2.16000000
    15.01118275        0.19544549        2.16000000
    15.10033412        0.19736675        2.16000000
    15.18901030        0.19928574        2.16000000
    15.27722254        0.20120257        2.16000000
    15.36498162        0.20311735        2.16000000
    15.45229793        0.20503017        2.16000000
    15.53918145        0.20694114        2.16000000
    15.62564179        0.20885034        2.16000000
    15.71168818        0.21075787        2.16000000
    15.79732957        0.21266381        2.16000000
    15.88257451        0.21456824        2.16000000
    15.96743132        0.21647125        2.16000000
    16.05190798        0.21837290        2.16000000
    16.13601219        0.22027327        2.16000000
    16.21975142        0.22217242        2.16000000
    16.30313286        0.22407044        2.16000000
    16.38616346        0.22596737        2.16000000
    16.46884995        0.22786328        2.16000000
    16.55119883        0.22975823        2.16000000
    16.63321638        0.23165228        2.16000000
    16.71490872        0.23354548        2.16000000
    16.79628173        0.23543789        2.16000000
    16.87734112        0.23732954        2.16000000
    16.95809243        0.23922051        2.16000000
    17.03854102        0.24111082        2.16000000
    17.11869210        0.24300052        2.16000000
    17.19855072        0.24488967        2.16000000
    17.27812176        0.24677829        2.16000000
    17.35740999        0.24866644        2.16000000
    17.43642000        0.25055414        2.16000000
    17.51515630        0.25244144        2.16000000
    17.59362322        0.25432837        2.16000000
    17.67182499        0.25621497        2.16000000
    17.74976573        0.25810126        2.16000000
    17.82744943        0.25998729        2.16000000
    17.90487998        0.26187308        2.16000000
    17.98206116        0.26375866        2.16000000
    18.05899664        0.26564407        2.16000000
    18.13569001        0.26752932        2.16000000
    18.21214475        0.26941444        2.16000000
    18.28836425        0.27129947        2.16000000
    18.36435182        0.27318442        2.16000000
    18.44011068        0.27506932        2.16000000
    18.51564396        0.27695419        2.16000000
    18.59095472        0.27883905        2.16000000
    18.66604594        0.28072393        2.16000000
    18.74092053        0.28260884        2.16000000
    18.81558132        0.28449381        2.16000000
    18.89003107        0.28637884        2.16000000
    18.96427248        0.28826397        2.16000000
    19.03830818        0.29014921        2.16000000
    19.11214074        0.29203457        2.16000000
    19.18577266        0.29392008        2.16000000
    19.25920640        0.29580573        2.16000000
    19.33244434        0.29769156        2.16000000
    19.40548881        0.29957758        2.16000000
    19.47834210        0.30146379        2.16000000
    19.55100643        0.30335022        2.16000000
    19.62348399        0.30523687        2.16000000
    19.69577689        0.30712376        2.16000000
    19.76788722        0.30901089        2.16000000
    19.83981701        0.31089829        2.16000000
    19.91156826        0.31278595        2.16000000
    19.98314289        0.31467390        2.16000000
    20.05454283        0.31656213        2.16000000
    20.12576991        0.31845066        2.16000000
    20.19682598        0.32033950        2.16000000
    20.26771280        0.32222866        2.16000000
    20.33843212        0.32411814        2.16000000
    20.40898565        0.32600795        2.16000000
    20.47937505        0.32789810        2.16000000
    20.54960197        0.32978860        2.16000000
    20.61966799        0.33167945        2.16000000
    20.68957470        0.33357065        2.16000000
    20.75932362        0.33546222        2.16000000
    20.82891626        0.33735416        2.16000000
    20.89835410        0.33924648        2.16000000
    20.96763857        0.34113918        2.16000000
    21.03677110        0.34303226        2.16000000
    21.10575306        0.34492572        2.16000000
    21.17458582        0.34681959        2.16000000
    21.24327070        0.34871384        2.16000000
    21.31180902        0.35060850        2.16000000
    21.38020205        0.35250356        2.16000000
    21.44845105        0.35439903        2.16000000
    21.51655724        0.35629491        2.16000000
    21.58452183        0.35819119        2.16000000
    21.65234602        0.36008790        2.16000000
    21.72003095        0.36198501        2.16000000
    21.78757777        0.36388255        2.16000000
    21.85498759        0.36578050        2.16000000
    21.92226151        0.36767887        2.16000000
    21.98940060        0.36957767        2.16000000
    22.05640591        0.37147689        2.16000000
    22.12327849        0.37337653        2.16000000
    22.19001935        0.37527659        2.16000000
    22.25662948        0.37717708        2.16000000
    22.32310986        0.37907799        2.16000000
    22.38946146        0.38097933        2.16000000
    22.45568522        0.38288109        2.16000000
    22.52178206        0.38478327        2.16000000
    22.58775289        0.38668588        2.16000000
    22.65359860        0.38858891        2.16000000
    22.71932007        0.39049236        2.16000000
    22.78491816        0.39239623        2.16000000
    22.85039372        0.39430052        2.16000000
    22.91574757        0.39620523        2.16000000
    22.98098053        0.39811036        2.16000000
    23.04609340        0.40001590        2.16000000
    23.11108695        0.40192186        2.16000000
    23.17596199        0.40382823        2.16000000
    23.24071924        0.40573500        2.16000000
    23.30535946        0.40764219        2.16000000
    23.36988339        0.40954978        2.16000000
    23.43429173        0.41145777        2.16000000
    23.49858521        0.41336616        2.16000000
    23.56276451        0.41527495        2.16000000
    23.62683031        0.41718414        2.16000000
    23.69078328        0.41909372        2.16000000
    23.75462409        0.42100368        2.16000000
    23.81835338        0.42291404        2.16000000
    23.88197177        0.42482477        2.16000000
    23.94547991        0.42673589        2.16000000
    24.00887840        0.42864738        2.16000000
    24.07216785        0.43055925        2.16000000
    24.13534884        0.43247149        2.16000000
    24.19842197        0.43438409        2.16000000
    24.26138780        0.43629705        2.16000000
    24.32424689        0.43821037        2.16000000
    24.38699981        0.44012405        2.16000000
    24.44964709        0.44203808        2.16000000
    24.51218927        0.44395245        2.16000000
    24.57462686        0.44586716        2.16000000
    24.63696040        0.44778221        2.16000000
    24.69919038        0.44969760        2.16000000
    24.76131730        0.45161331        2.16000000
    24.82334165        0.45352935        2.16000000
    24.88526391        0.45544571        2.16000000
    24.94708457        0.45736238        2.16000000
    25.00880407        0.45927937        2.16000000
    25.07042288        0.46119666        2.16000000
    25.13194145        0.46311425        2.16000000
    25.19336021        0.46503213        2.16000000
    25.25467961        0.46695031        2.16000000
    25.31590006        0.46886877        2.16000000
    25.37702199        0.47078752        2.16000000
    25.43804580        0.47270654        2.16000000
    25.49897190        0.47462582        2.16000000
    25.55980070        0.47654538        2.16000000
    25.62053257        0.47846519        2.16000000
    25.68116790        0.48038526        2.16000000
    25.74170706        0.48230557        2.16000000
    25.80215044        0.48422613        2.16000000
    25.86249838        0.48614692        2.16000000
    25.92275126        0.48806795        2.16000000
    25.98290941        0.48998920        2.16000000
    26.04297317        0.49191067        2.16000000
    26.10294291        0.49383236        2.16000000
    26.16281893        0.49575425        2.16000000
    26.22260158        0.49767634        2.16000000
    26.28229116        0.49959864        2.16000000
    26.34188799        0.50152112        2.16000000
    26.40139239        0.50344379        2.16000000
    26.46080465        0.50536663        2.16000000
    26.52012507        0.50728965        2.16000000
    26.57935394        0.50921283        2.16000000
    26.63849156        0.51113617        2.16000000
    26.69753819        0.51305966        2.16000000
    26.75649413        0.51498331        2.16000000
    26.81535962        0.51690709        2.16000000
    26.87413496        0.51883100        2.16000000
    26.93282038        0.52075504        2.16000000
    26.99141615        0.52267921        2.16000000
    27.04992253        0.52460349        2.16000000
    27.10833974        0.52652787        2.16000000
    27.16666804        0.52845236        2.16000000
    27.22490767        0.53037694        2.16000000
    27.28305884        0.53230161        2.16000000
    27.34112179        0.53422636        2.16000000
    27.39909675        0.53615118        2.16000000
    27.45698391        0.53807607        2.16000000
    27.51478352        0.54000103        2.16000000
    27.57249576        0.54192603        2.16000000
    27.63012084        0.54385108        2.16000000
    27.68765896        0.54577618        2.16000000
    27.74511033        0.54770130        2.16000000
    27.80247512        0.54962645        2.16000000
    27.85975353        0.55155162        2.16000000
    27.91694575        0.55347680        2.16000000
    27.97405193        0.55540199        2.16000000
    28.03107227        0.55732718        2.16000000
    28.08800694        0.55925235        2.16000000
    28.14485609        0.56117751        2.16000000
    28.20161990        0.56310264        2.16000000
    28.25829852        0.56502774        2.16000000
    28.31489211        0.56695281        2.16000000
    28.37140082        0.56887783        2.16000000
    28.42782480        0.57080279        2.16000000
    28.48416418        0.57272770        2.16000000
    28.54041911        0.57465254        2.16000000
    28.59658973        0.57657730        2.16000000
    28.65267618        0.57850198        2.16000000
    28.70867857        0.58042657        2.16000000
    28.76459703        0.58235107        2.16000000
    28.82043169        0.58427545        2.16000000
    28.87618267        0.58619973        2.16000000
    28.93185008        0.58812389        2.16000000
    28.98743403        0.59004792        2.16000000
    29.04293464        0.59197181        2.16000000
    29.09835200        0.59389556        2.16000000
    29.15368622        0.59581916        2.16000000
    29.20893740        0.59774261        2.16000000
    29.26410563        0.59966589        2.16000000
    29.31919100        0.60158899        2.16000000
    29.37419360        0.60351192        2.16000000
    29.42911353        0.60543465        2.16000000
    29.48395086        0.60735719        2.16000000
    29.53870566        0.60927953        2.16000000
    29.59337803        0.61120166        2.16000000
    29.64796802        0.61312356        2.16000000
    29.70247571        0.61504524        2.16000000
    29.75690117        0.61696669        2.16000000
    29.81124446        0.61888789        2.16000000
    29.86550564        0.62080884        2.16000000
    29.91968477        0.62272953        2.16000000
    29.97378191        0.62464996        2.16000000
    30.02779711        0.62657011        2.16000000
    30.08173040        0.62848998        2.16000000
    30.13558186        0.63040956        2.16000000
    30.18935150        0.63232884        2.16000000
    30.24303938        0.63424781        2.16000000
    30.29664554        0.63616648        2.16000000
    30.35017001        0.63808482        2.16000000
    30.40361282        0.64000283        2.16000000
    30.45697399        0.64192050        2.16000000
    30.51025357        0.64383783        2.16000000
    30.56345156        0.64575480        2.16000000
    30.61656800        0.64767141        2.16000000
    30.66960290        0.64958765        2.16000000
    30.72255627        0.65150351        2.16000000
    30.77542813        0.65341899        2.16000000
    30.82821850        0.65533407        2.16000000
    30.88092737        0.65724876        2.16000000
    30.93355474        0.65916303        2.16000000
    30.98610064        0.66107688        2.16000000
    31.03856505        0.66299030        2.16000000
    31.09094797        0.66490330        2.16000000
    31.14324939        0.66681584        2.16000000
    31.19546932        0.66872794        2.16000000
    31.24760773        0.67063958        2.16000000
    31.29966461        0.67255075        2.16000000
    31.35163996        0.67446144        2.16000000
    31.40353374        0.67637165        2.16000000
    31.45534595        0.67828137        2.16000000
    31.50707654        0.68019059        2.16000000
    31.55872551        0.68209930        2.16000000
    31.61029283        0.68400750        2.16000000
    31.66177845        0.68591516        2.16000000
    31.71318236        0.68782230        2.16000000
    31.76450450        0.68972889        2.16000000
    31.81574485        0.69163494        2.16000000
    31.86690337        0.69354042        2.16000000
    31.91798001        0.69544534        2.16000000
    31.96897472        0.69734969        2.16000000
    32.01988747        0.69925345        2.16000000
    32.07071819        0.70115662        2.16000000
    32.12146683        0.70305919        2.16000000
    32.17213335        0.70496116        2.16000000
    32.22271768        0.70686250        2.16000000
    32.27321977        0.70876323        2.16000000
    32.32363955        0.71066332        2.16000000
    32.37397695        0.71256276        2.16000000
    32.42423191        0.71446156        2.16000000
    32.47440437        0.71635970        2.16000000
    32.52449424        0.71825718        2.16000000
    32.57450146        0.72015398        2.16000000
    32.62442595        0.72205009        2.16000000
    32.67426763        0.72394552        2.16000000
    32.72402642        0.72584024        2.16000000
    32.77370224        0.72773426        2.16000000
    32.82329499        0.72962756        2.16000000
    32.87280460        0.73152014        2.16000000
    32.92223098        0.73341198        2.16000000
    32.97157402        0.73530308        2.16000000
    33.02083364        0.73719342        2.16000000
    33.07000974        0.73908301        2.16000000
    33.11910221        0.74097184        2.16000000
    33.16811096        0.74285988        2.16000000
    33.21703589        0.74474714        2.16000000
    33.26587688        0.74663361        2.16000000
    33.31463384        0.74851928        2.16000000
    33.36330664        0.75040414        2.16000000
    33.41189517        0.75228818        2.16000000
    33.46039932        0.75417140        2.16000000
    33.50881897        0.75605378        2.16000000
    33.55715400        0.75793531        2.16000000
    33.60540429        0.75981599        2.16000000
    33.65356971        0.76169582        2.16000000
    33.70165014        0.76357477        2.16000000
    33.74964545        0.76545285        2.16000000
    33.79755550        0.76733004        2.16000000
    33.84538017        0.76920634        2.16000000
    33.89311931        0.77108173        2.16000000
    33.94077278        0.77295621        2.16000000
    33.98834046        0.77482977        2.16000000
    34.03582219        0.77670241        2.16000000
    34.08321782        0.77857411        2.16000000
    34.13052722        0.78044486        2.16000000
    34.17775023        0.78231465        2.16000000
    34.22488670        0.78418349        2.16000000
    34.27193647        0.78605135        2.16000000
    34.31889940        0.78791824        2.16000000
    34.36577531        0.78978413        2.16000000
    34.41256405        0.79164904        2.16000000
    34.45926545        0.79351293        2.16000000
    34.50587935        0.79537581        2.16000000
    34.55240558        0.79723767        2.16000000
    34.59884397        0.79909850        2.16000000
    34.64519435        0.80095829        2.16000000
    34.69145654        0.80281703        2.16000000
    34.73763036        0.80467471        2.16000000
    34.78371564        0.80653133        2.16000000
    34.82971219        0.80838688        2.16000000
    34.87561983        0.81024135        2.16000000
    34.92143837        0.81209472        2.16000000
    34.96716762        0.81394700        2.16000000
    35.01280739        0.81579816        2.16000000
    35.05835749        0.81764822        2.16000000
    35.10381772        0.81949714        2.16000000
    35.14918788        0.82134494        2.16000000
    35.19446777        0.82319159        2.16000000
    35.23965720        0.82503709        2.16000000
    35.28475594        0.82688144        2.16000000
    35.32976380        0.82872461        2.16000000
    35.37468057        0.83056661        2.16000000
    35.41950602        0.83240743        2.16000000
    35.46423995        0.83424705        2.16000000
    35.50888214        0.83608547        2.16000000
    35.55343237        0.83792269        2.16000000
    35.59789042        0.83975868        2.16000000
    35.64225606        0.84159344        2.16000000
    35.68652907        0.84342697        2.16000000
    35.73070921        0.84525926        2.16000000
    35.77479625        0.84709029        2.16000000
    35.81878996        0.84892006        2.16000000
    35.86269011        0.85074857        2.16000000
    35.90649645        0.85257579        2.16000000
    35.95020873        0.85440172        2.16000000
    35.99382673        0.85622637        2.16000000
    36.03735018        0.85804970        2.16000000
    36.08077885        0.85987173        2.16000000
    36.12411247        0.86169243        2.16000000
    36.16735080        0.86351180        2.16000000
    36.21049358        0.86532984        2.16000000
    36.25354054        0.86714653        2.16000000
    36.29649144        0.86896186        2.16000000
    36.33934599        0.87077583        2.16000000
    36.38210394        0.87258843        2.16000000
    36.42476502        0.87439964        2.16000000
    36.46732895        0.87620947        2.16000000
    36.50979546        0.87801790        2.16000000
    36.55216427        0.87982492        2.16000000
    36.59443510        0.88163053        2.16000000
    36.63660768        0.88343471        2.16000000
    36.67868170        0.88523746        2.16000000
    36.72065690        0.88703878        2.16000000
    36.76253297        0.88883864        2.16000000
    36.80430963        0.89063704        2.16000000
    36.84598658        0.89243398        2.16000000
    36.88756351        0.89422944        2.16000000
    36.92904014        0.89602343        2.16000000
    36.97041615        0.89781591        2.16000000
    37.01169124        0.89960690        2.16000000
    37.05286510        0.90139638        2.16000000
    37.09393742        0.90318435        2.16000000
    37.13490789        0.90497078        2.16000000
    37.17577618        0.90675569        2.16000000
    37.21654198        0.90853905        2.16000000
    37.25720496        0.91032086        2.16000000
    37.29776480        0.91210111        2.16000000
    37.33822117        0.91387979        2.16000000
    37.37857375        0.91565690        2.16000000
    37.41882218        0.91743242        2.16000000
    37.45896615        0.91920634        2.16000000
    37.49900530        0.92097867        2.16000000
    37.53893930        0.92274938        2.16000000
    37.57876780        0.92451847        2.16000000
    37.61849046        0.92628594        2.16000000
    37.65810691        0.92805177        2.16000000
    37.69761682        0.92981596        2.16000000
    37.73701981        0.93157849        2.16000000
    37.77631553        0.93333937        2.16000000
    37.81550362        0.93509857        2.16000000
    37.85458371        0.93685609        2.16000000
    37.89355544        0.93861193        2.16000000
    37.93241842        0.94036607        2.16000000
    37.97117229        0.94211851        2.16000000
    38.00981667        0.94386924        2.16000000
    38.04835117        0.94561824        2.16000000
    38.08677542        0.94736552        2.16000000
    38.12508902        0.94911106        2.16000000
    38.16329158        0.95085485        2.16000000
    38.20138272        0.95259689        2.16000000
    38.23936203        0.95433717        2.16000000
    38.27722912        0.95607567        2.16000000
    38.31498358        0.95781240        2.16000000
    38.35262500        0.95954733        2.16000000
    38.39015298        0.96128048        2.16000000
    38.42756711        0.96301181        2.16000000
    38.46486696        0.96474133        2.16000000
    38.50205212        0.96646904        2.16000000
    38.53912218        0.96819491        2.16000000
    38.57607669        0.96991894        2.16000000
    38.61291524        0.97164112        2.16000000
    38.64963738        0.97336146        2.16000000
    38.68624269        0.97507992        2.16000000
    38.72273073        0.97679652        2.16000000
    38.75910105        0.97851123        2.16000000
    38.79535321        0.98022406        2.16000000
    38.83148676        0.98193498        2.16000000
    38.86750124        0.98364401        2.16000000
    38.90339620        0.98535112        2.16000000
    38.93917119        0.98705630        2.16000000
    38.97482573        0.98875956        2.16000000
    39.01035936        0.99046088        2.16000000
    39.04577162        0.99216024        2.16000000
    39.08106202        0.99385766        2.16000000
    39.11623009        0.99555311        2.16000000
    39.15127535        0.99724658        2.16000000
    39.18619732        0.99893808        2.16000000
    39.22099550        1.00062759        2.16000000
    39.25566941        1.00231510        2.16000000
    39.29021854        1.00400060        2.16000000
    39.32464240        1.00568409        2.16000000
    39.35894050        1.00736556        2.16000000
    39.39311231        1.00904499        2.16000000
    39.42715733        1.01072239        2.16000000
    39.46107504        1.01239774        2.16000000
    39.49486493        1.01407103        2.16000000
    39.52852648        1.01574226        2.16000000
    39.56205916        1.01741142        2.16000000
    39.59546243        1.01907850        2.16000000
    39.62873577        1.02074349        2.16000000
    39.66187863        1.02240638        2.16000000
    39.69489048        1.02406716        2.16000000
    39.72777077        1.02572584        2.16000000
    39.76051895        1.02738238        2.16000000
    39.79313447        1.02903680        2.16000000
    39.82561676        1.03068908        2.16000000
    39.85796527        1.03233922        2.16000000
    39.89017943        1.03398720        2.16000000
    39.92225866        1.03563301        2.16000000
    39.95420241        1.03727665        2.16000000
    39.98601007        1.03891812        2.16000000
    40.01768108        1.04055739        2.16000000
    40.04921485        1.04219447        2.16000000
    40.08061078        1.04382934        2.16000000
    40.11186827        1.04546200        2.16000000
    40.14298674        1.04709244        2.16000000
    40.17396557        1.04872065        2.16000000
    40.20480415        1.05034662        2.16000000
    40.23550187        1.05197035        2.16000000
    40.26605811        1.05359182        2.16000000
    40.29647225        1.05521103        2.16000000
    40.32674367        1.05682797        2.16000000
    40.35687173        1.05844263        2.16000000
    40.38685579        1.06005500        2.16000000
    40.41669522        1.06166508        2.16000000
    40.44638936        1.06327285        2.16000000
    40.47593757        1.06487832        2.16000000
    40.50533920        1.06648146        2.16000000
    40.53459358        1.06808227        2.16000000
    40.56370005        1.06968075        2.16000000
    40.59265794        1.07127689        2.16000000
    40.62146658        1.07287067        2.16000000
    40.65012528        1.07446209        2.16000000
    40.67863337        1.07605114        2.16000000
    40.70699015        1.07763781        2.16000000
    40.73519493        1.07922210        2.16000000
    40.76324701        1.08080400        2.16000000
    40.79114570        1.08238349        2.16000000
    40.81889027        1.08396057        2.16000000
    40.84648001        1.08553524        2.16000000
    40.87391422        1.08710748        2.16000000
    40.90119215        1.08867728        2.16000000
    40.92831309        1.09024464        2.16000000
    40.95527629        1.09180956        2.16000000
    40.98208102        1.09337201        2.16000000
    41.00872654        1.09493199        2.16000000
    41.03521208        1.09648950        2.16000000
    41.06153690        1.09804453        2.16000000
    41.08770023        1.09959707        2.16000000
    41.11370130        1.10114710        2.16000000
    41.13953935        1.10269463        2.16000000
    41.16521360        1.10423964        2.16000000
    41.19072325        1.10578213        2.16000000
    41.21606753        1.10732209        2.16000000
    41.24124563        1.10885950        2.16000000
    41.26625676        1.11039437        2.16000000
    41.29110011        1.11192668        2.16000000
    41.31577486        1.11345643        2.16000000
    41.34028020        1.11498360        2.16000000
    41.36461531        1.11650820        2.16000000
    41.38877935        1.11803020        2.16000000
    41.41277149        1.11954961        2.16000000
    41.43659089        1.12106641        2.16000000
    41.46023669        1.12258060        2.16000000
    41.48370805        1.12409216        2.16000000
    41.50700410        1.12560110        2.16000000
    41.53012398        1.12710740        2.16000000
    41.55306682        1.12861105        2.16000000
    41.57583173        1.13011205        2.16000000
    41.59841783        1.13161039        2.16000000
    41.62082423        1.13310606        2.16000000
    41.64305003        1.13459905        2.16000000
    41.66509433        1.13608935        2.16000000
    41.68695622        1.13757696        2.16000000
    41.70863478        1.13906187        2.16000000
    41.73012908        1.14054406        2.16000000
    41.75143819        1.14202354        2.16000000
    41.77256118        1.14350029        2.16000000
    41.79349711        1.14497430        2.16000000
    41.81424502        1.14644558        2.16000000
    41.83480395        1.14791410        2.16000000
    41.85517295        1.14937986        2.16000000
    41.87535103        1.15084285        2.16000000
    41.89533723        1.15230307        2.16000000
    41.91513055        1.15376051        2.16000000
    41.93473000        1.15521515        2.16000000
    41.95413459        1.15666699        2.16000000
    41.97334331        1.15811603        2.16000000
    41.99235514        1.15956225        2.16000000
    42.01116907        1.16100565        2.16000000
    42.02978405        1.16244621        2.16000000
    42.04819907        1.16388393        2.16000000
    42.06641308        1.16531881        2.16000000
    42.08442501        1.16675083        2.16000000
    42.10223383        1.16817998        2.16000000
    42.11983845        1.16960626        2.16000000
    42.13723781        1.17102966        2.16000000
    42.15443083        1.17245017        2.16000000
    42.17141642        1.17386779        2.16000000
    42.18819348        1.17528249        2.16000000
    42.20476090        1.17669429        2.16000000
    42.22111758        1.17810316        2.16000000
    42.23726239        1.17950911        2.16000000
    42.25319421        1.18091211        2.16000000
    42.26891189        1.18231217        2.16000000
    42.28441430        1.18370928        2.16000000
    42.29970028        1.18510342        2.16000000
    42.31476867        1.18649460        2.16000000
    42.32961830        1.18788279        2.16000000
    42.34424800        1.18926800        2.16000000
    42.35865657        1.19065022        2.16000000
    42.37284282        1.19202943        2.16000000
    42.38680555        1.19340563        2.16000000
    42.40054355        1.19477881        2.16000000
    42.41405559        1.19614896        2.16000000
    42.42734045        1.19751607        2.16000000
    42.44039689        1.19888015        2.16000000
    42.45322366        1.20024117        2.16000000
    42.46581950        1.20159913        2.16000000
    42.47818316        1.20295402        2.16000000
    42.49031335        1.20430583        2.16000000
    42.50220880        1.20565456        2.16000000
    42.51386820        1.20700020        2.16000000
    42.52529027        1.20834274        2.16000000
    42.53647368        1.20968216        2.16000000
    42.54741712        1.21101847        2.16000000
    42.55811926        1.21235165        2.16000000
    42.56857876        1.21368170        2.16000000
    42.57879427        1.21500860        2.16000000
    42.58876443        1.21633235        2.16000000
    42.59848787        1.21765295        2.16000000
    42.60796322        1.21897037        2.16000000
    42.61718908        1.22028462        2.16000000
    42.62616407        1.22159569        2.16000000
    42.63488676        1.22290356        2.16000000
    42.64335575        1.22420823        2.16000000
    42.65156960        1.22550969        2.16000000
    42.65952688        1.22680794        2.16000000
    42.66722614        1.22810295        2.16000000
    42.67466592        1.22939474        2.16000000
    42.68184475        1.23068328        2.16000000
    42.68876115        1.23196857        2.16000000
    42.69541363        1.23325060        2.16000000
    42.70180068        1.23452936        2.16000000
    42.70792081        1.23580484        2.16000000
    42.71377247        1.23707704        2.16000000
    42.71935415        1.23834595        2.16000000
    42.72466429        1.23961155        2.16000000
    42.72970135        1.24087385        2.16000000
    42.73446375        1.24213282        2.16000000
    42.73894991        1.24338847        2.16000000
    42.74315825        1.24464078        2.16000000
    42.74708717        1.24588974        2.16000000
    42.75073505        1.24713536        2.16000000
    42.75410028        1.24837761        2.16000000
    42.75718121        1.24961649        2.16000000
    42.75997620        1.25085199        2.16000000
    42.76248359        1.25208410        2.16000000
    42.76470172        1.25331282        2.16000000
    42.76662890        1.25453813        2.16000000
    42.76826343        1.25576002        2.16000000
    42.76960361        1.25697850        2.16000000
    42.77064773        1.25819354        2.16000000
    42.77139405        1.25940514        2.16000000
    42.77184083        1.26061330        2.16000000
    42.77198632        1.26181799        2.16000000
    42.77182874        1.26301922        2.16000000
    42.77136632        1.26421698        2.16000000
    42.77059727        1.26541124        2.16000000
    42.76951978        1.26660202        2.16000000
    42.76813203        1.26778929        2.16000000
    42.76643219        1.26897306        2.16000000
    42.76441842        1.27015330        2.16000000
    42.76208887        1.27133001        2.16000000
    42.75944165        1.27250319        2.16000000
    42.75647490        1.27367281        2.16000000
    42.75318671        1.27483888        2.16000000
    42.74957517        1.27600139        2.16000000
    42.74563836        1.27716032        2.16000000
    42.74137435        1.27831567        2.16000000
    42.73678117        1.27946742        2.16000000
    42.73185688        1.28061557        2.16000000
    42.72659949        1.28176011        2.16000000
    42.72100701        1.28290103        2.16000000
    42.71507743        1.28403832        2.16000000
    42.70880874        1.28517197        2.16000000
    42.70219890        1.28630197        2.16000000
    42.69524586        1.28742831        2.16000000
    42.68794756        1.28855099        2.16000000
    42.68030193        1.28966998        2.16000000
    42.67230687        1.29078529        2.16000000
    42.66396027        1.29189691        2.16000000
    42.65526002        1.29300482        2.16000000
    42.64620398        1.29410901        2.16000000
    42.63679001        1.29520947        2.16000000
    42.62701593        1.29630620        2.16000000
    42.61687957        1.29739919        2.16000000
    42.60637873        1.29848842        2.16000000
    42.59551119        1.29957389        2.16000000
    42.58427475        1.30065558        2.16000000
    42.57266715        1.30173348        2.16000000
    42.56068614        1.30280760        2.16000000
    42.54832944        1.30387790        2.16000000
    42.53559478        1.30494440        2.16000000
    42.52247984        1.30600706        2.16000000
    42.50898230        1.30706590        2.16000000
    42.49509984        1.30812088        2.16000000
    42.48083010        1.30917202        2.16000000
    42.46617072        1.31021928        2.16000000
    42.45111930        1.31126267        2.16000000
    42.43567346        1.31230217        2.16000000
    42.41983078        1.31333778        2.16000000
    42.40358882        1.31436947        2.16000000
    42.38694513        1.31539725        2.16000000
    42.36989726        1.31642110        2.16000000
    42.35244272        1.31744101        2.16000000
    42.33457900        1.31845696        2.16000000
    42.31630360        1.31946896        2.16000000
