# X                 Y
-89.8951788349  6.52568803152
-79.8542544614  8.65778704112
-64.6955013616  11.2129740914
-47.4220687347  12.6944668421
-24.1818928664  14.383852368
-3.94182349272  14.7907380079
16.5081924815  14.9831129908
36.7391337421  14.747151268
56.5501818016  14.9402108594
75.7192192421  14.919672605
